1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Finals,1,1,Yevgeny Kafelnikov,k267,yevgeny-kafelnikov,Byron Black,b397,byron-black,76 36 61,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/K267/B397/live/MS001/match-stats,01:53:00,113,7,3,49,95,36,49,24,46,6,9,60,95,22,56,16,35,4,8,14,14,38,91,98,186,0,1,56,91,34,56,19,35,4,8,53,91,13,49,22,46,3,9,14,14,35,95,88,186
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Semi-Finals,2,1,Yevgeny Kafelnikov,k267,yevgeny-kafelnikov,Javier Frana,f041,javier-frana,75 61,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/K267/F041/live/MS002/match-stats,01:15:00,75,1,1,45,67,31,45,14,22,3,4,45,67,9,28,16,27,4,7,10,9,25,55,70,122,2,1,28,55,19,28,11,27,3,7,30,55,14,45,8,22,1,4,9,10,22,67,52,122
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Semi-Finals,2,2,Byron Black,b397,byron-black,Martin Damm,d214,martin-damm,75 63,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/B397/D214/live/MS003/match-stats,01:28:00,88,2,2,43,69,31,43,12,26,1,4,43,69,10,33,23,34,5,10,11,10,33,67,76,136,3,7,33,67,23,33,11,34,5,10,34,67,12,43,14,26,3,4,10,11,26,69,60,136
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Quarter-Finals,3,1,Yevgeny Kafelnikov,k267,yevgeny-kafelnikov,Greg Rusedski,r237,greg-rusedski,63 63,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/K267/R237/live/MS004/match-stats,01:05:00,65,5,0,31,52,24,31,12,21,1,2,36,52,11,37,16,22,4,4,9,9,27,59,63,111,10,3,37,59,26,37,6,22,0,4,32,59,7,31,9,21,1,2,9,9,16,52,48,111
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Quarter-Finals,3,2,Byron Black,b397,byron-black,Daniel Vacek,v141,daniel-vacek,76 67 64,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/B397/V141/live/MS007/match-stats,02:16:00,136,5,3,79,116,58,79,23,37,8,9,81,116,15,70,25,51,2,10,17,17,40,121,121,237,22,2,70,121,55,70,26,51,8,10,81,121,21,79,14,37,1,9,17,17,35,116,116,237
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Quarter-Finals,3,3,Javier Frana,f041,javier-frana,Renzo Furlan,f192,renzo-furlan,76 63,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/F041/F192/live/MS005/match-stats,01:30:00,90,7,2,31,59,27,31,21,28,0,0,48,59,14,47,17,33,1,9,11,10,31,80,79,139,4,0,47,80,33,47,16,33,8,9,49,80,4,31,7,28,0,0,10,11,11,59,60,139
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Quarter-Finals,3,4,Martin Damm,d214,martin-damm,Henrik Holm,h191,henrik-holm,63 (RET),/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/D214/H191/live/MS006/match-stats,00:56:00,56,0,0,16,21,11,16,5,5,0,0,16,21,10,31,16,25,2,11,5,5,26,56,42,77,7,5,31,56,21,31,9,25,9,11,30,56,5,16,0,5,0,0,5,5,0,21,0,77
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 16,4,1,Yevgeny Kafelnikov,k267,yevgeny-kafelnikov,Mark Woodforde,w035,mark-woodforde,64 46 61,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/K267/W035/live/MS008/match-stats,01:45:00,105,7,2,38,67,31,38,20,29,2,3,51,67,19,66,24,37,4,11,13,14,43,103,94,170,9,7,66,103,47,66,13,37,7,11,60,103,7,38,9,29,1,3,14,13,16,67,76,170
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 16,4,2,Daniel Vacek,v141,daniel-vacek,Thomas Johansson,j129,thomas-johansson,26 63 63,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/V141/J129/live/MS015/match-stats,01:23:00,83,12,4,54,79,44,54,8,25,2,4,52,79,14,43,7,26,3,9,13,13,21,69,73,148,5,2,43,69,29,43,19,26,6,9,48,69,10,54,17,25,2,4,13,13,27,79,75,148
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 16,4,3,Renzo Furlan,f192,renzo-furlan,Karol Kucera,k237,karol-kucera,63 62,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/F192/K237/live/MS010/match-stats,01:16:00,76,0,1,44,70,31,44,13,26,0,2,44,70,11,33,13,21,4,8,8,9,24,54,68,124,3,4,33,54,22,33,8,21,4,8,30,54,13,44,13,26,0,2,9,8,26,70,56,124
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 16,4,4,Greg Rusedski,r237,greg-rusedski,Scott Draper,d270,scott-draper,63 62,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/R237/D270/live/MS009/match-stats,00:58:00,58,6,2,28,42,26,28,10,14,0,0,36,42,14,36,12,22,3,9,9,8,26,58,62,100,4,2,36,58,22,36,10,22,6,9,32,58,2,28,4,14,0,0,8,9,6,42,38,100
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 16,4,5,Byron Black,b397,byron-black,Jiri Novak,n254,jiri-novak,61 36 62,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/B397/N254/live/MS014/match-stats,01:27:00,87,3,4,48,82,31,48,17,34,3,6,48,82,22,52,12,19,6,11,12,12,34,71,82,153,4,2,52,71,30,52,7,19,5,11,37,71,17,48,17,34,3,6,12,12,34,82,71,153
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 16,4,6,Martin Damm,d214,martin-damm,Nicolas Kiefer,k316,nicolas-kiefer,63 64,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/D214/K316/live/MS013/match-stats,01:12:00,72,7,2,34,57,25,34,11,23,2,3,36,57,4,22,20,29,4,5,9,10,24,51,60,108,8,1,22,51,18,22,9,29,1,5,27,51,9,34,12,23,1,3,10,9,21,57,48,108
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 16,4,7,Javier Frana,f041,javier-frana,Carl-Uwe Steeb,s080,carl-uwe-steeb,64 36 61,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/F041/S080/live/MS011/match-stats,01:25:00,85,10,1,47,72,39,47,14,25,3,4,53,72,17,57,13,25,3,5,13,13,30,82,83,154,1,0,57,82,40,57,12,25,2,5,52,82,8,47,11,25,1,4,13,13,19,72,71,154
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 16,4,8,Henrik Holm,h191,henrik-holm,Joern Renzenbrink,r273,joern-renzenbrink,75 76,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/H191/R273/live/MS012/match-stats,01:32:00,92,6,7,47,75,38,47,15,28,0,1,53,75,14,53,13,28,2,8,12,12,27,81,80,156,2,8,53,81,39,53,15,28,6,8,54,81,9,47,13,28,1,1,12,12,22,75,76,156
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,1,Yevgeny Kafelnikov,k267,yevgeny-kafelnikov,Sebastien Lareau,l226,sebastien-lareau,62 76,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/K267/L226/live/MS016/match-stats,01:15:00,75,6,3,41,67,31,41,12,26,3,5,43,67,16,40,14,22,4,6,10,10,30,62,73,129,4,5,40,62,24,40,8,22,2,6,32,62,10,41,14,26,2,5,10,10,24,67,56,129
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,2,Daniel Vacek,v141,daniel-vacek,Stefano Pescosolido,p235,stefano-pescosolido,46 64 76,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/V141/P235/live/MS031/match-stats,02:08:00,128,8,5,65,103,44,65,22,38,5,8,66,103,14,59,23,43,3,8,16,16,37,102,103,205,9,5,59,102,45,59,20,43,5,8,65,102,21,65,16,38,3,8,16,16,37,103,102,205
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,3,Renzo Furlan,f192,renzo-furlan,Shuzo Matsuoka,m338,shuzo-matsuoka,64 67 63,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/F192/M338/live/MS020/match-stats,02:40:00,160,2,3,74,118,48,74,23,44,6,8,71,118,25,71,25,48,4,12,16,15,50,119,121,237,2,7,71,119,46,71,23,48,8,12,69,119,26,74,21,44,2,8,15,16,47,118,116,237
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,4,Nicolas Kiefer,k316,nicolas-kiefer,Jonas Bjorkman,b446,jonas-bjorkman,62 61,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/K316/B446/live/MS027/match-stats,00:55:00,55,2,1,21,47,19,21,14,26,0,1,33,47,10,27,14,21,4,8,8,7,24,48,57,95,2,2,27,48,17,27,7,21,4,8,24,48,2,21,12,26,0,1,7,8,14,47,38,95
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,5,Javier Frana,f041,javier-frana,Todd Woodbridge,w136,todd-woodbridge,76 67 63,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/F041/W136/live/MS023/match-stats,02:28:00,148,11,4,66,110,55,66,22,44,3,4,77,110,24,82,24,49,3,10,16,17,48,131,125,241,3,3,82,131,58,82,25,49,7,10,83,131,11,66,22,44,1,4,17,16,33,110,116,241
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,6,Henrik Holm,h191,henrik-holm,Jakob Hlasek,h025,jakob-hlasek,67 63 76,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/H191/H025/live/MS024/match-stats,02:23:00,143,12,10,73,134,57,73,30,61,8,10,87,134,26,73,17,41,3,6,17,16,43,114,130,248,4,4,73,114,47,73,24,41,3,6,71,114,16,73,31,61,2,10,16,17,47,134,118,248
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,7,Greg Rusedski,r237,greg-rusedski,Guy Forget,f035,guy-forget,67 76 76,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/R237/F035/live/MS019/match-stats,02:47:00,167,18,6,72,133,56,72,32,61,4,6,88,133,15,74,32,61,2,11,18,18,47,135,135,268,12,6,74,135,59,74,29,61,9,11,88,135,16,72,29,61,2,6,18,18,45,133,133,268
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,8,Byron Black,b397,byron-black,Hernan Gumy,g247,hernan-gumy,61 75,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/B397/G247/live/MS028/match-stats,01:14:00,74,2,0,40,56,28,40,10,16,2,4,38,56,15,35,15,21,5,6,10,9,30,56,68,112,4,2,35,56,20,35,6,21,1,6,26,56,12,40,6,16,2,4,9,10,18,56,44,112
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,9,Martin Damm,d214,martin-damm,Kenneth Carlsen,c328,kenneth-carlsen,64 63,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/D214/C328/live/MS026/match-stats,01:27:00,87,4,3,37,64,31,37,13,27,0,3,44,64,12,39,13,28,2,8,10,9,25,67,69,131,5,2,39,67,27,39,15,28,6,8,42,67,6,37,14,27,0,3,9,10,20,64,62,131
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,10,Scott Draper,d270,scott-draper,Chuck Adams,a199,chuck-adams,46 75 63,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/D270/A199/live/MS018/match-stats,02:05:00,125,8,3,55,95,42,55,25,40,7,8,67,95,16,63,21,42,2,8,16,15,37,105,104,200,5,5,63,105,47,63,21,42,6,8,68,105,13,55,15,40,1,8,15,16,28,95,96,200
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,11,Thomas Johansson,j129,thomas-johansson,David Rikl,r203,david-rikl,36 63 61,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/J129/R203/live/MS030/match-stats,01:32:00,92,3,2,47,75,32,47,17,28,4,6,49,75,19,55,18,26,5,11,12,13,37,81,86,156,5,3,55,81,36,55,8,26,6,11,44,81,15,47,11,28,2,6,13,12,26,75,70,156
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,12,Karol Kucera,k237,karol-kucera,Jason Stoltenberg,s331,jason-stoltenberg,61 64,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/K237/S331/live/MS021/match-stats,01:11:00,71,1,1,38,61,25,38,15,23,2,3,40,61,17,35,10,17,4,6,9,8,27,52,67,113,2,1,35,52,18,35,7,17,2,6,25,52,13,38,8,23,1,3,8,9,21,61,46,113
1996,1,Adelaide,7308,adelaide,Adelaide,1996.01.01,32,32,Outdoor,Hard,"$328,000",next-generation-adelaide-international,Round of 32,5,13,Jiri Novak,n254,jiri-novak,Patrick Rafter,r255,patrick-rafter,64 64,/en/tournaments/next-generation-adelaide-international/7308/1996/match-stats/N254/R255/live/MS029/match-stats,01:16:00,76,1,2,46,63,32,46,11,17,3,4,43,63,10,35,13,23,3,5,10,10,23,58,66,121,6,1,35,58,25,35,10,23,2,5,35,58,14,46,6,17,1,4,10,10,20,63,55,121
