tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_percentage,player_first_serve_points_won,player_first_serve_points_total,player_first_serve_points_won_percentage,player_second_serve_points_won,player_second_serve_points_total,player_second_serve_points_won_percentage,player_break_points_saved,player_break_points_serve_total,player_break_points_saved_percentage,player_service_points_won,player_service_points_total,player_service_points_won_percentage,player_first_serve_return_won,player_first_serve_return_total,player_first_serve_return_percentage,player_second_serve_return_won,player_second_serve_return_total,player_second_serve_return_won_percentage,player_break_points_converted,player_break_points_return_total,player_break_points_converted_percentage,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,player_total_points_won_percentage,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_percentage,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_first_serve_points_won_percentage,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_second_serve_points_won_percentage,opponent_break_points_saved,opponent_break_points_serve_total,opponent_break_points_saved_percentage,opponent_service_points_won,opponent_service_points_total,opponent_service_points_won_percentage,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_first_serve_return_percentage,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_second_serve_return_won_percentage,opponent_break_points_converted,opponent_break_points_return_total,opponent_break_points_converted_percentage,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total,opponent_total_points_won_percentage
2014,Basel,basel,328,"Basel, Switzerland",2014.10.20 - 2014.10.26,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,500,2,Finals,David Goffin,david-goffin,gb88,28,W,62 62,2,0,2,12,4,16,,,,00:52:00,52,5,1,22,37,59,18,22,82,14,15,93,0,0,0,32,37,86,5,23,22,18,24,75,4,6,67,8,8,23,47,55,84,65,6,4,23,47,49,18,23,78,6,24,25,2,6,33,24,47,51,4,22,18,1,15,7,0,0,0,8,8,5,37,29,84,35
2014,Basel,basel,328,"Basel, Switzerland",2014.10.20 - 2014.10.26,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,500,2,Semi-Finals,Ivo Karlovic,ivo-karlovic,k336,31,W,76(8) 36 63,2,1,3,16,15,31,1,0,1,01:42:00,102,7,3,55,86,64,47,55,85,22,31,71,1,2,50,69,86,80,10,63,16,10,22,45,1,4,25,15,15,20,85,89,171,52,33,2,63,85,74,53,63,84,12,22,55,3,4,75,65,85,76,8,55,15,9,31,29,1,2,50,15,15,17,86,82,171,48
2014,Basel,basel,328,"Basel, Switzerland",2014.10.20 - 2014.10.26,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,500,2,Quarter-Finals,Grigor Dimitrov,grigor-dimitrov,d875,11,W,76(4) 62,2,0,2,13,8,21,1,0,1,01:30:00,90,10,1,37,65,57,31,37,84,18,28,64,4,4,100,49,65,75,13,45,29,16,29,55,2,6,33,10,10,29,74,78,139,56,7,1,45,74,61,32,45,71,13,29,45,4,6,67,45,74,61,6,37,16,10,28,36,0,4,0,10,10,16,65,61,139,44
2014,Basel,basel,328,"Basel, Switzerland",2014.10.20 - 2014.10.26,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,500,2,Round of 16,Denis Istomin,denis-istomin,i165,55,W,36 63 64,2,1,3,15,13,28,,,,01:48:00,108,6,0,44,71,62,40,44,91,17,27,63,3,4,75,57,71,80,14,56,25,21,42,50,2,12,17,14,14,35,98,92,169,54,11,4,56,98,57,42,56,75,21,42,50,10,12,83,63,98,64,4,44,9,10,27,37,1,4,25,14,14,14,71,77,169,46
2014,Basel,basel,328,"Basel, Switzerland",2014.10.20 - 2014.10.26,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,500,2,Round of 32,Gilles Muller,gilles-muller,ma30,51,W,62 61,2,0,2,12,3,15,,,,00:46:00,46,9,2,21,36,58,20,21,95,12,15,80,0,0,0,32,36,89,9,20,45,10,18,56,4,5,80,8,7,19,38,51,74,69,3,2,20,38,53,11,20,55,8,18,44,1,5,20,19,38,50,1,21,5,3,15,20,0,0,0,7,8,4,36,23,74,31
2014,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2014.10.06 - 2014.10.12,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,3,Finals,Gilles Simon,gilles-simon,sd32,29,W,76(6) 76(2) ,2,0,2,14,12,26,2,0,2,01:53:00,113,4,0,50,71,70,39,50,78,15,21,71,2,3,67,54,71,76,18,46,39,16,44,36,1,7,14,12,12,34,90,88,161,55,3,1,46,90,51,28,46,61,28,44,64,6,7,86,56,90,62,11,50,22,6,21,29,1,3,33,12,12,17,71,73,161,45
2014,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2014.10.06 - 2014.10.12,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,3,Semi-Finals,Novak Djokovic,novak-djokovic,d643,1,W,64 64,2,0,2,12,8,20,,,,01:36:00,96,8,1,51,72,71,35,51,69,13,21,62,1,1,100,48,72,67,21,53,40,11,24,46,2,10,20,10,10,32,77,80,149,54,5,0,53,77,69,32,53,60,13,24,54,8,10,80,45,77,58,16,51,31,8,21,38,0,1,0,10,10,24,72,69,149,46
2014,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2014.10.06 - 2014.10.12,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,3,Quarter-Finals,Julien Benneteau,julien-benneteau,b747,30,W,76(4) 60,2,0,2,13,6,19,1,0,1,01:10:00,70,11,0,37,48,77,34,37,92,4,11,36,0,0,0,38,48,79,23,48,48,8,16,50,3,4,75,9,9,31,64,69,112,62,5,1,48,64,75,25,48,52,8,16,50,1,4,25,33,64,52,3,37,8,7,11,64,0,0,0,9,9,10,48,43,112,38
2014,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2014.10.06 - 2014.10.12,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,3,Round of 16,Roberto Bautista Agut,roberto-bautista-agut,bd06,18,W,64 62,2,0,2,12,6,18,,,,01:13:00,73,8,0,37,53,70,32,37,86,8,16,50,1,1,100,40,53,75,13,38,34,13,22,59,3,9,33,9,9,26,60,66,113,58,0,0,38,60,63,25,38,66,9,22,41,6,9,67,34,60,57,5,37,14,8,16,50,0,1,0,9,9,13,53,47,113,42
2014,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2014.10.06 - 2014.10.12,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,3,Round of 32,Leonardo Mayer,leonardo-mayer,md56,25,W,75 36 76(7) ,2,1,3,17,17,34,1,0,1,02:42:00,162,10,2,92,130,71,63,92,68,19,38,50,9,12,75,82,130,63,26,75,35,17,42,40,2,8,25,17,16,43,117,125,247,51,3,1,75,117,64,49,75,65,25,42,60,6,8,75,74,117,63,29,92,32,19,38,50,3,12,25,16,17,48,130,122,247,49
2014,SUI vs. ITA WG SF,,,"Geneva, Switzerland, Switzerland",2014.09.08 - 2014.09.14,4,1,Indoor,Hard,Roger Federer,roger-federer,f324,0,3,Round Robin,Fabio Fognini,fabio-fognini,f510,17,W,62 63 76(4) ,3,0,3,19,11,30,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,SUI vs. ITA WG SF,,,"Geneva, Switzerland, Switzerland",2014.09.08 - 2014.09.14,4,1,Indoor,Hard,Roger Federer,roger-federer,f324,0,3,Round Robin,Simone Bolelli,simone-bolelli,ba98,76,W,76(5) 64 64,3,0,3,19,14,33,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,US Open,us-open,560,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,3,Semi-Finals,Marin Cilic,marin-cilic,c977,16,L,36 46 46,0,3,3,11,18,29,,,,01:45:00,105,12,1,52,84,62,36,52,69,16,32,50,4,8,50,52,84,62,6,45,13,16,36,44,1,2,50,14,15,22,81,74,165,45,13,1,45,81,56,39,45,87,20,36,56,1,2,50,59,81,73,16,52,31,16,32,50,4,8,50,15,14,32,84,91,165,55
2014,US Open,us-open,560,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,3,Quarter-Finals,Gael Monfils,gael-monfils,mc65,24,W,46 36 64 75 62,3,2,5,26,23,49,,,,03:20:00,200,5,2,86,151,57,65,86,76,37,65,57,10,15,67,102,151,68,34,99,34,29,58,50,6,13,46,25,24,63,157,165,308,54,6,9,99,157,63,65,99,66,29,58,50,7,13,54,94,157,60,21,86,24,28,65,43,5,15,33,24,25,49,151,143,308,46
2014,US Open,us-open,560,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,3,Round of 16,Roberto Bautista Agut,roberto-bautista-agut,bd06,19,W,64 63 62,3,0,3,18,9,27,,,,01:56:00,116,8,5,51,87,59,39,51,76,19,36,53,6,7,86,58,87,67,27,65,42,22,37,59,6,13,46,13,14,49,102,107,189,57,2,4,65,102,64,38,65,58,15,37,41,7,13,54,53,102,52,12,51,24,17,36,47,1,7,14,14,13,29,87,82,189,43
2014,US Open,us-open,560,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,3,Round of 32,Marcel Granollers,marcel-granollers,g710,42,W,46 61 61 61,3,1,4,22,9,31,,,,01:58:00,118,12,0,58,93,62,41,58,71,20,35,57,6,8,75,61,93,66,26,56,46,25,43,58,9,20,45,15,16,51,99,112,192,58,5,3,56,99,57,30,56,54,18,43,42,11,20,55,48,99,48,17,58,29,15,35,43,2,8,25,16,15,32,93,80,192,42
2014,US Open,us-open,560,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,3,Round of 64,Sam Groth,sam-groth,g940,104,W,64 64 64,3,0,3,18,12,30,,,,01:48:00,108,9,4,49,79,62,41,49,84,15,30,50,0,2,0,56,79,71,28,69,41,20,40,50,5,11,45,15,15,48,109,104,188,55,9,8,69,109,63,41,69,59,20,40,50,6,11,55,61,109,56,8,49,16,15,30,50,2,2,100,15,15,23,79,84,188,45
2014,US Open,us-open,560,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,720,3,Round of 128,Marinko Matosevic,marinko-matosevic,me05,76,W,63 64 76(4) ,3,0,3,19,13,32,1,0,1,02:07:00,127,10,1,60,87,69,53,60,88,15,27,56,2,3,67,68,87,78,27,71,38,23,49,47,3,14,21,16,15,50,120,118,207,57,4,4,71,120,59,44,71,62,26,49,53,11,14,79,70,120,58,7,60,12,12,27,44,1,3,33,15,16,19,87,89,207,43
2014,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2014.08.11 - 2014.08.17,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,3,Finals,David Ferrer,david-ferrer,f401,6,W,63 16 62,2,1,3,13,11,24,,,,01:42:00,102,6,2,47,74,64,36,47,77,13,27,48,9,11,82,49,74,66,16,54,30,20,34,59,3,14,21,12,12,36,88,85,162,52,3,3,54,88,61,38,54,70,14,34,41,11,14,79,52,88,59,11,47,23,14,27,52,2,11,18,12,12,25,74,77,162,48
2014,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2014.08.11 - 2014.08.17,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,3,Semi-Finals,Milos Raonic,milos-raonic,r975,7,W,62 63,2,0,2,12,5,17,,,,01:09:00,69,2,0,33,52,63,29,33,88,10,19,53,1,1,100,39,52,75,8,25,32,16,32,50,3,5,60,9,8,24,57,63,109,58,6,3,25,57,44,17,25,68,16,32,50,2,5,40,33,57,58,4,33,12,9,19,47,0,1,0,8,9,13,52,46,109,42
2014,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2014.08.11 - 2014.08.17,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,3,Quarter-Finals,Andy Murray,andy-murray,mc10,9,W,63 75,2,0,2,13,8,21,,,,01:33:00,93,3,3,38,63,60,27,38,71,13,25,52,4,6,67,40,63,63,14,35,40,21,38,55,5,13,38,10,11,35,73,75,136,55,6,2,35,73,48,21,35,60,17,38,45,8,13,62,38,73,52,11,38,29,12,25,48,2,6,33,11,10,23,63,61,136,45
2014,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2014.08.11 - 2014.08.17,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,3,Round of 16,Gael Monfils,gael-monfils,mc65,23,W,64 46 63,2,1,3,16,13,29,,,,01:49:00,109,4,5,52,87,60,37,52,71,18,35,51,3,6,50,55,87,63,16,45,36,24,46,52,4,9,44,15,14,40,91,95,178,53,7,8,45,91,49,29,45,64,22,46,48,5,9,56,51,91,56,15,52,29,17,35,49,3,6,50,14,15,32,87,83,178,47
2014,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2014.08.11 - 2014.08.17,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,3,Round of 32,Vasek Pospisil,vasek-pospisil,pd07,46,W,76(4) 57 62,2,1,3,18,15,33,1,0,1,02:02:00,122,6,0,61,88,69,46,61,75,22,27,81,1,2,50,68,88,77,12,57,21,22,42,52,2,6,33,16,16,34,99,102,187,55,8,9,57,99,58,45,57,79,20,42,48,4,6,67,65,99,66,15,61,25,5,27,19,1,2,50,16,16,20,88,85,187,45
2014,ATP World Tour Masters 1000 Canada,toronto,421,"Toronto, Canada",2014.08.04 - 2014.08.10,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Finals,Jo-Wilfried Tsonga,jo-wilfried-tsonga,t786,15,L,57 67(3) ,0,2,2,11,14,25,0,1,1,01:48:00,108,7,4,64,100,64,45,64,70,18,36,50,6,7,86,63,100,63,2,35,6,13,35,37,0,0,0,12,12,15,70,78,170,46,11,2,35,70,50,33,35,94,22,35,63,0,0,0,55,70,79,19,64,30,18,36,50,1,7,14,12,12,37,100,92,170,54
2014,ATP World Tour Masters 1000 Canada,toronto,421,"Toronto, Canada",2014.08.04 - 2014.08.10,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Semi-Finals,Feliciano Lopez,feliciano-lopez,l397,25,W,63 64,2,0,2,12,7,19,,,,01:22:00,82,13,1,29,53,55,25,29,86,16,24,67,0,0,0,41,53,77,5,29,17,27,48,56,2,11,18,10,9,32,77,73,130,56,8,9,29,77,38,24,29,83,21,48,44,9,11,82,45,77,58,4,29,14,8,24,33,0,0,0,9,10,12,53,57,130,44
2014,ATP World Tour Masters 1000 Canada,toronto,421,"Toronto, Canada",2014.08.04 - 2014.08.10,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Quarter-Finals,David Ferrer,david-ferrer,f401,7,W,63 46 63,2,1,3,16,12,28,,,,01:54:00,114,7,3,50,87,57,40,50,80,15,37,41,3,6,50,55,87,63,24,56,43,18,36,50,5,9,56,14,14,42,92,97,179,54,0,3,56,92,61,32,56,57,18,36,50,4,9,44,50,92,54,10,50,20,22,37,59,3,6,50,14,14,32,87,82,179,46
2014,ATP World Tour Masters 1000 Canada,toronto,421,"Toronto, Canada",2014.08.04 - 2014.08.10,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Round of 16,Marin Cilic,marin-cilic,c977,18,W,76(5) 67(3) 64,2,1,3,19,17,36,1,1,2,02:39:00,159,11,4,67,106,63,55,67,82,23,39,59,2,2,100,78,106,74,23,83,28,26,62,42,1,10,10,17,17,49,145,127,251,51,12,1,83,145,57,60,83,72,36,62,58,9,10,90,96,145,66,12,67,18,16,39,41,0,2,0,17,17,28,106,124,251,49
2014,ATP World Tour Masters 1000 Canada,toronto,421,"Toronto, Canada",2014.08.04 - 2014.08.10,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,600,3,Round of 32,Peter Polansky,peter-polansky,pb22,129,W,62 60,2,0,2,12,2,14,,,,00:52:00,52,5,3,29,43,67,24,29,83,5,14,36,1,2,50,29,43,67,16,25,64,14,24,58,6,6,100,7,7,30,49,59,92,64,0,2,25,49,51,9,25,36,10,24,42,0,6,0,19,49,39,5,29,17,9,14,64,1,2,50,7,7,14,43,33,92,36
2014,Wimbledon,wimbledon,540,"London, Great Britain",2014.06.23 - 2014.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1200,4,Finals,Novak Djokovic,novak-djokovic,d643,2,L,76(7) 46 67(4) 75 46,2,3,5,28,30,58,1,1,2,03:56:00,236,29,5,133,192,69,102,133,77,26,59,44,11,15,73,128,192,67,29,108,27,23,66,35,3,7,43,28,28,52,174,180,366,49,13,3,108,174,62,79,108,73,43,66,65,4,7,57,122,174,70,31,133,23,33,59,56,4,15,27,28,28,64,192,186,366,51
2014,Wimbledon,wimbledon,540,"London, Great Britain",2014.06.23 - 2014.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1200,4,Semi-Finals,Milos Raonic,milos-raonic,r975,9,W,64 64 64,3,0,3,18,12,30,,,,01:41:00,101,6,1,52,80,65,42,52,81,19,28,68,1,1,100,61,80,76,9,46,20,19,38,50,3,7,43,15,15,28,84,89,164,54,17,4,46,84,55,37,46,80,19,38,50,4,7,57,56,84,67,10,52,19,9,28,32,0,1,0,15,15,19,80,75,164,46
2014,Wimbledon,wimbledon,540,"London, Great Britain",2014.06.23 - 2014.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1200,4,Quarter-Finals,Stan Wawrinka,stan-wawrinka,w367,3,W,36 76(5) 64 64,3,1,4,22,20,42,1,0,1,02:33:00,153,10,1,77,119,65,61,77,79,29,42,69,3,4,75,90,119,76,17,74,23,19,50,38,2,7,29,20,21,36,124,126,243,52,9,1,74,124,60,57,74,77,31,50,62,5,7,71,88,124,71,16,77,21,13,42,31,1,4,25,21,20,29,119,117,243,48
2014,Wimbledon,wimbledon,540,"London, Great Britain",2014.06.23 - 2014.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1200,4,Round of 16,Tommy Robredo,tommy-robredo,r419,22,W,61 64 64,3,0,3,18,9,27,,,,01:34:00,94,11,0,42,75,56,37,42,88,24,33,73,1,1,100,61,75,81,25,61,41,13,26,50,4,13,31,14,13,38,87,99,162,61,3,1,61,87,70,36,61,59,13,26,50,9,13,69,49,87,56,5,42,12,9,33,27,0,1,0,13,14,14,75,63,162,39
2014,Wimbledon,wimbledon,540,"London, Great Britain",2014.06.23 - 2014.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1200,4,Round of 32,Santiago Giraldo,santiago-giraldo,g725,35,W,63 61 63,3,0,3,18,7,25,,,,01:21:00,81,8,1,50,73,68,42,50,84,12,23,52,2,2,100,54,73,74,24,61,39,16,24,67,5,9,56,13,12,40,85,94,158,59,0,4,61,85,72,37,61,61,8,24,33,4,9,44,45,85,53,8,50,16,11,23,48,0,2,0,12,13,19,73,64,158,41
2014,Wimbledon,wimbledon,540,"London, Great Britain",2014.06.23 - 2014.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1200,4,Round of 64,Gilles Muller,gilles-muller,ma30,103,W,63 75 63,3,0,3,19,11,30,,,,01:34:00,94,25,1,53,69,77,48,53,91,12,16,75,0,0,0,60,69,87,16,62,26,19,30,63,4,6,67,15,15,35,92,95,161,59,12,5,62,92,67,46,62,74,11,30,37,2,6,33,57,92,62,5,53,9,4,16,25,0,0,0,15,15,9,69,66,161,41
