year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1977,"US Open, NY, U.S.A.",31.08.1977,GS,Outdoor: Clay,Draw: 128,,,$,R16,Manuel Orantes (ESP),N/A,"L 2-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=560&y=1977&r=4&p=M047,US Open,R16,0,Manuel Orantes,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Orantes,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Boston, MA, U.S.A.",23.08.1977,GP,Outdoor: Clay,Draw: 64,,,$,R64,Christophe Roger-Vasselin (FRA),N/A,"W 6-3, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=417&y=1977&r=2&p=M047,Boston,R64,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Christophe Roger-Vasselin,France,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Boston, MA, U.S.A.",23.08.1977,GP,Outdoor: Clay,Draw: 64,,,$,R32,Jimmy Connors (USA),N/A,"L 7-5, 2-6, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=417&y=1977&r=3&p=M047,Boston,R32,0,Jimmy Connors,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Montreal / Toronto, Montreal, Canada",16.08.1977,GP,Outdoor: Hard,Draw: 64,,,$,R64,Werner Zirngibl (GER),N/A,"W 6-4, 2-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=1977&r=2&p=M047,Montreal / Toronto,R64,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Werner Zirngibl,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Montreal / Toronto, Montreal, Canada",16.08.1977,GP,Outdoor: Hard,Draw: 64,,,$,R32,Bill Lofgren (USA),N/A,"W 6-0, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=1977&r=3&p=M047,Montreal / Toronto,R32,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Bill Lofgren,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Montreal / Toronto, Montreal, Canada",16.08.1977,GP,Outdoor: Hard,Draw: 64,,,$,R16,John Alexander (AUS),N/A,"L 5-7, 7-6, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=1977&r=4&p=M047,Montreal / Toronto,R16,0,John Alexander,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,John Alexander,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Indianapolis, IN, U.S.A.",08.08.1977,GP,Outdoor: Clay,Draw: 64,,,$,R64,Tony Graham (USA),N/A,"W 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=419&y=1977&r=2&p=M047,Indianapolis,R64,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Tony Graham,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Indianapolis, IN, U.S.A.",08.08.1977,GP,Outdoor: Clay,Draw: 64,,,$,R32,Wojtek Fibak (POL),N/A,"W 6-7, 6-1, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=419&y=1977&r=3&p=M047,Indianapolis,R32,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Wojtek Fibak,Poland,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Indianapolis, IN, U.S.A.",08.08.1977,GP,Outdoor: Clay,Draw: 64,,,$,R16,Bill Scanlon (USA),N/A,"W 6-3, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=419&y=1977&r=4&p=M047,Indianapolis,R16,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Bill Scanlon,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Indianapolis, IN, U.S.A.",08.08.1977,GP,Outdoor: Clay,Draw: 64,,,$,Q,Phil Dent (AUS),N/A,"L 4-6, 6-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=419&y=1977&r=5&p=M047,Indianapolis,Q,0,Phil Dent,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Phil Dent,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1977,"South Orange, New Jersey, USA",31.07.1977,GP,Outdoor: Clay,Draw: 32,,,$,R32,Bruce Nichols (USA),N/A,"W 6-3, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=707&y=1977&r=3&p=M047,South Orange,R32,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Bruce Nichols,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"South Orange, New Jersey, USA",31.07.1977,GP,Outdoor: Clay,Draw: 32,,,$,R16,Patricio Cornejo (CHI),N/A,"W 6-2, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=707&y=1977&r=4&p=M047,South Orange,R16,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Patricio Cornejo,Chile,,,,,,,,,,,,,,,,,,,,,,,,
1977,"South Orange, New Jersey, USA",31.07.1977,GP,Outdoor: Clay,Draw: 32,,,$,Q,Jaime Fillol Sr. (CHI),N/A,"W 6-4, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=707&y=1977&r=5&p=M047,South Orange,Q,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Jaime Fillol Sr.,Chile,,,,,,,,,,,,,,,,,,,,,,,,
1977,"South Orange, New Jersey, USA",31.07.1977,GP,Outdoor: Clay,Draw: 32,,,$,S,Guillermo Vilas (ARG),N/A,"L 2-6, 6-2, 0-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=707&y=1977&r=6&p=M047,South Orange,S,0,Guillermo Vilas,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Vilas,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Washington, DC, U.S.A.",18.07.1977,GP,Outdoor: Clay,Draw: 64,,,$,R64,Harold Solomon (USA),N/A,"L 6-7, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=418&y=1977&r=2&p=M047,Washington,R64,0,Harold Solomon,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Harold Solomon,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Cincinnati, OH, U.S.A.",11.07.1977,GP,Outdoor: Clay,Draw: 64,,,$,R64,Timothy Noonan (USA),N/A,"W 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=1977&r=2&p=M047,Cincinnati,R64,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Timothy Noonan,United States,,,,,,,,,,,,,,,,,,,,,,,,
1977,"Cincinnati, OH, U.S.A.",11.07.1977,GP,Outdoor: Clay,Draw: 64,,,$,R32,Andrew Pattison (USA),N/A,"W 6-4, 1-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=422&y=1977&r=3&p=M047,Cincinnati,R32,0,John McEnroe,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Pattison,United States,,,,,,,,,,,,,,,,,,,,,,,,
