32,2018-520-n409-sm37,/en/scores/2018/520/MS004/match-stats,03:42:00,222,1,3,74,129,45,74,30,55,15,20,75,129,31,69,31,49,9,18,18,17,62,118,137,247,1,3,69,118,38,69,18,49,9,18,56,118,29,74,25,55,5,20,17,18,54,129,110,247
32,2018-520-n409-d683,/en/scores/2018/520/MS002/match-stats,02:14:00,134,0,3,51,83,37,51,21,32,7,7,58,83,21,49,8,16,5,9,13,12,29,65,87,148,2,1,49,65,28,49,8,16,4,9,36,65,14,51,11,32,0,7,12,13,25,83,61,148
32,2018-520-n409-tb69,/en/scores/2018/520/MS001/match-stats,02:42:00,162,0,3,56,82,46,56,12,26,2,3,58,82,19,59,28,43,5,17,14,13,47,102,105,184,7,5,59,102,40,59,15,43,12,17,55,102,10,56,14,26,1,3,13,14,24,82,79,184
32,2018-520-tb69-z355,/en/scores/2018/520/MS007/match-stats,01:50:00,110,5,3,42,67,33,42,17,25,2,2,50,67,30,64,14,25,6,12,12,13,44,89,94,156,2,4,64,89,34,64,11,25,6,12,45,89,9,42,8,25,0,2,13,12,17,67,62,156
32,2018-520-d683-c977,/en/scores/2018/520/MS005/match-stats,03:50:00,230,19,2,87,141,69,87,29,54,8,11,98,141,25,87,36,66,4,13,23,22,61,153,159,294,18,5,87,153,62,87,30,66,9,13,92,153,18,87,25,54,3,11,22,23,43,141,135,294
32,2018-520-tb69-cf01,/en/scores/2018/520/MS003/match-stats,02:17:00,137,6,2,63,94,52,63,19,31,5,6,71,94,35,92,11,22,4,9,16,15,46,114,117,208,3,3,92,114,57,92,11,22,5,9,68,114,11,63,12,31,1,6,15,16,23,94,91,208
32,2018-520-cf01-d643,/en/scores/2018/520/MS006/match-stats,03:26:00,206,6,5,117,157,73,117,19,40,11,17,92,157,30,87,18,40,4,10,21,19,48,127,140,284,5,2,87,127,57,87,22,40,6,10,79,127,44,117,21,40,6,17,19,21,65,157,144,284
32,2018-520-n409-mn13,/en/scores/2018/520/MS008/match-stats,02:30:00,150,4,3,60,91,42,60,19,31,3,5,61,91,30,63,13,30,5,10,15,14,43,93,104,184,2,3,63,93,33,63,17,30,5,10,50,93,18,60,12,31,2,5,14,15,30,91,80,184
32,2018-520-c977-f510,/en/scores/2018/520/MS010/match-stats,03:37:00,217,8,4,91,153,68,91,33,62,9,12,101,153,37,108,27,54,7,11,23,24,64,162,165,315,10,8,108,162,71,108,27,54,4,11,98,162,23,91,29,62,3,12,24,23,52,153,150,315
32,2018-520-z355-ke29,/en/scores/2018/520/MS015/match-stats,03:29:00,209,17,4,103,152,76,103,24,49,12,17,100,152,33,96,23,54,5,13,24,24,56,150,156,302,9,4,96,150,63,96,31,54,8,13,94,150,27,103,25,49,5,17,24,24,52,152,146,302
32,2018-520-d683-i186,/en/scores/2018/520/MS011/match-stats,01:59:00,119,6,1,59,91,45,59,20,32,2,2,65,91,15,56,17,31,3,7,15,15,32,87,97,178,12,4,56,87,41,56,14,31,4,7,55,87,14,59,12,32,0,2,15,15,26,91,81,178
32,2018-520-d643-v306,/en/scores/2018/520/MS013/match-stats,02:25:00,145,3,0,70,96,44,70,18,26,4,5,62,96,29,66,15,33,5,10,14,13,44,99,106,195,3,2,66,99,37,66,18,33,5,10,55,99,26,70,8,26,1,5,13,14,34,96,89,195
32,2018-520-sm37-a678,/en/scores/2018/520/MS009/match-stats,03:51:00,231,2,8,101,155,61,101,25,54,11,21,86,155,30,94,46,71,9,21,23,24,76,165,162,320,19,8,94,165,64,94,25,71,12,21,89,165,40,101,29,54,10,21,24,23,69,155,158,320
32,2018-520-tb69-n552,/en/scores/2018/520/MS014/match-stats,02:28:00,148,9,7,65,95,55,65,17,30,0,1,72,95,17,63,23,39,6,11,18,18,40,102,112,197,1,1,63,102,46,63,16,39,5,11,62,102,10,65,13,30,1,1,18,18,23,95,85,197
