0,/en/tournaments/next-generation-adelaide-international/7308/2008/match-stats/L428/N289/live/MS001/match-stats,01:17:00,77,6,1,34,53,30,34,12,19,1,1,42,53,19,53,14,26,2,14,10,9,33,79,75,132,3,2,53,79,34,53,12,26,12,14,46,79,4,34,7,19,0,1,9,10,11,53,57,132
0,/en/tournaments/next-generation-adelaide-international/7308/2008/match-stats/T786/H432/live/MS004/match-stats,01:20:00,80,14,3,41,64,29,41,10,23,5,6,39,64,12,26,12,26,4,7,9,9,24,52,63,116,0,3,26,52,14,26,14,26,3,7,28,52,12,41,13,23,1,6,9,9,25,64,53,116
0,/en/tournaments/next-generation-adelaide-international/7308/2008/match-stats/L428/S673/live/MS003/match-stats,01:38:00,98,14,0,38,63,34,38,18,25,2,2,52,63,11,38,18,38,1,4,11,10,29,76,81,139,7,4,38,76,27,38,20,38,3,4,47,76,4,38,7,25,0,2,10,11,11,63,58,139
0,/en/tournaments/next-generation-adelaide-international/7308/2008/match-stats/N289/T786/live/MS002/match-stats,01:04:00,64,3,2,42,55,34,42,5,13,3,3,39,55,6,30,14,20,3,7,9,9,20,50,59,105,5,2,30,50,24,30,6,20,4,7,30,50,8,42,8,13,0,3,9,9,16,55,46,105
0,/en/tournaments/next-generation-adelaide-international/7308/2008/match-stats/N289/S544/live/MS005/match-stats,02:46:00,166,9,4,99,132,70,99,13,33,5,8,83,132,24,81,30,57,3,12,18,18,54,138,137,270,6,3,81,138,57,81,27,57,9,12,84,138,29,99,20,33,3,8,18,18,49,132,133,270
0,/en/tournaments/next-generation-adelaide-international/7308/2008/match-stats/S673/M850/live/MS007/match-stats,02:13:00,133,17,4,49,102,39,49,27,53,7,9,66,102,13,45,21,48,2,7,13,13,34,93,100,195,12,6,45,93,32,45,27,48,5,7,59,93,10,49,26,53,2,9,13,13,36,102,95,195
0,/en/tournaments/next-generation-adelaide-international/7308/2008/match-stats/H432/A389/live/MS008/match-stats,01:01:00,61,8,3,14,43,13,14,21,29,1,1,34,43,8,21,16,25,4,8,8,8,24,46,58,89,0,4,21,46,13,21,9,25,4,8,22,46,1,14,8,29,0,1,8,8,9,43,31,89
0,/en/tournaments/next-generation-adelaide-international/7308/2008/match-stats/L428/B896/live/MS006/match-stats,01:50:00,110,17,3,47,82,37,47,21,35,4,4,58,82,14,46,11,30,1,3,11,11,25,76,83,158,10,2,46,76,32,46,19,30,2,3,51,76,10,47,14,35,0,4,11,11,24,82,75,158
0,/en/tournaments/next-generation-adelaide-international/7308/2008/match-stats/M850/G621/live/MS015/match-stats,01:33:00,93,9,4,41,78,35,41,24,37,2,3,59,78,9,46,10,23,2,3,15,14,19,69,78,147,24,2,46,69,37,46,13,23,1,3,50,69,6,41,13,37,1,3,14,15,19,78,69,147
0,/en/tournaments/next-generation-adelaide-international/7308/2008/match-stats/N289/D499/live/MS010/match-stats,00:57:00,57,2,0,31,52,24,31,13,21,3,3,37,52,10,32,14,20,4,7,8,9,24,52,61,104,5,2,32,52,22,32,6,20,3,7,28,52,7,31,8,21,0,3,9,8,15,52,43,104
