0,/en/tournaments/next-generation-adelaide-international/7308/1991/match-stats/S351/C243/live/MS003/match-stats,01:44:00,104,7,4,37,80,26,37,27,43,5,6,53,80,11,40,13,31,2,3,11,11,24,71,77,151,2,2,40,71,29,40,18,31,1,3,47,71,11,37,16,43,1,6,11,11,27,80,74,151
0,/en/tournaments/next-generation-adelaide-international/7308/1991/match-stats/C243/S367/live/MS007/match-stats,01:20:00,80,5,2,41,61,31,41,14,20,0,1,45,61,6,34,15,27,2,3,11,10,21,61,66,122,1,5,34,61,28,34,12,27,1,3,40,61,10,41,6,20,1,1,10,11,16,61,56,122
0,/en/tournaments/next-generation-adelaide-international/7308/1991/match-stats/K181/L206/live/MS002/match-stats,01:20:00,80,3,0,46,65,29,46,12,19,0,2,41,65,12,36,20,33,4,7,11,11,32,69,73,134,1,0,36,69,24,36,13,33,3,7,37,69,17,46,7,19,2,2,11,11,24,65,61,134
0,/en/tournaments/next-generation-adelaide-international/7308/1991/match-stats/K181/S351/live/MS001/match-stats,01:29:00,89,1,2,44,65,31,44,12,21,2,5,43,65,16,47,21,36,4,7,12,12,37,83,80,148,12,5,47,83,31,47,15,36,3,7,46,83,13,44,9,21,3,5,12,12,22,65,68,148
0,/en/tournaments/next-generation-adelaide-international/7308/1991/match-stats/L206/K030/live/MS004/match-stats,01:59:00,119,11,0,65,97,54,65,14,32,1,2,68,97,9,54,21,42,1,8,15,15,30,96,98,193,9,4,54,96,45,54,21,42,7,8,66,96,11,65,18,32,1,2,15,15,29,97,95,193
0,/en/tournaments/next-generation-adelaide-international/7308/1991/match-stats/S351/A031/live/MS006/match-stats,01:30:00,90,5,2,45,74,34,45,18,29,2,4,52,74,18,57,12,24,3,7,14,13,30,81,82,155,2,2,57,81,39,57,12,24,4,7,51,81,11,45,11,29,2,4,13,14,22,74,73,155
0,/en/tournaments/next-generation-adelaide-international/7308/1991/match-stats/K181/S424/live/MS005/match-stats,00:55:00,55,0,1,17,36,11,17,13,19,1,3,24,36,15,29,19,25,7,10,7,8,34,54,58,90,2,2,29,54,14,29,6,25,3,10,20,54,6,17,6,19,2,3,8,7,12,36,32,90
0,/en/tournaments/next-generation-adelaide-international/7308/1991/match-stats/K181/G182/live/MS011/match-stats,01:35:00,95,3,2,35,73,26,35,23,38,1,2,49,73,24,58,13,22,5,12,12,12,37,80,86,153,2,0,58,80,34,58,9,22,7,12,43,80,9,35,15,38,1,2,12,12,24,73,67,153
0,/en/tournaments/next-generation-adelaide-international/7308/1991/match-stats/S351/B051/live/MS012/match-stats,01:20:00,80,6,4,30,63,24,30,18,33,4,5,42,63,16,42,15,22,4,6,10,9,31,64,73,127,2,2,42,64,26,42,7,22,2,6,33,64,6,30,15,33,1,5,9,10,21,63,54,127
0,/en/tournaments/next-generation-adelaide-international/7308/1991/match-stats/K030/W136/live/MS009/match-stats,01:29:00,89,6,3,37,71,25,37,19,34,1,3,44,71,16,36,16,28,5,10,10,10,32,64,76,135,4,2,36,64,20,36,12,28,5,10,32,64,12,37,15,34,2,3,10,10,27,71,59,135
