/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/Q927/T315/live/MS019/match-stats,01:17:00,77,18,1,40,58,36,40,7,18,2,3,43,58,14,40,11,23,3,9,11,11,25,63,68,121,4,0,40,63,26,40,12,23,6,9,38,63,4,40,11,18,1,3,11,11,15,58,53,121
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/CA12/ME82/live/MS023/match-stats,01:49:00,109,10,2,50,76,34,50,15,26,4,7,49,76,23,54,17,34,4,9,12,12,40,88,89,164,4,3,54,88,31,54,17,34,5,9,48,88,16,50,11,26,3,7,12,12,27,76,75,164
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/C977/I165/live/MS029/match-stats,02:22:00,142,14,7,59,111,51,59,27,52,2,2,78,111,11,56,15,44,1,3,17,17,26,100,104,211,8,2,56,100,45,56,29,44,2,3,74,100,8,59,25,52,0,2,17,17,33,111,107,211
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/CA99/SE73/live/MS026/match-stats,02:54:00,174,31,2,75,128,66,75,27,53,2,2,93,128,19,90,14,36,0,8,18,18,33,126,126,254,4,1,90,126,71,90,22,36,8,8,93,126,9,75,26,53,0,2,18,18,35,128,128,254
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/E690/K737/live/MS030/match-stats,01:13:00,73,5,7,40,61,32,40,6,21,1,3,38,61,19,43,6,13,4,10,10,9,25,56,63,117,4,1,43,56,24,43,7,13,6,10,31,56,8,40,15,21,2,3,9,10,23,61,54,117
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/G940/H940/live/MS021/match-stats,01:35:00,95,23,2,51,70,46,51,10,19,1,1,56,70,16,59,12,27,0,4,12,12,28,86,84,156,5,4,59,86,43,59,15,27,4,4,58,86,5,51,9,19,0,1,12,12,14,70,72,156
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/H432/KD46/live/MS025/match-stats,01:41:00,101,4,1,32,62,27,32,16,30,3,4,43,62,16,45,16,31,4,15,10,11,32,76,75,138,8,5,45,76,29,45,15,31,11,15,44,76,5,32,14,30,1,4,11,10,19,62,63,138
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/M873/SF36/live/MS022/match-stats,01:47:00,107,15,4,59,100,46,59,18,41,4,6,64,100,7,50,16,28,2,4,15,14,23,78,87,178,13,2,50,78,43,50,12,28,2,4,55,78,13,59,23,41,2,6,14,15,36,100,91,178
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/ME05/B747/live/MS018/match-stats,02:41:00,161,11,3,68,112,43,68,26,44,5,9,69,112,25,76,23,41,4,11,17,17,48,117,117,229,14,1,76,117,51,76,18,41,7,11,69,117,25,68,18,44,4,9,17,17,43,112,112,229
/en/tournaments/brisbane-international-presented-by-suncorp/339/2014/match-stats/N289/D994/live/MS017/match-stats,01:12:00,72,5,3,54,71,36,54,9,17,5,5,45,71,6,29,16,22,3,5,9,8,22,51,67,122,9,7,29,51,23,29,6,22,2,5,29,51,18,54,8,17,0,5,8,9,26,71,55,122
