0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/P338/A226/live/MS003/match-stats,01:10:00,70,10,2,26,54,22,26,15,28,1,2,37,54,14,28,9,25,4,9,9,8,23,53,60,107,2,1,28,53,14,28,16,25,5,9,30,53,4,26,13,28,1,2,8,9,17,54,47,107
0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/H336/P338/live/MS001/match-stats,02:23:00,143,4,0,74,100,48,74,17,26,4,6,65,100,14,61,26,48,5,13,15,16,40,109,105,209,11,8,61,109,47,61,22,48,8,13,69,109,26,74,9,26,2,6,16,15,35,100,104,209
0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/H336/R237/live/MS004/match-stats,01:12:00,72,2,2,41,57,27,41,11,16,0,1,38,57,7,31,12,23,3,6,10,10,19,54,57,111,5,1,31,54,24,31,11,23,3,6,35,54,14,41,5,16,1,1,10,10,19,57,54,111
0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/H336/M590/live/MS002/match-stats,02:10:00,130,1,3,62,93,46,62,10,31,5,8,56,93,27,66,13,28,5,12,15,15,40,94,96,187,1,6,66,94,39,66,15,28,7,12,54,94,16,62,21,31,3,8,15,15,37,93,91,187
0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/A226/L360/live/MS006/match-stats,00:31:00,31,1,0,7,10,6,7,2,3,0,0,8,10,4,11,11,17,2,6,3,3,15,28,23,38,2,1,11,28,7,11,6,17,4,6,13,28,1,7,1,3,0,0,3,3,2,10,15,38
0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/P338/M442/live/MS007/match-stats,01:46:00,106,18,2,39,72,33,39,20,33,3,4,53,72,12,53,24,35,4,11,13,13,36,88,89,160,13,6,53,88,41,53,11,35,7,11,52,88,6,39,13,33,1,4,13,13,19,72,71,160
0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/M590/E113/live/MS005/match-stats,01:57:00,117,0,10,48,87,33,48,20,39,3,6,53,87,18,50,20,40,4,4,14,14,38,90,91,177,5,4,50,90,32,50,20,40,0,4,52,90,15,48,19,39,3,6,14,14,34,87,86,177
0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/H336/C328/live/MS008/match-stats,00:55:00,55,1,0,30,40,24,30,5,10,0,0,29,40,7,28,7,15,0,3,6,7,14,43,43,83,3,0,28,43,21,28,8,15,3,3,29,43,6,30,5,10,0,0,7,6,11,40,40,83
0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/E113/G319/live/MS010/match-stats,01:56:00,116,10,8,52,104,38,52,29,52,8,9,67,104,16,47,8,26,3,6,14,13,24,73,91,177,13,2,47,73,31,47,18,26,3,6,49,73,14,52,23,52,1,9,13,14,37,104,86,177
0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/A226/M850/live/MS013/match-stats,01:44:00,104,8,2,35,72,29,35,15,37,1,4,44,72,12,42,22,44,3,12,12,12,34,86,78,158,4,2,42,86,30,42,22,44,9,12,52,86,6,35,22,37,3,4,12,12,28,72,80,158
0,/en/tournaments/next-generation-adelaide-international/7308/2002/match-stats/P338/S572/live/MS014/match-stats,00:57:00,57,12,2,21,41,19,21,14,20,0,0,33,41,17,28,3,9,4,4,8,7,20,37,53,78,0,0,28,37,11,28,6,9,0,4,17,37,2,21,6,20,0,0,7,8,8,41,25,78
