2021-352-ms022-4-8-ke73-ag37,paris,/en/scores/stats-centre/archive/2021/352/ms022,ke73,9,10,16,16,205,127,177,109,160,99,ag37,8,17,20,32,212,131,201,124,172,106
2021-352-ms018-4-7-n771-o522,paris,/en/scores/stats-centre/archive/2021/352/ms018,n771,1,2,14,5,194,120,172,106,143,88,o522,10,15,19,25,228,141,212,131,161,100
2021-352-ms025-4-6-gc88-sm37,paris,/en/scores/stats-centre/archive/2021/352/ms025,gc88,14,22,21,19,207,128,186,115,146,90,sm37,22,33,33,36,192,119,172,106,139,86
2021-352-ms029-4-5-g09o-cd85,paris,/en/scores/stats-centre/archive/2021/352/ms029,g09o,19,27,23,25,202,125,170,105,139,86,cd85,20,36,38,37,204,126,182,113,149,92
2021-352-ms017-4-4-mc65-me82,paris,/en/scores/stats-centre/archive/2021/352/ms017,mc65,11,12,31,40,218,135,188,116,161,100,me82,14,25,22,29,198,123,183,113,146,90
2021-352-ms026-4-3-d875-ke29,paris,/en/scores/stats-centre/archive/2021/352/ms026,d875,14,18,30,18,217,134,197,122,150,93,ke29,16,22,17,31,209,129,197,122,162,100
2021-352-ms021-4-2-d994-m0ej,paris,/en/scores/stats-centre/archive/2021/352/ms021,d994,32,47,39,17,212,131,198,123,154,95,m0ej,9,17,28,27,205,127,184,114,150,93
2021-352-ms030-4-1-k0ah-c977,paris,/en/scores/stats-centre/archive/2021/352/ms030,k0ah,9,12,18,12,204,126,188,116,160,99,c977,6,8,12,15,215,133,204,126,158,98
2021-352-ms044-3-24-ag37-ml57,paris,/en/scores/stats-centre/archive/2021/352/ms044,ag37,16,21,24,16,216,134,203,126,170,105,ml57,12,17,29,19,219,136,196,121,160,99
2021-352-ms036-3-23-n771-d874,paris,/en/scores/stats-centre/archive/2021/352/ms036,n771,4,4,8,16,199,123,180,111,139,86,d874,2,4,7,21,198,123,199,123,154,95
2021-352-ms051-3-22-sm37-mh30,paris,/en/scores/stats-centre/archive/2021/352/ms051,sm37,11,15,34,44,191,118,168,104,139,86,mh30,15,32,20,34,197,122,186,115,139,86
2021-352-ms059-3-21-cd85-pd31,paris,/en/scores/stats-centre/archive/2021/352/ms059,cd85,10,14,20,12,208,129,184,114,155,96,pd31,13,21,23,23,210,130,202,125,155,96
2021-352-ms060-3-20-k0ah-kc56,paris,/en/scores/stats-centre/archive/2021/352/ms060,k0ah,11,19,30,31,210,130,192,119,163,101,kc56,7,13,31,45,212,131,193,119,167,103
2021-352-ms043-3-19-d994-bd06,paris,/en/scores/stats-centre/archive/2021/352/ms043,d994,27,39,36,36,219,136,200,124,152,94,bd06,22,29,38,21,190,118,175,108,150,93
2021-352-ms035-3-18-mc65-ki95,paris,/en/scores/stats-centre/archive/2021/352/ms035,mc65,17,22,54,34,221,137,194,120,164,101,ki95,15,24,13,14,201,124,189,117,150,93
2021-352-ms052-3-17-d875-g628,paris,/en/scores/stats-centre/archive/2021/352/ms052,d875,11,14,21,18,218,135,197,122,153,95,g628,12,23,19,35,204,126,180,111,154,95
2021-352-ms057-3-16-a0e2-h996,paris,/en/scores/stats-centre/archive/2021/352/ms057,a0e2,15,28,19,16,215,133,194,120,158,98,h996,40,56,40,43,215,133,197,122,165,102
2021-352-ms049-3-15-bk92-e687,paris,/en/scores/stats-centre/archive/2021/352/ms049,bk92,18,37,39,35,224,139,210,130,179,111,e687,20,31,29,15,206,128,187,116,159,98
2021-352-ms061-3-14-c977-dh50,paris,/en/scores/stats-centre/archive/2021/352/ms061,c977,5,10,19,16,220,136,204,126,164,101,dh50,8,9,19,20,218,135,191,118,161,100
2021-352-ms038-3-13-fb98-su87,paris,/en/scores/stats-centre/archive/2021/352/ms038,fb98,12,17,29,16,221,137,197,122,151,93,su87,8,13,29,23,218,135,206,128,164,101
2021-352-ms033-3-12-f724-f510,paris,/en/scores/stats-centre/archive/2021/352/ms033,f724,10,14,25,31,203,126,193,119,154,95,f510,13,20,29,44,201,124,183,113,146,90
2021-352-ms058-3-11-g09o-rc91,paris,/en/scores/stats-centre/archive/2021/352/ms058,g09o,16,24,28,18,199,123,174,108,140,86,rc91,23,37,34,30,218,135,212,131,174,108
2021-352-ms050-3-10-gc88-td51,paris,/en/scores/stats-centre/archive/2021/352/ms050,gc88,9,20,28,14,207,128,187,116,146,90,td51,31,49,36,35,224,139,191,118,152,94
2021-352-ms062-3-9-i305-r772,paris,/en/scores/stats-centre/archive/2021/352/ms062,i305,5,10,27,19,212,131,181,112,144,89,r772,7,8,13,22,205,127,198,123,150,93
2021-352-ms053-3-8-ke29-y268,paris,/en/scores/stats-centre/archive/2021/352/ms053,ke29,11,14,27,25,209,129,192,119,161,100,y268,8,12,11,33,200,124,179,111,149,92
2021-352-ms045-3-7-ke73-mc10,paris,/en/scores/stats-centre/archive/2021/352/ms045,ke73,16,31,38,39,194,120,180,111,161,100,mc10,15,27,30,36,212,131,191,118,147,91
2021-352-ms054-3-6-l987-mk66,paris,/en/scores/stats-centre/archive/2021/352/ms054,l987,8,11,15,9,201,124,182,113,140,86,mk66,15,20,17,17,204,126,195,121,156,96
2021-352-ms034-3-5-me82-bg23,paris,/en/scores/stats-centre/archive/2021/352/ms034,me82,9,9,10,11,200,124,185,114,136,84,bg23,3,9,6,32,210,130,190,118,159,98
2021-352-ms042-3-4-m0ej-db63,paris,/en/scores/stats-centre/archive/2021/352/ms042,m0ej,9,16,13,21,206,128,189,117,150,93,db63,24,28,29,43,204,126,192,119,158,98
2021-352-ms037-3-3-o522-kb05,paris,/en/scores/stats-centre/archive/2021/352/ms037,o522,6,7,37,14,232,144,201,124,177,109,kb05,5,8,19,11,192,119,182,113,159,98
2021-352-ms046-3-2-pl56-sl28,paris,/en/scores/stats-centre/archive/2021/352/ms046,pl56,8,12,19,19,217,134,187,116,154,95,sl28,10,23,9,22,217,134,199,123,167,103
2021-352-ms041-3-1-p09z-dh58,paris,/en/scores/stats-centre/archive/2021/352/ms041,p09z,7,13,14,16,222,137,201,124,162,100,dh58,4,7,7,20,205,127,184,114,156,96
2021-352-qs008-2-7-pl56-p09z,paris,/en/scores/stats-centre/archive/2021/352/qs008,pl56,22,46,40,27,221,137,187,116,156,96,p09z,17,24,32,46,212,131,199,123,167,103
2021-352-qs010-2-6-b0cd-cf59,paris,/en/scores/stats-centre/archive/2021/352/qs010,b0cd,21,29,20,34,183,113,152,94,132,82,cf59,16,19,22,47,203,126,183,113,150,93
2021-352-qs011-2-5-gc88-gb93,paris,/en/scores/stats-centre/archive/2021/352/qs011,gc88,10,12,17,15,203,126,186,115,145,90,gb93,13,19,17,33,212,131,203,126,154,95
2021-352-qs013-2-4-ki95-ke73,paris,/en/scores/stats-centre/archive/2021/352/qs013,ki95,8,8,12,8,202,125,187,116,160,99,ke73,3,6,14,18,201,124,182,113,159,98
2021-352-qs012-2-3-g09o-m0ej,paris,/en/scores/stats-centre/archive/2021/352/qs012,g09o,17,25,25,20,196,121,176,109,137,85,m0ej,20,40,32,26,208,129,188,116,148,91
2021-352-qs014-2-2-ml57-n732,paris,/en/scores/stats-centre/archive/2021/352/qs014,ml57,20,25,35,32,216,134,195,121,167,103,n732,8,16,13,21,192,119,163,101,138,85
2021-352-qs009-2-1-y268-sa93,paris,/en/scores/stats-centre/archive/2021/352/qs009,y268,5,7,15,12,197,122,173,107,143,88,sa93,5,11,9,31,192,119,179,111,144,89
2021-352-qs016-1-14-pl56-ta12,paris,/en/scores/stats-centre/archive/2021/352/qs016,pl56,15,27,20,16,218,135,191,118,151,93,ta12,10,16,22,38,209,129,188,116,154,95
2021-352-qs018-1-13-sa93-mo44,paris,/en/scores/stats-centre/archive/2021/352/qs018,sa93,13,21,22,27,197,122,179,111,144,89,mo44,14,21,17,26,190,118,181,112,153,95
2021-352-qs020-1-12-b0cd-g967,paris,/en/scores/stats-centre/archive/2021/352/qs020,b0cd,5,9,21,24,190,118,169,105,138,85,g967,19,31,40,54,208,129,197,122,151,93
2021-352-qs022-1-11-gc88-sd32,paris,/en/scores/stats-centre/archive/2021/352/qs022,gc88,17,26,46,38,206,128,189,117,144,89,sd32,12,16,27,25,200,124,166,103,131,81
2021-352-qs024-1-10-g09o-a678,paris,/en/scores/stats-centre/archive/2021/352/qs024,g09o,19,23,44,29,200,124,175,108,149,92,a678,28,41,51,37,220,136,203,126,175,108
2021-352-qs026-1-9-ke73-m0g4,paris,/en/scores/stats-centre/archive/2021/352/qs026,ke73,13,24,26,33,190,118,174,108,153,95,m0g4,17,22,18,29,198,123,183,113,155,96
2021-352-qs028-1-8-n732-bm95,paris,/en/scores/stats-centre/archive/2021/352/qs028,n732,15,21,12,25,195,121,169,105,137,85,bm95,19,22,27,39,211,131,193,119,161,100
2021-352-qs025-1-7-m0ej-pf39,paris,/en/scores/stats-centre/archive/2021/352/qs025,m0ej,13,21,23,18,204,126,189,117,147,91,pf39,22,42,17,34,218,135,199,123,153,95
2021-352-qs029-1-6-ml57-l949,paris,/en/scores/stats-centre/archive/2021/352/qs029,ml57,7,8,22,21,216,134,195,121,168,104,l949,5,8,24,27,203,126,192,119,153,95
2021-352-qs027-1-5-ki95-gc89,paris,/en/scores/stats-centre/archive/2021/352/qs027,ki95,3,5,18,19,203,126,195,121,149,92,gc89,11,20,12,29,203,126,191,118,170,105
2021-352-qs023-1-4-gb93-ce77,paris,/en/scores/stats-centre/archive/2021/352/qs023,gb93,15,21,25,43,209,129,196,121,155,96,ce77,6,9,14,24,197,122,174,108,150,93
2021-352-qs017-1-3-p09z-f0f1,paris,/en/scores/stats-centre/archive/2021/352/qs017,p09z,12,16,18,26,214,132,201,124,172,106,f0f1,2,6,11,21,211,131,193,119,160,99
2021-352-qs021-1-2-cf59-v0dz,paris,/en/scores/stats-centre/archive/2021/352/qs021,cf59,12,16,17,20,202,125,182,113,147,91,v0dz,6,9,11,30,207,128,187,116,142,88
2021-352-qs019-1-1-y268-te16,paris,/en/scores/stats-centre/archive/2021/352/qs019,y268,4,7,19,27,201,124,174,108,142,88,te16,16,26,24,53,207,128,196,121,156,96
2021-429-ms001-7-1-pl56-su55,stockholm,/en/scores/stats-centre/archive/2021/429/ms001,pl56,17,26,16,23,217,134,193,119,161,100,su55,17,27,23,28,216,134,193,119,167,103
2021-429-ms003-6-2-su55-ag37,stockholm,/en/scores/stats-centre/archive/2021/429/ms003,su55,15,19,26,24,220,136,200,124,172,106,ag37,5,11,12,12,214,132,204,126,174,108
2021-429-ms002-6-1-pl56-td51,stockholm,/en/scores/stats-centre/archive/2021/429/ms002,pl56,16,26,42,18,219,136,189,117,164,101,td51,12,22,31,28,221,137,193,119,169,105
2021-429-ms007-5-4-ag37-v812,stockholm,/en/scores/stats-centre/archive/2021/429/ms007,ag37,11,17,26,10,217,134,202,125,162,100,v812,9,13,20,21,209,129,189,117,150,93
2021-429-ms006-5-3-su55-rc91,stockholm,/en/scores/stats-centre/archive/2021/429/ms006,su55,11,16,36,23,219,136,197,122,168,104,rc91,16,22,27,18,213,132,196,121,174,108
2021-429-ms005-5-2-td51-e687,stockholm,/en/scores/stats-centre/archive/2021/429/ms005,td51,16,28,31,24,221,137,195,121,152,94,e687,10,19,20,14,204,126,179,111,156,96
2021-429-ms004-5-1-pl56-mc10,stockholm,/en/scores/stats-centre/archive/2021/429/ms004,pl56,38,45,28,20,213,132,192,119,158,98,mc10,6,9,13,22,210,130,182,113,144,89
2021-429-ms008-4-8-mc10-s0ag,stockholm,/en/scores/stats-centre/archive/2021/429/ms008,mc10,7,14,22,22,209,129,195,121,141,87,s0ag,14,24,19,25,203,126,190,118,154,95
2021-429-ms015-4-7-ag37-kb05,stockholm,/en/scores/stats-centre/archive/2021/429/ms015,ag37,11,17,31,16,215,133,203,126,169,105,kb05,7,11,6,12,199,123,187,116,153,95
2021-429-ms013-4-6-su55-va08,stockholm,/en/scores/stats-centre/archive/2021/429/ms013,su55,12,17,28,14,221,137,202,125,174,108,va08,15,39,12,10,220,136,196,121,157,97
2021-429-ms010-4-5-e687-dh50,stockholm,/en/scores/stats-centre/archive/2021/429/ms010,e687,0,0,3,2,,,,,,,dh50,0,0,5,1,,,,,,
2021-429-ms009-4-4-pl56-fb98,stockholm,/en/scores/stats-centre/archive/2021/429/ms009,pl56,12,15,15,19,214,132,178,110,152,94,fb98,6,14,12,30,214,132,194,120,166,103
2021-429-ms014-4-3-v812-f724,stockholm,/en/scores/stats-centre/archive/2021/429/ms014,v812,0,0,5,4,,,,,,,f724,0,0,10,1,,,,,,
2021-429-ms011-4-2-td51-mo44,stockholm,/en/scores/stats-centre/archive/2021/429/ms011,td51,20,26,29,12,224,139,191,118,152,94,mo44,9,15,22,15,191,118,183,113,153,95
2021-429-ms012-4-1-rc91-kc04,stockholm,/en/scores/stats-centre/archive/2021/429/ms012,rc91,0,0,11,1,,,,,,,kc04,0,0,2,3,,,,,,
2021-429-ms019-3-12-fb98-gc89,stockholm,/en/scores/stats-centre/archive/2021/429/ms019,fb98,1,3,19,15,227,141,197,122,154,95,gc89,10,11,14,25,203,126,194,120,169,105
2021-429-ms024-3-11-rc91-bk92,stockholm,/en/scores/stats-centre/archive/2021/429/ms024,rc91,5,6,5,4,214,132,218,135,163,101,bk92,2,5,5,16,216,134,187,116,154,95
2021-429-ms028-3-10-f724-me82,stockholm,/en/scores/stats-centre/archive/2021/429/ms028,f724,4,5,17,5,202,125,194,120,154,95,me82,7,11,11,18,200,124,172,106,137,85
2021-429-ms023-3-9-td51-y218,stockholm,/en/scores/stats-centre/archive/2021/429/ms023,td51,18,27,19,18,214,132,190,118,140,86,y218,12,19,19,19,206,128,186,115,163,101
2021-429-ms021-3-8-dh50-mk66,stockholm,/en/scores/stats-centre/archive/2021/429/ms021,dh50,17,22,22,30,218,135,195,121,163,101,mk66,18,24,32,38,203,126,185,114,156,96
2021-429-ms025-3-7-kc04-g967,stockholm,/en/scores/stats-centre/archive/2021/429/ms025,kc04,16,20,29,37,193,119,180,111,158,98,g967,15,31,39,43,205,127,189,117,151,93
2021-429-ms030-3-6-kb05-i165,stockholm,/en/scores/stats-centre/archive/2021/429/ms030,kb05,8,10,20,7,194,120,183,113,152,94,i165,6,9,14,17,197,122,184,114,151,93
2021-429-ms022-3-5-mo44-rh24,stockholm,/en/scores/stats-centre/archive/2021/429/ms022,mo44,21,34,21,24,194,120,180,111,151,93,rh24,36,54,36,44,219,136,194,120,151,93
2021-429-ms017-3-4-mc10-dc76,stockholm,/en/scores/stats-centre/archive/2021/429/ms017,mc10,7,12,17,5,206,128,187,116,143,88,dc76,11,17,29,27,201,124,191,118,156,96
2021-429-ms018-3-3-pl56-b0jg,stockholm,/en/scores/stats-centre/archive/2021/429/ms018,pl56,11,16,16,18,217,134,188,116,157,97,b0jg,7,8,11,22,215,133,196,121,167,103
2021-429-ms029-3-2-v812-sp80,stockholm,/en/scores/stats-centre/archive/2021/429/ms029,v812,0,0,13,2,,,,,,,sp80,0,0,10,2,,,,,,
2021-429-ms026-3-1-va08-k09f,stockholm,/en/scores/stats-centre/archive/2021/429/ms026,va08,23,40,19,10,220,136,204,126,162,100,k09f,10,19,10,13,206,128,184,114,148,91
2021-429-qs004-2-4-k09f-gc89,stockholm,/en/scores/stats-centre/archive/2021/429/qs004,k09f,0,0,8,0,,,,,,,gc89,0,0,7,3,,,,,,
2021-429-qs005-2-3-i165-kc04,stockholm,/en/scores/stats-centre/archive/2021/429/qs005,i165,11,14,20,15,193,119,180,111,146,90,kc04,9,13,20,24,193,119,181,112,151,93
2021-429-qs006-2-2-va08-sp80,stockholm,/en/scores/stats-centre/archive/2021/429/qs006,va08,0,0,14,4,,,,,,,sp80,0,0,8,3,,,,,,
2021-429-qs007-2-1-dc76-mb53,stockholm,/en/scores/stats-centre/archive/2021/429/qs007,dc76,14,21,27,29,203,126,189,117,150,93,mb53,5,8,4,15,190,118,178,110,147,91
2021-7696-ms001-3-1-a0e2-k0ah,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms001,a0e2,10,15,14,13,219,136,196,121,168,104,k0ah,12,18,10,17,210,130,193,119,168,104
2021-7696-ms002-2-2-a0e2-b0bi,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms002,a0e2,6,13,19,5,219,136,199,123,160,99,b0bi,3,5,6,11,187,116,172,106,160,99
2021-7696-ms003-2-1-k0ah-n0ae,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms003,k0ah,12,20,30,27,208,129,192,119,167,103,n0ae,7,9,18,12,201,124,187,116,161,100
2021-7696-ms016-1-12-k0ah-m0ej,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms016,k0ah,11,14,19,9,205,127,191,118,160,99,m0ej,8,12,8,10,208,129,191,118,162,100
2021-7696-ms021-1-11-b0bi-g09o,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms021,b0bi,10,16,25,11,186,115,172,106,154,95,g09o,12,20,7,15,184,114,166,103,132,82
2021-7696-ms009-1-10-a0e2-c0c8,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms009,a0e2,18,24,24,20,217,134,198,123,168,104,c0c8,3,7,6,13,188,116,161,100,146,90
2021-7696-ms012-1-9-n0ae-r0dg,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms012,n0ae,16,23,15,18,203,126,187,116,160,99,r0dg,9,12,24,25,213,132,194,120,167,103
2021-7696-ms017-1-8-k0ah-b0bi,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms017,k0ah,11,18,19,14,207,128,189,117,157,97,b0bi,5,6,11,14,204,126,174,108,164,101
2021-7696-ms020-1-7-m0ej-g09o,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms020,m0ej,22,37,29,25,208,129,191,118,152,94,g09o,29,47,37,19,183,113,159,98,131,81
2021-7696-ms008-1-6-a0e2-n0ae,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms008,a0e2,9,12,21,14,217,134,194,120,157,97,n0ae,7,12,9,12,203,126,190,118,164,101
2021-7696-ms013-1-5-r0dg-c0c8,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms013,r0dg,16,19,21,17,211,131,192,119,157,97,c0c8,5,9,7,18,186,115,163,101,145,90
2021-7696-ms018-1-4-k0ah-g09o,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms018,k0ah,16,31,34,23,209,129,192,119,159,98,g09o,15,22,14,18,186,115,166,103,138,85
2021-7696-ms019-1-3-b0bi-m0ej,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms019,b0bi,17,23,24,18,205,127,172,106,145,90,m0ej,9,19,15,21,209,129,181,112,151,93
2021-7696-ms010-1-2-a0e2-r0dg,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms010,a0e2,14,17,23,11,220,136,200,124,166,103,r0dg,7,12,12,8,209,129,195,121,167,103
2021-7696-ms011-1-1-n0ae-c0c8,intesa-sanpaolo-next-gen-atp-finals,/en/scores/stats-centre/archive/2021/7696/ms011,n0ae,19,27,24,22,202,125,187,116,156,96,c0c8,1,1,8,16,183,113,159,98,138,85
2021-605-ms001-3-1-z355-mm58,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms001,z355,15,19,25,10,227,141,208,129,160,99,mm58,4,6,17,12,217,134,199,123,156,96
2021-605-ms002-2-2-z355-d643,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms002,z355,3,4,39,16,228,141,211,131,160,99,d643,3,4,36,25,209,129,195,121,151,93
2021-605-ms003-2-1-mm58-rh16,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms003,mm58,1,3,3,2,211,131,196,121,143,88,rh16,2,2,1,3,211,131,199,123,157,97
2021-605-ms008-1-12-d643-n771,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms008,d643,9,13,22,10,206,128,191,118,159,98,n771,3,8,10,18,200,124,187,116,150,93
2021-605-ms013-1-11-rh16-re44,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms013,rh16,13,19,36,25,217,134,197,122,163,101,re44,16,17,37,14,217,134,199,123,134,83
2021-605-ms017-1-10-mm58-s0ag,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms017,mm58,8,12,46,25,217,134,202,125,168,104,s0ag,21,25,24,27,208,129,196,121,149,92
2021-605-ms020-1-9-z355-hb71,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms020,z355,5,8,25,6,226,140,209,129,163,101,hb71,5,9,18,15,217,134,212,131,160,99
2021-605-ms009-1-8-d643-re44,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms009,d643,1,1,21,7,206,128,190,118,148,91,re44,0,1,16,21,215,133,198,123,150,93
2021-605-ms012-1-7-rh16-n771,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms012,rh16,7,9,32,20,211,131,196,121,158,98,n771,18,23,25,17,200,124,182,113,149,92
2021-605-ms016-1-6-mm58-z355,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms016,mm58,4,5,35,27,216,134,199,123,154,95,z355,10,19,47,26,225,139,207,128,157,97
2021-605-ms021-1-5-s0ag-hb71,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms021,s0ag,3,3,17,11,207,128,198,123,153,95,hb71,0,1,14,14,219,136,202,125,163,101
2021-605-ms010-1-4-d643-rh16,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms010,d643,10,14,24,12,206,128,189,117,141,87,rh16,8,14,24,20,215,133,199,123,156,96
2021-605-ms011-1-3-re44-te51,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms011,re44,1,2,32,7,217,134,200,124,141,87,te51,2,2,31,16,222,137,204,126,160,99
2021-605-ms018-1-2-mm58-hb71,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms018,mm58,12,13,30,8,213,132,197,122,155,96,hb71,14,22,31,17,221,137,203,126,163,101
2021-605-ms019-1-1-z355-bk40,nitto-atp-finals,/en/scores/stats-centre/archive/2021/605/ms019,z355,6,9,21,8,234,145,216,134,151,93,bk40,7,9,18,23,228,141,209,129,170,105
