ke29,Karen,Khachanov,,1996.05.21,1996,5,21,2013,87,192,198,78,"Moscow, Russia"
e106,Jacco,Eltingh,NED,1970.08.29,1970,8,29,1988,98,215,188,74,"Heerde, Netherlands"
a511,Igor,Andreev,,1983.07.14,1983,7,14,2002,80,176,185,73,"Moscow, Russia"
c229,Ashley,Cooper,AUS,1936.09.15,1936,9,15,,,,,,"Melbourne, VIC, Australia"
ta46,Bernard,Tomic,AUS,1992.10.21,1992,10,21,2008,91,201,196,77,"Stuttgart, Germany"
bd20,Thomaz,Bellucci,BRA,1987.12.30,1987,12,30,2005,82,181,188,74,"Tiete, Brazil"
s015,Javier,Sanchez,ESP,1968.02.01,1968,2,1,1986,70,155,178,70,"Pamplona, Spain"
a044,Victor,Amaya,USA,1954.07.02,1954,7,2,0,0,0,201,79,"Denver, CO"
b837,Marcos,Baghdatis,CYP,1985.06.17,1985,6,17,2003,82,181,178,70,"Limassol, Cyprus"
sh90,Joao,Sousa,POR,1989.03.30,1989,3,30,2008,74,163,185,73,"Guimaraes, Portugal"
t840,Viktor,Troicki,SRB,1986.02.10,1986,2,10,2006,86,189,193,76,"Belgrade, Serbia"
c487,Arnaud,Clement,FRA,1977.12.17,1977,12,17,1996,74,163,173,68,"Aix-en-Provence, France"
o522,Reilly,Opelka,USA,1997.08.28,1997,8,28,2015,102,225,211,83,"St. Joseph, MI, USA"
d362,Taylor,Dent,USA,1981.04.24,1981,4,24,1998,88,195,188,74,"Newport Beach, CA, USA"
sa93,Andreas,Seppi,ITA,1984.02.21,1984,2,21,2002,78,172,191,75,"Bolzano, Italy"
e025,Kelly,Evernden,NZL,1961.09.21,1961,9,21,1985,70,155,175,69,"Gisborne, New Zealand"
bq52,Norman,Brookes,AUS,1877.11.14,1877,11,14,,,,,,"Melbourne, VIC"
f011,Peter,Feigl,AUT,1951.11.30,1951,11,30,,77,170,183,72,"Vienna, Austria"
b023,Mike,Bauer,USA,1959.06.29,1959,6,29,1982,84,185,188,74,"Oakland, CA"
kc56,Aslan,Karatsev,,1993.09.04,1993,9,4,2011,85,187,185,73,"Vladikavkaz, Russia"
d801,Alexandr,Dolgopolov,UKR,1988.11.07,1988,11,7,2006,71,157,180,71,"Kiev, Ukraine"
kg10,Jack,Kramer,USA,1921.08.01,1921,8,1,,,,188,74,"Las Vegas, NA, U.S.A."
a385,Mario,Ancic,CRO,1984.03.30,1984,3,30,2001,82,180,196,77,"Split, Croatia"
d005,Marty,Davis,USA,1958.11.15,1958,11,15,1980,82,180,183,72,"San Jose, CA, USA"
k181,Nicklas,Kulti,SWE,1971.04.22,1971,4,22,1989,88,195,191,75,"Stockholm, Sweden"
a027,Paul,Annacone,USA,1963.03.20,1963,3,20,1984,79,175,185,73,"Southampton, NY, USA"
g352,Jan-Michael,Gambill,USA,1977.06.03,1977,6,3,1996,88,195,191,75,"Spokane, WA, USA"
mt38,Maurice,McLoughlin,USA,1890.11.18,1890,11,18,,,,,,"Carson City, NV"
bs64,Wilfred,Baddeley,GBR,,,,,,,,,,
c012,Paolo,Cane,ITA,1965.04.09,1965,4,9,1983,68,150,180,71,"Bologna, Italy"
m590,Alberto,Martin,ESP,1978.08.20,1978,8,20,1995,73,162,175,69,"Barcelona, Spain"
l044,Peter,Lundgren,SWE,1965.01.29,1965,1,29,1983,80,176,185,73,"Gudmundra, Sweden"
lg45,William,Larned,USA,1872.12.30,1872,12,30,,,,,,"Summit, NJ"
d198,Slava,Dosedel,CZE,1970.08.14,1970,8,14,1989,79,175,183,72,"Prerov, Czech Republic"
pd31,Benoit,Paire,FRA,1989.05.08,1989,5,8,2007,80,176,196,77,"Avignon, France"
ae69,James,Anderson,AUS,1895.09.17,1895,9,17,,,,,,"Enfield, NSW"
f030,Peter,Fleming,USA,1955.01.21,1955,1,21,,84,185,196,77,"Chatham, NJ"
k310,Stefan,Koubek,AUT,1977.01.02,1977,1,2,1994,68,150,175,69,"Klagenfurt, Austria"
r0dg,Holger,Rune,DEN,2003.04.29,2003,4,29,2020,77,169,188,74,"Gentofte, Denmark"
pj50,Gerald,Patterson,AUS,1895.12.17,1895,12,17,,,,,,"Merlbourne, VIC"
j194,Joachim,Johansson,SWE,1982.07.01,1982,7,1,2000,90,198,198,78,"Lund, Sweden"
v921,Ellsworth,Vines,USA,1911.09.28,1911,9,28,,,,,,Los Angeles
r012,Pedro,Rebolledo,CHI,1960.12.17,1960,12,17,,68,150,170,67,"Santiago, Chile"
f068,Jurgen,Fassbender,GER,1948.05.28,1948,5,28,,,,,,"Wesseling, Germany"
g254,Andrea,Gaudenzi,ITA,1973.07.30,1973,7,30,1990,85,187,183,72,"Faenza, Italy"
p280,Andrei,Pavel,ROU,1974.01.27,1974,1,27,1995,90,198,183,72,"Constanta, Romania"
f041,Javier,Frana,ARG,1966.12.25,1966,12,25,1986,77,170,185,73,"Rafaela, Argentina"
su87,Lorenzo,Sonego,ITA,1995.05.11,1995,5,11,2013,76,168,191,75,"Turin, Italy"
s367,Martin,Sinner,GER,1968.02.07,1968,2,7,1988,72,158,180,71,"Koblenz, Germany"
v195,Fernando,Vicente,ESP,1977.03.08,1977,3,8,1996,76,167,180,71,"Benicarlo, Spain"
cg80,Borna,Coric,CRO,1996.11.14,1996,11,14,2013,85,187,188,74,"Zagreb, Croatia"
b281,Jay,Berger,USA,1966.11.26,1966,11,26,1986,75,165,180,71,"Fort Dix, NJ"
hh26,Ugo,Humbert,FRA,1998.06.26,1998,6,26,2016,73,160,188,74,"Metz, France"
z023,Vladimir,Zednik,CZE,1947.02.01,1947,2,1,,,,,,"Prague, Czechoslovakia"
p057,Mel,Purcell,USA,1959.07.18,1959,7,18,,70,155,178,70,"Joplin, MO, U.S.A."
m030,Wally,Masur,AUS,1963.05.13,1963,5,13,1982,76,167,180,71,"Southampton, England"
w027,Van,Winitsky,USA,1959.03.12,1959,3,12,1978,75,165,185,73,"Miami, Florida, U.S.A."
w006,Kim,Warwick,AUS,1952.04.08,1952,4,8,,77,170,183,72,"Sydney, NSW, Australia"
p273,David,Prinosil,GER,1973.03.09,1973,3,9,1991,82,180,185,73,"Olomouc, Czech Republic"
o042,Alejandro,Olmedo,USA,1936.03.24,1936,3,24,,,,,,"Arequipa, Peru"
s568,Franco,Squillari,ARG,1975.08.22,1975,8,22,1994,80,177,183,72,"Buenos Aires, Argentina"
j665,Bill,Johnston,USA,1894.11.02,1894,11,2,,,,,,"San Francisco, CA"
r076,Ray,Ruffels,AUS,1946.03.23,1946,3,23,,,,,,"Sydney, Australia"
d923,Damir,Dzumhur,BIH,1992.05.20,1992,5,20,2011,68,150,175,69,"Sarajevo, Bosnia-Herzegovina"
l024,Chris,Lewis,NZL,1957.03.09,1957,3,9,,75,165,180,71,"Auckland, New Zealand"
b053,Arnaud,Boetsch,FRA,1969.04.01,1969,4,1,1987,76,168,183,72,"Meulan, France"
d006,Franco,Davin,ARG,1970.01.11,1970,1,11,1986,64,140,173,68,"Pehuajo, B.A., Argentina"
d004,Scott,Davis,USA,1962.08.27,1962,8,27,1983,77,170,188,74,"Santa Monica, CA, USA"
m372,Alberto,Mancini,ARG,1969.05.20,1969,5,20,1987,79,174,180,71,"Misiones, Argentina"
m026,Mario,Martinez,BOL,1961.09.12,1961,9,12,,66,145,170,67,"La Paz, Bolivia"
v037,Alexander,Volkov,,1967.03.03,1967,3,3,1988,79,175,188,74,"Kaliningrad, Russia"
s080,Carl-Uwe,Steeb,GER,1967.09.01,1967,9,1,1986,75,165,180,71,"Aalen, Germany"
p024,Mikael,Pernfors,SWE,1963.07.16,1963,7,16,1985,68,150,173,68,"Malmo, Sweden"
c478,Agustin,Calleri,ARG,1976.09.14,1976,9,14,1995,86,190,183,72,"Rio Cuarto, Argentina"
r016,Richey,Reneberg,USA,1965.10.05,1965,10,5,1987,77,170,180,71,"Phoenix, AZ, USA"
m443,Fernando,Meligeni,BRA,1971.04.12,1971,4,12,1990,64,142,180,71,"Buenos Aires, Argentina"
d531,Jaroslav,Drobny,CZE,1921.10.12,1921,10,12,,,,,,"Prague, Czech Republic"
e224,Victor,Estrella Burgos,DOM,1980.08.02,1980,8,2,2002,77,170,170,67,"Santiago, Dominican Republic"
w123,David,Wheaton,USA,1969.06.02,1969,6,2,1988,84,185,193,76,"Minneapolis, MN"
d074,Phil,Dent,AUS,1950.02.14,1950,2,14,,78,173,183,72,"Sydney, NSW, Australia"
z073,Mariano,Zabaleta,ARG,1978.02.28,1978,2,28,1996,77,170,183,72,"Tandil, Argentina"
rf00,Bobby,Riggs,USA,1918.02.25,1918,2,25,,,,,,Los Angeles
m680,Xavier,Malisse,BEL,1980.07.19,1980,7,19,1998,83,183,185,73,"Kortrijk, Belgium"
a060,Mal,Anderson,AUS,1935.03.03,1935,3,3,,,,,,"Theodore, Australia"
a006,Ronald,Agenor,HAI,1964.11.13,1964,11,13,1983,82,180,180,71,"Rabat, Morocco"
p372,Mariano,Puerta,ARG,1978.09.19,1978,9,19,1998,78,172,180,71,"San Francisco (Cordoba), ARG"
a389,Jose,Acasuso,ARG,1982.10.20,1982,10,20,1999,86,190,191,75,"Posadas-Misiones, Argentina"
q964,Adrian,Quist,AUS,1913.01.23,1913,1,23,,,,168,66,"Medindie, Australia"
d028,Mark,Dickson,USA,1959.12.08,1959,12,8,1982,78,172,191,75,"Tampa, FL, USA"
c328,Kenneth,Carlsen,DEN,1973.04.17,1973,4,17,1992,88,194,191,75,"Copenhagen, Denmark"
f066,Brian,Fairlie,NZL,1948.06.13,1948,6,13,,,,,,
f113,Neale,Fraser,AUS,1933.10.03,1933,10,3,,,,,,"Melbourne, VIC, Australia"
g569,Robby,Ginepri,USA,1982.10.07,1982,10,7,2001,79,174,183,72,"Fort Lauderdale, FL, USA"
h066,Jiri,Hrebec,CZE,1950.09.19,1950,9,19,,,,,,"Teplice, Czechoslovakia"
d076,Colin,Dibley,AUS,1944.09.19,1944,9,19,,86,190,188,74,"Sydney, NSW,  Australia"
gh85,Arthur,Gore,GBR,1868.01.02,1868,1,2,,,,,,Lyndhurst
cf01,Marco,Cecchinato,ITA,1992.09.30,1992,9,30,2010,78,171,185,73,"Palermo, Italy"
u032,Bohdan,Ulihrach,CZE,1975.02.23,1975,2,23,1993,81,178,188,74,"Kolin, Czech Republic"
a203,Karim,Alami,MAR,1973.05.24,1973,5,24,1990,85,187,185,73,"Casablanca, Morocco"
g019,Shlomo,Glickstein,ISR,1958.01.06,1958,1,6,,93,205,188,74,"Ashkelon, Israel"
k190,Bernd,Karbacher,GER,1968.04.03,1968,4,3,1989,73,160,185,73,"Munich, Germany"
e040,Mike,Estep,USA,1949.07.19,1949,7,19,,73,160,173,68,"Dallas, TX"
s963,Florent,Serra,FRA,1981.02.28,1981,2,28,2000,78,171,180,71,"Bordeaux, France"
m0ej,Lorenzo,Musetti,ITA,2002.03.03,2002,3,3,2019,78,172,185,73,"Carrara, Italy"
v232,Martin,Verkerk,NED,1978.10.31,1978,10,31,1996,90,198,196,77,"Leiderdorp, The Netherlands"
r163,Mervyn,Rose,AUS,1930.01.23,1930,1,23,,,,,,"Coffs Harbor, NSW, Australia"
j031,Francois,Jauffret,FRA,1942.02.09,1942,2,9,,75,165,180,71,"Bordeaux, France"
pi25,Budge,Patty,USA,1924.02.11,1924,2,11,,,,,,Forth Smith
a272,Julian,Alonso,ESP,1977.08.02,1977,8,2,1996,82,180,185,73,"Canet de Mar, Spain"
h756,Robin,Haase,NED,1987.04.06,1987,4,6,2005,77,170,191,75,"The Hague, The Netherlands"
e831,Kyle,Edmund,GBR,1995.01.08,1995,1,8,2012,83,183,188,74,"Johannesburg, South Africa"
c260,Andrei,Cherkasov,,1970.07.04,1970,7,4,1988,75,165,180,71,"Ufa, Russia"
g039,Jim,Grabb,USA,1964.04.14,1964,4,14,1986,82,180,193,76,"Tucson, AZ, USA"
pl13,Joshua,Pim,GBR,1869.05.20,1869,5,20,,,,,,"Bray, Co. Wicklow"
wa41,Robert,Wrenn,USA,1873.12.20,1873,12,20,,,,,,"Highland Park, IL"
s380,Bryan,Shelton,USA,1965.12.22,1965,12,22,1989,80,177,185,73,"Huntsville, AL, USA"
c216,Tomas,Carbonell,ESP,1968.08.07,1968,8,7,1987,72,158,178,70,"Barcelona, Spain"
s403,Jonathan,Stark,USA,1971.04.03,1971,4,3,1991,84,185,188,74,"Medford, OR, USA"
c001,Darren,Cahill,AUS,1965.10.02,1965,10,2,,84,185,185,73,"Adelaide, S.A. Australia"
ck86,William,Clothier,USA,1881.09.27,1881,9,27,,,,,,"Sharon Hill, PA"
s480,Davide,Sanguinetti,ITA,1972.08.25,1972,8,25,1993,79,175,188,74,"Viareggio, Italy"
k296,Jan,Kroslak,SVK,1974.10.17,1974,10,17,1993,77,170,188,74,"Bratislava, Slovak Republic"
db63,Laslo,Djere,SRB,1995.06.02,1995,6,2,2013,82,181,188,74,"Senta, Serbia"
ma30,Gilles,Muller,LUX,1983.05.09,1983,5,9,2001,89,196,193,76,"Luxembourg City, Luxembourg"
md56,Leonardo,Mayer,ARG,1987.05.15,1987,5,15,2003,80,176,191,75,"Corrientes, Argentina"
b124,Gerald,Battrick,GBR,1947.05.27,1947,5,27,,66,145,178,70,"Bridgend, Wales, Great Britain"
me82,Adrian,Mannarino,FRA,1988.06.29,1988,6,29,2004,79,174,180,71,"Soisy-sous-Montmorency, France"
c009,Omar,Camporese,ITA,1968.05.08,1968,5,8,1987,78,172,188,74,"Bologna, Italy"
o009,Andrei,Olhovskiy,,1966.04.15,1966,4,15,1989,73,160,185,73,"Moscow, Russia"
n0ae,Brandon,Nakashima,USA,2001.08.03,2001,8,3,2019,83,183,188,74,"San Diego, CA, USA"
s056,Pavel,Slozil,CZE,1955.12.29,1955,12,29,,70,155,173,68,"Opava, Czechoslovakia"
v254,Filippo,Volandri,ITA,1981.09.05,1981,9,5,1997,73,161,183,72,"Livorno, Italy"
p026,Henry,Pfister,USA,1953.10.09,1953,10,9,,84,185,193,76,"Bakersfield, CA, U.S.A."
n289,Jarkko,Nieminen,FIN,1981.07.23,1981,7,23,2000,78,172,185,73,"Masku, Finland"
z045,Markus,Zoecke,GER,1968.05.10,1968,5,10,1989,86,190,196,77,"Berlin, Germany"
g022,Dan,Goldie,USA,1963.10.03,1963,10,3,,79,175,188,74,"Sioux City, IA"
sw16,Henry,Slocum,USA,,,,,,,,,,
d632,Steve,Darcis,BEL,1984.03.13,1984,3,13,2003,78,171,175,69,"Liege, Belgium"
o076,Jaime,Oncins,BRA,1970.06.16,1970,6,16,1988,82,180,196,77,"Sao Paulo, Brazil"
ss90,Dick,Savitt,USA,1927.03.04,1927,3,4,,,,,,
p072,Charlie,Pasarell,USA,1944.02.12,1944,2,12,1968,,,,,"Santurce, Puerto Rico"
g319,Jerome,Golmard,FRA,1973.09.09,1973,9,9,1993,77,170,188,74,"Dijon, France"
j018,Kelly,Jones,USA,1964.03.31,1964,3,31,1986,76,167,185,73,"Fort Gordon, GA, USA"
sb40,"Frederick ""Ted""",Schroeder,USA,1921.07.20,1921,7,20,,,,,,"Newark, NJ, USA"
w136,Todd,Woodbridge,AUS,1971.04.02,1971,4,2,1988,75,165,178,70,"Sydney, NSW, Australia"
m072,Bernard,Mitton,RSA,1954.11.09,1954,11,9,,84,185,188,74,"Vryburg, South Africa"
w950,Beals,Wright,USA,1879.12.19,1879,12,19,,,,,,"Boston, MA"
mq88,Donald,McNeill,USA,1918.04.30,1918,4,30,,,,,,"Chickasha, OK, USA"
hg25,Frederick,Hovey,USA,,,,,,,,,,
d874,Federico,Delbonis,ARG,1990.10.05,1990,10,5,2007,90,198,193,76,"Azul, Argentina"
v002,Marian,Vajda,SVK,1965.03.24,1965,3,24,,88,193,170,67,"Povazska, Czechoslovakia"
c013,Francesco,Cancellotti,ITA,1963.02.27,1963,2,27,,75,165,183,72,"Perugia, Italy"
f039,Rod,Frawley,AUS,1952.09.08,1952,9,8,,90,198,180,71,Brisbane
b884,Carlos,Berlocq,ARG,1983.02.03,1983,2,3,2001,81,178,183,72,"Chascomus, Argentina"
v911,Gottfried,Von Cramm,GER,1909.07.07,1909,7,7,,,,,,
p012,David,Pate,USA,1962.04.16,1962,4,16,1983,77,170,183,72,"Los Angeles, CA, U.S.A."
s240,E. Victor,Seixas,USA,1923.08.30,1923,8,30,,79,175,185,73,"Philadelphia, PA, USA"
z006,Slobodan,Zivojinovic,SRB,1963.07.23,1963,7,23,,100,220,198,78,"Belgrade, Serbia"
mt28,Lindley,Murray,USA,,,,,,,,,,
e035,Tom,Edlefsen,USA,1941.12.12,1941,12,12,,73,160,188,74,"Albany, CA"
y002,Simon,Youl,AUS,1965.07.01,1965,7,1,1982,77,170,185,73,"Symmons, Plains,Tasmania,Aust."
p218,Nicolas,Pereira,VEN,1970.09.29,1970,9,29,1987,86,190,188,74,"Salto, Uruguay"
v014,Christo,Van Rensburg,RSA,1962.10.23,1962,10,23,1983,73,160,185,73,"Uitenhage, South Africa"
d228,Filip,Dewulf,BEL,1972.03.15,1972,3,15,1990,80,177,191,75,"Mol, Belgium"
bo44,John,Bromwich,AUS,1918.11.14,1918,11,14,,,,,,
p034,Ulrich,Pinner,GER,1954.02.07,1954,2,7,,,,,,"Zittau, Germany"
v708,Jiri,Vesely,CZE,1993.07.10,1993,7,10,2009,94,207,198,78,"Pribram, Czech Republic"
b397,Byron,Black,ZIM,1969.10.06,1969,10,6,1991,70,155,175,69,"Harare, Zimbabwe"
d098,Yahiya,Doumbia,SEN,1963.08.25,1963,8,25,1986,75,165,185,73,"Bamako, Mali"
g076,Juan,Gisbert Sr,ESP,1942.04.05,1942,4,5,1965,82,180,188,74,"Barcelona, Spain"
s288,Christian,Saceanu,GER,1968.07.08,1968,7,8,1986,80,176,191,75,"Klausenburg, Rumania"
m050,Paul,McNamee,AUS,1954.11.12,1954,11,12,,73,160,178,70,"Melbourne, VIC, Australia"
s677,David,Sanchez,ESP,1978.04.20,1978,4,20,1997,76,168,183,72,"Zamora, Spain"
r063,Haroon,Rahim,PAK,1949.11.12,1949,11,12,,,,,,"Lahore, Pakistan"
m154,Buster C.,Mottram,GBR,1955.04.25,1955,4,25,,,,,,"Wimbledon, England"
p082,Hans-Jurgen,Pohmann,GER,1947.05.23,1947,5,23,,,,,,"Cologne, Germany"
he57,Rodney,Heath,AUS,1884.06.15,1884,6,15,,,,,,"Melbourne, VIC"
p141,Nicola,Pietrangeli,ITA,1933.09.11,1933,9,11,,,,,,"Tunis, Tunsia"
r548,Rajeev,Ram,USA,1984.03.18,1984,3,18,2004,84,185,193,76,"Denver, CO, USA"
i052,Andrew,Ilie,AUS,1976.04.18,1976,4,18,1994,78,172,180,71,"Bucharest, Romania"
h390,Luis,Horna,PER,1980.09.14,1980,9,14,1998,82,180,180,71,"Lima, Peru"
c093,Dick,Crealy,AUS,1944.09.18,1944,9,18,,,,,,
mb02,Florian,Mayer,GER,1983.10.05,1983,10,5,2001,82,180,191,75,"Bayreuth, Germany"
d040,Brad,Drewett,AUS,1958.07.19,1958,7,19,,79,175,185,73,"Maclean, Australia"
t040,Ion,Tiriac,ROU,1939.05.09,1939,5,9,,,,,,
g013,Sammy,Giammalva Jr.,USA,1963.03.24,1963,3,24,,75,165,178,70,"Houston, TX"
hg35,John,Hartley,GBR,,,,,,,,,,
t136,Jeff,Tarango,USA,1968.11.20,1968,11,20,1989,73,160,180,71,"Manhattan Beach, CA, USA"
i165,Denis,Istomin,UZB,1986.09.07,1986,9,7,2004,86,189,185,73,"Orenburg, Russia"
v008,Robert,Van't Hof,USA,1959.04.10,1959,4,10,1980,82,180,193,76,"Lynnwood, CA"
n732,Yoshihito,Nishioka,JPN,1995.09.27,1995,9,27,2014,64,141,170,67,"Mie, Japan"
o583,Pat,O'Hara-Wood,AUS,1891.04.30,1891,4,30,,,,,,VIC
s005,John,Sadri,USA,1956.09.19,1956,9,19,,82,180,188,74,"Charlotte, NC"
w830,Richard Norris,Williams,USA,1891.01.28,1891,1,28,,,,,,
g252,Marc-Kevin,Goellner,GER,1970.09.22,1970,9,22,1991,81,178,196,77,"Rio de Janeiro, Brazil"
m081,Terry,Moor,USA,1952.04.23,1952,4,23,,73,160,178,70,"Hartford, CT"
m139,Geoff,Masters,AUS,1950.09.19,1950,9,19,,,,,,"Brisbane, QNSLD,  Australia"
k036,Thomaz,Koch,BRA,1945.05.11,1945,5,11,,,,,,"Porto Alegre, Brazil"
g017,Angel,Gimenez,ESP,1955.10.10,1955,10,10,,57,125,163,64,"Barcelona, Spain"
b293,Patrick,Baur,GER,1965.05.03,1965,5,3,1986,186,411,185,73,"Radolfzell, Germany"
p235,Stefano,Pescosolido,ITA,1971.06.13,1971,6,13,1989,86,190,185,73,"Sora, Italy"
f192,Renzo,Furlan,ITA,1970.05.17,1970,5,17,1988,70,155,175,69,"Conegliano, Veneto, Italy"
r397,Olivier,Rochus,BEL,1981.01.18,1981,1,18,1999,65,143,168,66,"Namur, Belgium"
r685,Lukas,Rosol,CZE,1985.07.24,1985,7,24,2004,83,182,193,76,"Brno, Czech Republic"
w212,Chris,Woodruff,USA,1973.01.02,1973,1,2,1993,82,180,188,74,"Knoxville, TN, USA"
m111,Frew,McMillan,RSA,1942.05.20,1942,5,20,,76,168,183,72,"Springs, South Africa"
lg94,Herbert,Lawford,GBR,,,,,,,,,,
v166,Adrian,Voinea,ROU,1974.08.06,1974,8,6,1993,73,160,185,73,"Focsani, Romania"
p269,Leander,Paes,IND,1973.06.17,1973,6,17,1991,78,171,178,70,"Calcutta, India"
v049,Erik,Van Dillen,USA,1951.02.21,1951,2,21,,70,155,183,72,"San Mateo, CA, USA"
hf74,Clarence,Hobart,USA,,,,,,,,,,
td51,Frances,Tiafoe,USA,1998.01.20,1998,1,20,2015,86,190,188,74,"Hyattsville, MD, USA"
c0c8,Juan Manuel,Cerundolo,ARG,2001.11.15,2001,11,15,2018,76,167,183,72,"Buenos Aires, Argentina"
g053,Jan,Gunnarsson,SWE,1962.05.30,1962,5,30,,80,176,185,73,"Olofstrom, Sweden"
l005,Jay,Lapidus,USA,1959.05.01,1959,5,1,1980,86,190,188,74,"Princeton, NJ"
mq65,Ken,McGregor,AUS,1929.06.02,1929,6,2,,,,,,
b487,Juan,Balcells,ESP,1975.06.20,1975,6,20,1996,93,205,191,75,"Barcelona, Spain"
bo26,Marcel,Bernard,FRA,1914.05.18,1914,5,18,,,,,,
lf73,Gordon,Lowe,GBR,1884.06.21,1884,6,21,,,,,,Edgbaston
l503,Paolo,Lorenzi,ITA,1981.12.15,1981,12,15,2003,78,172,183,72,"Rome, Italy"
s315,Gilbert,Schaller,AUT,1969.03.17,1969,3,17,1987,70,155,180,71,"Bruck, Stiria, Austria"
s008,Danny,Saltz,USA,1961.07.30,1961,7,30,,79,175,193,76,"Chicago, IL"
d357,Arnaud,Di Pasquale,FRA,1979.02.11,1979,2,11,1998,80,176,185,73,"Casablanca, Morocco"
m759,Wesley,Moodie,RSA,1979.02.14,1979,2,14,2000,91,200,196,77,"Durban, South Africa"
hg50,Frank,Hadow,GBR,,,,,,,,,,
mp91,Chuck,McKinley,USA,1941.01.05,1941,1,5,,70,155,173,68,"St. Louis, MO, USA"
m708,Ricardo,Mello,BRA,1980.12.21,1980,12,21,1999,73,161,175,69,"Campinas, Brazil"
o248,Rafael,Osuna,MEX,1938.09.15,1938,9,15,,,,,,"Mexico City, Mexico"
p021,Diego,Perez,URU,1962.02.09,1962,2,9,1981,75,166,178,70,"Montevideo, Uruguay"
p050,Goran,Prpic,CRO,1964.05.04,1964,5,4,1984,75,165,180,71,"Zagreb, Croatia"
j032,Kjell,Johansson,SWE,1951.02.12,1951,2,12,,,,,,"Delasjofors, Sweden"
kd46,Thanasi,Kokkinakis,AUS,1996.04.10,1996,4,10,2013,84,185,193,76,"Adelaide, Australia"
c361,Alex,Calatrava,ESP,1973.06.14,1973,6,14,1993,82,181,191,75,"Cologne, Germany"
p198,Dimitri,Poliakov,UKR,1968.01.19,1968,1,19,1989,75,165,183,72,"Kiev, Ukraine"
f200,Frederic,Fontang,FRA,1970.03.18,1970,3,18,1989,70,155,183,72,"Casablanca, Morocco"
dd18,Sven,Davidson,SWE,1928.07.13,1928,7,13,,,,,,Boras
d270,Scott,Draper,AUS,1974.06.05,1974,6,5,1993,78,171,175,69,"Brisbane, QLD, Australia"
c011,Jonathan,Canter,USA,1965.06.04,1965,6,4,1983,79,175,185,73,"Los Angeles, CA"
k016,Mark,Koevermans,NED,1968.02.03,1968,2,3,1987,79,175,185,73,"Rotterdam, Netherlands"
da81,Taro,Daniel,JPN,1993.01.27,1993,1,27,2010,84,185,191,75,"New York, NY, USA"
br63,Thomas,Bundy,USA,1881.10.08,1881,10,8,,,,,,
h940,Ryan,Harrison,USA,1992.05.07,1992,5,7,2007,84,185,185,73,"Shreveport, LA, USA"
z013,Antonio,Zugarelli,ITA,1950.01.17,1950,1,17,,,,,,"Rome, Italy"
a086,Birger,Andersson,SWE,1951.03.26,1951,3,26,0,0,0,0,0,
cm63,Clarence,Clark,USA,,,,,,,,,,
gi91,Spencer,Gore,GBR,,,,,,,,,,
h059,Milan,Holecek,CZE,1943.10.23,1943,10,23,,88,195,191,75,"Pardubice, Czechoslovakia"
w011,Robbie,Weiss,USA,1966.12.01,1966,12,1,1988,75,165,183,72,"Chicago, IL"
p037,Claudio,Pistolesi,ITA,1967.08.25,1967,8,25,1985,76,167,180,71,"Rome, Italy"
gj02,William,Glyn,USA,,,,,,,,,,
m048,Patrick,McEnroe,USA,1966.07.01,1966,7,1,1988,73,160,183,72,"Manhasset, NY"
a066,Pieter,Aldrich,RSA,1965.09.07,1965,9,7,1987,80,177,180,71,"Johannesburg, South Africa"
hh06,Marc-Andrea,Huesler,SUI,1996.06.24,1996,6,24,2016,86,189,196,77,"Zurich, Switzerland"
p624,Philipp,Petzschner,GER,1984.03.24,1984,3,24,2001,77,170,185,73,"Bayreuth, Germany"
h144,William,Harris,USA,1947.01.14,1947,1,14,,,,,,"West Palm Beach, FL"
de24,John,Doeg,USA,1908.12.07,1908,12,7,,,,,,Guaymas
o099,Alex,O'Brien,USA,1970.03.07,1970,3,7,1992,88,195,185,73,"Amarillo, TX, USA"
d039,Matt,Doyle,IRL,1958.01.13,1958,1,13,,86,190,193,76,"Redwood City, CA"
b599,Julien,Boutter,FRA,1974.04.05,1974,4,5,1996,86,190,191,75,"Boulay, France"
b030,Dominique,Bedel,FRA,1957.02.20,1957,2,20,,73,160,185,73,"Casablanca, Morocco"
o026,Ricki,Osterthun,GER,1964.05.02,1964,5,2,,77,170,185,73,"Hamburg, Germany"
z012,Werner,Zirngibl,GER,1956.09.04,1956,9,4,,,,,,"Munich, Germany"
a183,Carsten,Arriens,GER,1969.04.11,1969,4,11,1991,81,178,193,76,"Frankfurt, Germany"
v250,Andreas,Vinciguerra,SWE,1981.02.19,1981,2,19,1998,73,160,180,71,"Malmo, Sweden"
mr21,Edgar,Moon,AUS,1904.12.03,1904,12,3,,,,,,
a035,Pablo,Arraya,PER,1961.10.21,1961,10,21,1980,73,160,180,71,"Cordoba, Argentina"
c022,Dan,Cassidy,USA,1961.04.29,1961,4,29,,70,155,178,70,"Hollywood, FL"
a226,Hicham,Arazi,MAR,1973.10.19,1973,10,19,1993,65,143,175,69,"Casablanca, Morocco"
m036,Andreas,Maurer,GER,1958.03.08,1958,3,8,,71,157,175,69,"Gelsenk-Buer, Germany"
af02,Fred,Alexander,USA,1880.08.14,1880,8,14,,,,,,
h528,Victor,Hanescu,ROU,1981.07.21,1981,7,21,2000,88,194,198,78,"Bucharest, Romania"
p565,Yvon,Petra,FRA,1916.03.08,1916,3,8,,,,,,
e039,Lars,Elvstrom,DEN,1949.08.18,1949,8,18,,,,,,"Copenhagen, Denmark"
