year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1971,"New York, NY, U.S.A.",14.02.1971,GP,Indoor: ,Draw: 32,,,$,R16,Tom Gorman (USA),N/A,"L 6-7, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2058&y=1971&r=4&p=C044,New York,R16,0,Tom Gorman,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,,Tom Gorman,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Jacksonville, Jacksonville, FL",16.01.1973,GP,Indoor: Hard,Draw: 16,,,$,R16,Patricio Cornejo (CHI),N/A,"W 6-1, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2047&y=1972&r=4&p=C044,Jacksonville,R16,0,Jimmy Connors,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,,Patricio Cornejo,Chile,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Jacksonville, Jacksonville, FL",16.01.1973,GP,Indoor: Hard,Draw: 16,,,$,Q,Haroon Rahim (PAK),N/A,"W 4-6, 7-5, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2047&y=1972&r=5&p=C044,Jacksonville,Q,0,Jimmy Connors,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,,Haroon Rahim,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Jacksonville, Jacksonville, FL",16.01.1973,GP,Indoor: Hard,Draw: 16,,,$,S,Jaime Fillol Sr. (CHI),N/A,"W 7-5, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2047&y=1972&r=6&p=C044,Jacksonville,S,0,Jimmy Connors,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,,Jaime Fillol Sr.,Chile,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Jacksonville, Jacksonville, FL",16.01.1973,GP,Indoor: Hard,Draw: 16,,,$,W,Clark Graebner (USA),N/A,"W 7-5, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2047&y=1972&r=7&p=C044,Jacksonville,F,0,Jimmy Connors,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,,Clark Graebner,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Masters, Spain",28.11.1972,WC,Indoor: Carpet,Draw: 8,,,"$7,500",RR,Andres Gimeno (ESP),N/A,"W 6-3, 6-7, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1972&r=-6&p=C044,Masters,RR,0,Stan Smith,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,,Stan Smith,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Masters, Spain",28.11.1972,WC,Indoor: Carpet,Draw: 8,,,"$7,500",RR,Jan Kodes (CZE),N/A,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1972&r=-6&p=C044,Masters,RR,0,Stan Smith,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,,Stan Smith,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Masters, Spain",28.11.1972,WC,Indoor: Carpet,Draw: 8,,,"$7,500",RR,Stan Smith (USA),N/A,"L 6-3, 2-6, 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1972&r=-6&p=C044,Masters,RR,0,Stan Smith,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,,Stan Smith,United States,,,,,,,,,,,,,,,,,,,,,,,,
1972,"Masters, Spain",28.11.1972,WC,Indoor: Carpet,Draw: 8,,,"$7,500",S,Ilie Nastase (ROU),N/A,"L 2-6, 3-6, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1972&r=6&p=C044,Masters,S,0,Ilie Nastase,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,,Ilie Nastase,Romania,,,,,,,,,,,,,,,,,,,,,,,,
1972,"London, England",18.11.1972,GP,Indoor: Carpet,Draw: 32,,,$,R32,Ian Fletcher (AUS),N/A,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=2016&y=1972&r=3&p=C044,London,R32,0,Jimmy Connors,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,,Ian Fletcher,Australia,,,,,,,,,,,,,,,,,,,,,,,,
