2015,1,Brisbane,339,brisbane,"Brisbane, Australia",2015.01.04,28,28,Outdoor,Hard,"$494,310",brisbane-international-presented-by-suncorp,Finals,1,1,Roger Federer,f324,roger-federer,Milos Raonic,r975,milos-raonic,64 67 64,/en/tournaments/brisbane-international-presented-by-suncorp/339/2015/match-stats/F324/R975/live/MS001/match-stats,02:13:00,133,21,0,64,100,51,64,19,36,5,6,70,100,14,58,23,50,3,7,16,16,37,108,107,208,14,4,58,108,44,58,27,50,4,7,71,108,13,64,17,36,1,6,16,16,30,100,101,208
2015,1,Brisbane,339,brisbane,"Brisbane, Australia",2015.01.04,28,28,Outdoor,Hard,"$494,310",brisbane-international-presented-by-suncorp,Semi-Finals,2,1,Roger Federer,f324,roger-federer,Grigor Dimitrov,d875,grigor-dimitrov,62 62,/en/tournaments/brisbane-international-presented-by-suncorp/339/2015/match-stats/F324/D875/live/MS002/match-stats,00:53:00,53,1,1,33,48,27,33,9,15,4,4,36,48,11,30,12,18,4,7,8,8,23,48,59,96,4,1,30,48,19,30,6,18,3,7,25,48,6,33,6,15,0,4,8,8,12,48,37,96
2015,1,Brisbane,339,brisbane,"Brisbane, Australia",2015.01.04,28,28,Outdoor,Hard,"$494,310",brisbane-international-presented-by-suncorp,Semi-Finals,2,2,Milos Raonic,r975,milos-raonic,Kei Nishikori,n552,kei-nishikori,67 76 76,/en/tournaments/brisbane-international-presented-by-suncorp/339/2015/match-stats/R975/N552/live/MS003/match-stats,02:33:00,153,34,3,84,122,72,84,22,38,3,3,94,122,13,82,13,34,0,3,18,18,26,116,120,238,6,3,82,116,69,82,21,34,3,3,90,116,12,84,16,38,0,3,18,18,28,122,118,238
2015,1,Brisbane,339,brisbane,"Brisbane, Australia",2015.01.04,28,28,Outdoor,Hard,"$494,310",brisbane-international-presented-by-suncorp,Quarter-Finals,3,1,Roger Federer,f324,roger-federer,James Duckworth,d994,james-duckworth,60 61,/en/tournaments/brisbane-international-presented-by-suncorp/339/2015/match-stats/F324/D994/live/MS004/match-stats,00:41:00,41,12,2,21,30,19,21,6,9,0,0,25,30,17,25,9,13,6,8,6,7,26,38,51,68,0,1,25,38,8,25,4,13,2,8,12,38,2,21,3,9,0,0,7,6,5,30,17,68
2015,1,Brisbane,339,brisbane,"Brisbane, Australia",2015.01.04,28,28,Outdoor,Hard,"$494,310",brisbane-international-presented-by-suncorp,Quarter-Finals,3,2,Kei Nishikori,n552,kei-nishikori,Bernard Tomic,ta46,bernard-tomic,60 64,/en/tournaments/brisbane-international-presented-by-suncorp/339/2015/match-stats/N552/TA46/live/MS007/match-stats,00:59:00,59,5,1,26,38,24,26,8,12,0,0,32,38,15,41,17,27,4,16,8,8,32,68,64,106,10,2,41,68,26,41,10,27,12,16,36,68,2,26,4,12,0,0,8,8,6,38,42,106
2015,1,Brisbane,339,brisbane,"Brisbane, Australia",2015.01.04,28,28,Outdoor,Hard,"$494,310",brisbane-international-presented-by-suncorp,Quarter-Finals,3,3,Milos Raonic,r975,milos-raonic,Sam Groth,g940,sam-groth,76 36 76,/en/tournaments/brisbane-international-presented-by-suncorp/339/2015/match-stats/R975/G940/live/MS006/match-stats,02:01:00,121,15,2,65,96,53,65,19,31,4,5,72,96,16,74,7,24,0,0,16,17,23,98,95,194,22,1,74,98,58,74,17,24,0,0,75,98,12,65,12,31,1,5,17,16,24,96,99,194
2015,1,Brisbane,339,brisbane,"Brisbane, Australia",2015.01.04,28,28,Outdoor,Hard,"$494,310",brisbane-international-presented-by-suncorp,Quarter-Finals,3,4,Grigor Dimitrov,d875,grigor-dimitrov,Martin Klizan,k966,martin-klizan,63 64,/en/tournaments/brisbane-international-presented-by-suncorp/339/2015/match-stats/D875/K966/live/MS005/match-stats,01:13:00,73,7,2,34,57,26,34,12,23,1,3,38,57,13,37,11,16,4,5,10,9,24,53,62,110,3,1,37,53,24,37,5,16,1,5,29,53,8,34,11,23,2,3,9,10,19,57,48,110
2015,1,Brisbane,339,brisbane,"Brisbane, Australia",2015.01.04,28,28,Outdoor,Hard,"$494,310",brisbane-international-presented-by-suncorp,Round of 16,4,1,Roger Federer,f324,roger-federer,John Millman,mh30,john-millman,46 64 63,/en/tournaments/brisbane-international-presented-by-suncorp/339/2015/match-stats/F324/MH30/live/MS008/match-stats,02:02:00,122,8,3,50,85,37,50,19,35,9,11,56,85,28,72,20,40,4,13,14,15,48,112,104,197,2,2,72,112,44,72,20,40,9,13,64,112,13,50,16,35,2,11,15,14,29,85,93,197
2015,1,Brisbane,339,brisbane,"Brisbane, Australia",2015.01.04,28,28,Outdoor,Hard,"$494,310",brisbane-international-presented-by-suncorp,Round of 16,4,2,Kei Nishikori,n552,kei-nishikori,Steve Johnson,j386,steve-johnson,64 75,/en/tournaments/brisbane-international-presented-by-suncorp/339/2015/match-stats/N552/J386/live/MS015/match-stats,01:21:00,81,7,1,45,67,34,45,16,22,2,2,50,67,9,33,11,28,2,3,11,11,20,61,70,128,6,1,33,61,24,33,17,28,1,3,41,61,11,45,6,22,0,2,11,11,17,67,58,128
2015,1,Brisbane,339,brisbane,"Brisbane, Australia",2015.01.04,28,28,Outdoor,Hard,"$494,310",brisbane-international-presented-by-suncorp,Round of 16,4,3,Milos Raonic,r975,milos-raonic,Mikhail Kukushkin,k926,mikhail-kukushkin,63 64,/en/tournaments/brisbane-international-presented-by-suncorp/339/2015/match-stats/R975/K926/live/MS013/match-stats,01:01:00,61,17,4,31,48,28,31,12,17,0,0,40,48,10,32,10,22,2,4,10,9,20,54,60,102,1,1,32,54,22,32,12,22,2,4,34,54,3,31,5,17,0,0,9,10,8,48,42,102
