2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 16,4,4,Corentin Moutet,mw02,corentin-moutet,Milos Raonic,r975,milos-raonic,Q,4,76(4) 76(4),2,0,14,12,2,0,2020-451-2020-4-5-mw02-r975,/en/scores/match-stats/archive/2020/451/ms010
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 16,4,5,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,Laslo Djere,db63,laslo-djere,,5,61 63,2,0,12,4,0,0,2020-451-2020-4-4-h996-db63,/en/scores/match-stats/archive/2020/451/ms014
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 16,4,6,Fernando Verdasco,v306,fernando-verdasco,Filip Krajinovic,kb05,filip-krajinovic,,6,75 46 60,2,1,17,11,0,0,2020-451-2020-4-3-v306-kb05,/en/scores/match-stats/archive/2020/451/ms011
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 16,4,7,Aljaz Bedene,bh09,aljaz-bedene,Alexander Bublik,bk92,alexander-bublik,,,63 75,2,0,13,8,0,0,2020-451-2020-4-2-bh09-bk92,/en/scores/match-stats/archive/2020/451/ms009
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 16,4,8,Marton Fucsovics,f724,marton-fucsovics,Cem Ilkel,i306,cem-ilkel,Q,WC,61 64,2,0,12,5,0,0,2020-451-2020-4-1-f724-i306,/en/scores/match-stats/archive/2020/451/ms012
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,5,Laslo Djere,db63,laslo-djere,Lorenzo Sonego,su87,lorenzo-sonego,5,,61 36 62,2,1,15,9,0,0,2020-451-2020-3-12-db63-su87,/en/scores/match-stats/archive/2020/451/ms028
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,6,Filip Krajinovic,kb05,filip-krajinovic,Kyle Edmund,e831,kyle-edmund,6,,46 63 63,2,1,16,12,0,0,2020-451-2020-3-11-kb05-e831,/en/scores/match-stats/archive/2020/451/ms023
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,7,Alexander Bublik,bk92,alexander-bublik,Adrian Mannarino,me82,adrian-mannarino,,7,63 64,2,0,12,7,0,0,2020-451-2020-3-10-bk92-me82,/en/scores/match-stats/archive/2020/451/ms019
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,8,Marton Fucsovics,f724,marton-fucsovics,Frances Tiafoe,td51,frances-tiafoe,Q,8,64 46 64,2,1,16,14,0,0,2020-451-2020-3-9-f724-td51,/en/scores/match-stats/archive/2020/451/ms024
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,9,Aljaz Bedene,bh09,aljaz-bedene,Mikael Ymer,y268,mikael-ymer,,Q,36 64 63,2,1,15,13,0,0,2020-451-2020-3-8-bh09-y268,/en/scores/match-stats/archive/2020/451/ms018
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,10,Jeremy Chardy,ca12,jeremy-chardy,Gregoire Barrere,bk24,gregoire-barrere,,Q,63 36 63,2,1,15,12,0,0,2020-451-2020-3-7-ca12-bk24,/en/scores/match-stats/archive/2020/451/ms017
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,11,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,Marco Cecchinato,cf01,marco-cecchinato,,WC,63 64,2,0,12,7,0,0,2020-451-2020-3-6-h996-cf01,/en/scores/match-stats/archive/2020/451/ms029
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,12,Cem Ilkel,i306,cem-ilkel,Ricardas Berankis,be90,ricardas-berankis,WC,,62 46 62,2,1,16,10,0,0,2020-451-2020-3-5-i306-be90,/en/scores/match-stats/archive/2020/451/ms025
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,13,Miomir Kecmanovic,ki95,miomir-kecmanovic,Jordan Thompson,tc61,jordan-thompson,,,64 62,2,0,12,6,0,0,2020-451-2020-3-4-ki95-tc61,/en/scores/match-stats/archive/2020/451/ms026
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,14,Mikhail Kukushkin,k926,mikhail-kukushkin,Malek Jaziri,j267,malek-jaziri,,WC,60 63,2,0,12,3,0,0,2020-451-2020-3-3-k926-j267,/en/scores/match-stats/archive/2020/451/ms030
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,15,Corentin Moutet,mw02,corentin-moutet,Tennys Sandgren,sl08,tennys-sandgren,Q,,76(3) 64,2,0,13,10,1,0,2020-451-2020-3-2-mw02-sl08,/en/scores/match-stats/archive/2020/451/ms021
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,Round of 32,5,16,Fernando Verdasco,v306,fernando-verdasco,Pablo Andujar,a596,pablo-andujar,,,64 63,2,0,12,7,0,0,2020-451-2020-3-1-v306-a596,/en/scores/match-stats/archive/2020/451/ms022
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,2nd Round Qualifying,6,1,Marton Fucsovics,f724,marton-fucsovics,Jiri Vesely,v708,jiri-vesely,1,,46 61 64,2,1,16,11,0,0,2020-451-2020-2-4-f724-v708,/en/scores/match-stats/archive/2020/451/qs004
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,2nd Round Qualifying,6,2,Mikael Ymer,y268,mikael-ymer,Alejandro Davidovich Fokina,dh50,alejandro-davidovich-fokina,2,5,36 75 64,2,1,16,15,0,0,2020-451-2020-2-3-y268-dh50,/en/scores/match-stats/archive/2020/451/qs005
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,2nd Round Qualifying,6,3,Gregoire Barrere,bk24,gregoire-barrere,Thiago Monteiro,mj08,thiago-monteiro,3,6,64 64,2,0,12,8,0,0,2020-451-2020-2-2-bk24-mj08,/en/scores/match-stats/archive/2020/451/qs006
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,2nd Round Qualifying,6,4,Corentin Moutet,mw02,corentin-moutet,Alexei Popyrin,p09z,alexei-popyrin,4,,62 64,2,0,12,6,0,0,2020-451-2020-2-1-mw02-p09z,/en/scores/match-stats/archive/2020/451/qs007
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,1st Round Qualifying,7,1,Marton Fucsovics,f724,marton-fucsovics,Egor Gerasimov,gc89,egor-gerasimov,1,,64 16 63,2,1,13,13,0,0,2020-451-2020-1-8-f724-gc89,/en/scores/match-stats/archive/2020/451/qs008
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,1st Round Qualifying,7,2,Mikael Ymer,y268,mikael-ymer,Mousa Shanan Zayed,z367,mousa-shanan-zayed,2,WC,61 61,2,0,12,2,0,0,2020-451-2020-1-7-y268-z367,/en/scores/match-stats/archive/2020/451/qs010
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,1st Round Qualifying,7,3,Gregoire Barrere,bk24,gregoire-barrere,Salvatore Caruso,ce25,salvatore-caruso,3,,62 46 63,2,1,16,11,0,0,2020-451-2020-1-6-bk24-ce25,/en/scores/match-stats/archive/2020/451/qs012
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,1st Round Qualifying,7,4,Corentin Moutet,mw02,corentin-moutet,Andrej Martin,mf35,andrej-martin,4,,64 64,2,0,12,8,0,0,2020-451-2020-1-5-mw02-mf35,/en/scores/match-stats/archive/2020/451/qs014
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,1st Round Qualifying,7,5,Alejandro Davidovich Fokina,dh50,alejandro-davidovich-fokina,Gianluca Mager,ml57,gianluca-mager,5,,63 62,2,0,12,5,0,0,2020-451-2020-1-4-dh50-ml57,/en/scores/match-stats/archive/2020/451/qs011
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,1st Round Qualifying,7,6,Thiago Monteiro,mj08,thiago-monteiro,Rashed Nawaf,n0ck,rashed-nawaf,6,WC,62 60,2,0,12,2,0,0,2020-451-2020-1-3-mj08-n0ck,/en/scores/match-stats/archive/2020/451/qs013
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,1st Round Qualifying,7,7,Alexei Popyrin,p09z,alexei-popyrin,Damir Dzumhur,d923,damir-dzumhur,,7,46 76(5) 75,2,1,18,17,1,0,2020-451-2020-1-2-p09z-d923,/en/scores/match-stats/archive/2020/451/qs015
2020-451,2,Doha,doha,/en/scores/archive/doha/451/2020/results,2020.01.06,2020,1,6,2020.01.11,2020,1,11,USD,1359180,2020,1st Round Qualifying,7,8,Jiri Vesely,v708,jiri-vesely,Ivo Karlovic,k336,ivo-karlovic,,8,67(10) 63 62,2,1,18,12,0,1,2020-451-2020-1-1-v708-k336,/en/scores/match-stats/archive/2020/451/qs009
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Finals,1,1,Andrey Rublev,re44,andrey-rublev,Lloyd Harris,hg86,lloyd-harris,3,Q,63 60,2,0,12,3,0,0,2020-8998-2020-7-1-re44-hg86,/en/scores/match-stats/archive/2020/8998/ms001
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Semi-Finals,2,1,Andrey Rublev,re44,andrey-rublev,Felix Auger-Aliassime,ag37,felix-auger-aliassime,3,2,76(5) 67(7) 64,2,1,19,17,1,1,2020-8998-2020-6-2-re44-ag37,/en/scores/match-stats/archive/2020/8998/ms003
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Semi-Finals,2,2,Lloyd Harris,hg86,lloyd-harris,Tommy Paul,pl56,tommy-paul,Q,Q,64 67(3) 63,2,1,18,14,0,1,2020-8998-2020-6-1-hg86-pl56,/en/scores/match-stats/archive/2020/8998/ms002
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Quarter-Finals,3,1,Felix Auger-Aliassime,ag37,felix-auger-aliassime,Alex Bolt,bi81,alex-bolt,2,WC,63 60,2,0,12,3,0,0,2020-8998-2020-5-4-ag37-bi81,/en/scores/match-stats/archive/2020/8998/ms007
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Quarter-Finals,3,2,Andrey Rublev,re44,andrey-rublev,Daniel Evans,e687,daniel-evans,3,,64 36 63,2,1,15,13,0,0,2020-8998-2020-5-3-re44-e687,/en/scores/match-stats/archive/2020/8998/ms006
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Quarter-Finals,3,3,Lloyd Harris,hg86,lloyd-harris,Pablo Carreno Busta,cd85,pablo-carreno-busta,Q,4,63 63,2,0,12,6,0,0,2020-8998-2020-5-2-hg86-cd85,/en/scores/match-stats/archive/2020/8998/ms005
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Quarter-Finals,3,4,Tommy Paul,pl56,tommy-paul,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Q,,63 64,2,0,12,7,0,0,2020-8998-2020-5-1-pl56-r772,/en/scores/match-stats/archive/2020/8998/ms004
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 16,4,1,Felix Auger-Aliassime,ag37,felix-auger-aliassime,James Duckworth,d994,james-duckworth,2,WC,63 76(0),2,0,13,9,1,0,2020-8998-2020-4-8-ag37-d994,/en/scores/match-stats/archive/2020/8998/ms015
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 16,4,2,Andrey Rublev,re44,andrey-rublev,Sam Querrey,q927,sam-querrey,3,,63 63,2,0,12,6,0,0,2020-8998-2020-4-7-re44-q927,/en/scores/match-stats/archive/2020/8998/ms013
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 16,4,3,Pablo Carreno Busta,cd85,pablo-carreno-busta,Jeremy Chardy,ca12,jeremy-chardy,4,,63 62,2,0,12,5,0,0,2020-8998-2020-4-6-cd85-ca12,/en/scores/match-stats/archive/2020/8998/ms010
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 16,4,4,Alex Bolt,bi81,alex-bolt,Jan-Lennard Struff,sl28,jan-lennard-struff,WC,7,63 64,2,0,12,7,0,0,2020-8998-2020-4-5-bi81-sl28,/en/scores/match-stats/archive/2020/8998/ms014
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 16,4,5,Daniel Evans,e687,daniel-evans,Alexander Bublik,bk92,alexander-bublik,,,75 62,2,0,13,7,0,0,2020-8998-2020-4-4-e687-bk92,/en/scores/match-stats/archive/2020/8998/ms012
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 16,4,6,Lloyd Harris,hg86,lloyd-harris,Laslo Djere,db63,laslo-djere,Q,,76(5) 63,2,0,13,9,1,0,2020-8998-2020-4-3-hg86-db63,/en/scores/match-stats/archive/2020/8998/ms011
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 16,4,7,Tommy Paul,pl56,tommy-paul,Pablo Cuevas,c882,pablo-cuevas,Q,,61 62,2,0,12,3,0,0,2020-8998-2020-4-2-pl56-c882,/en/scores/match-stats/archive/2020/8998/ms009
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 16,4,8,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Jaume Munar,mu94,jaume-munar,,LL,76(3) 63,2,0,13,9,1,0,2020-8998-2020-4-1-r772-mu94,/en/scores/match-stats/archive/2020/8998/ms008
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,4,Alexander Bublik,bk92,alexander-bublik,Taylor Fritz,fb98,taylor-fritz,,5,64 76(4),2,0,13,10,1,0,2020-8998-2020-3-13-bk92-fb98,/en/scores/match-stats/archive/2020/8998/ms024
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,5,Lloyd Harris,hg86,lloyd-harris,Cristian Garin,gd64,cristian-garin,Q,6,76(5) 36 64,2,1,16,16,1,0,2020-8998-2020-3-12-hg86-gd64,/en/scores/match-stats/archive/2020/8998/ms023
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,6,Jan-Lennard Struff,sl28,jan-lennard-struff,Salvatore Caruso,ce25,salvatore-caruso,7,LL,64 62,2,0,12,6,0,0,2020-8998-2020-3-11-sl28-ce25,/en/scores/match-stats/archive/2020/8998/ms028
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,7,Pablo Cuevas,c882,pablo-cuevas,Reilly Opelka,o522,reilly-opelka,,8,57 76(9) 76(2),2,1,19,19,2,0,2020-8998-2020-3-10-c882-o522,/en/scores/match-stats/archive/2020/8998/ms019
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,8,Alex Bolt,bi81,alex-bolt,Stephane Robert,r612,stephane-robert,WC,LL,64 26 60,2,1,14,10,0,0,2020-8998-2020-3-9-bi81-r612,/en/scores/match-stats/archive/2020/8998/ms029
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,9,Jeremy Chardy,ca12,jeremy-chardy,Gilles Simon,sd32,gilles-simon,,,63 75,2,0,13,8,0,0,2020-8998-2020-3-8-ca12-sd32,/en/scores/match-stats/archive/2020/8998/ms021
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,10,Laslo Djere,db63,laslo-djere,Alexei Popyrin,p09z,alexei-popyrin,,WC,76(3) 36 64,2,1,16,16,1,0,2020-8998-2020-3-7-db63-p09z,/en/scores/match-stats/archive/2020/8998/ms022
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,11,James Duckworth,d994,james-duckworth,Federico Delbonis,d874,federico-delbonis,WC,Q,64 64,2,0,12,8,0,0,2020-8998-2020-3-6-d994-d874,/en/scores/match-stats/archive/2020/8998/ms030
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,12,Daniel Evans,e687,daniel-evans,Juan Ignacio Londero,lb84,juan-ignacio-londero,,,62 64,2,0,12,6,0,0,2020-8998-2020-3-5-e687-lb84,/en/scores/match-stats/archive/2020/8998/ms025
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,14,Tommy Paul,pl56,tommy-paul,Aljaz Bedene,bh09,aljaz-bedene,Q,,64 64,2,0,12,8,0,0,2020-8998-2020-3-3-pl56-bh09,/en/scores/match-stats/archive/2020/8998/ms018
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,15,Sam Querrey,q927,sam-querrey,Gregoire Barrere,bk24,gregoire-barrere,,Q,67(4) 62 76(5),2,1,19,15,1,1,2020-8998-2020-3-2-q927-bk24,/en/scores/match-stats/archive/2020/8998/ms026
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,Round of 32,5,16,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Jordan Thompson,tc61,jordan-thompson,,,64 67(5) 63,2,1,18,14,0,1,2020-8998-2020-3-1-r772-tc61,/en/scores/match-stats/archive/2020/8998/ms017
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,2nd Round Qualifying,6,1,Federico Delbonis,d874,federico-delbonis,Salvatore Caruso,ce25,salvatore-caruso,2,7,76(4) 76(7),2,0,14,12,2,0,2020-8998-2020-2-4-d874-ce25,/en/scores/match-stats/archive/2020/8998/qs005
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,2nd Round Qualifying,6,2,Tommy Paul,pl56,tommy-paul,Nicolas Jarry,j551,nicolas-jarry,6,3,63 62,2,0,12,5,0,0,2020-8998-2020-2-3-pl56-j551,/en/scores/match-stats/archive/2020/8998/qs006
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,2nd Round Qualifying,6,3,Gregoire Barrere,bk24,gregoire-barrere,Jaume Munar,mu94,jaume-munar,4,5,67(5) 64 64,2,1,18,15,0,1,2020-8998-2020-2-2-bk24-mu94,/en/scores/match-stats/archive/2020/8998/qs007
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,2nd Round Qualifying,6,4,Lloyd Harris,hg86,lloyd-harris,Stephane Robert,r612,stephane-robert,8,AL,75 64,2,0,13,9,0,0,2020-8998-2020-2-1-hg86-r612,/en/scores/match-stats/archive/2020/8998/qs004
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,1st Round Qualifying,7,1,Federico Delbonis,d874,federico-delbonis,Edward Winter,w0c4,edward-winter,2,WC,60 62,2,0,12,2,0,0,2020-8998-2020-1-8-d874-w0c4,/en/scores/match-stats/archive/2020/8998/qs010
2020-8998,3,Adelaide,adelaide,/en/scores/archive/adelaide/8998/2020/results,2020.01.12,2020,1,12,2020.01.18,2020,1,18,USD,546355,2020,1st Round Qualifying,7,2,Nicolas Jarry,j551,nicolas-jarry,John-Patrick Smith,sj55,john-patrick-smith,3,,63 63,2,0,12,6,0,0,2020-8998-2020-1-7-j551-sj55,/en/scores/match-stats/archive/2020/8998/qs012
