1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,87,Maurice McLoughlin,mt38,maurice-mcloughlin,Herbert Roper-Barrett,rf72,herbert-roper-barrett,,,46 86 16 62 86,3,2,27,26,0,0,1913-540-mt38-rf72,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,88,Roderick McNair,mt10,roderick-mcnair,Samuel Lee,lf82,samuel-lee,,,61 60 61,3,0,18,2,0,0,1913-540-mt10-lf82,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,89,W.G. Milburn,mt60,wg-milburn,S. Cole,cl29,s-cole,,,61 75 63,3,0,19,9,0,0,1913-540-mt60-cl29,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,90,H. Nickerson,n878,h-nickerson,C. Patterson,pk28,c-patterson,,,36 75 75 36 63,3,2,26,25,0,0,1913-540-n878-pk28,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,91,S. O'Donnell,o599,s-odonnell,Stanley Franklin,fb13,stanley-franklin,,,(W/O),0,0,0,0,0,0,1913-540-o599-fb13,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,92,James Cecile Parke,pj92,james-cecile-parke,R.D. Nolan,n887,rd-nolan,,,(W/O),0,0,0,0,0,0,1913-540-pj92-n887,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,93,Kenneth Powell,pk29,kenneth-powell,Peter Hicks,hf34,peter-hicks,,,75 75 64,3,0,20,14,0,0,1913-540-pk29-hf34,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,94,Friedrich-Wilhelm Rahe,rf54,friedrich-wilhelm-rahe,F. Vernon Kirk,kh16,f-vernon-kirk,,,60 60 64,3,0,18,4,0,0,1913-540-rf54-kh16,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,95,Horace Rice,rf87,horace-rice,Oswald Noel Turnbull,te53,oswald-noel-turnbull,,,63 64 86,3,0,20,13,0,0,1913-540-rf87-te53,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,96,J. Robinson,rf77,j-robinson,L. Hunter,hf44,l-hunter,,,36 62 62 75,3,1,22,15,0,0,1913-540-rf77-hf44,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,97,F. Roe,rg07,f-roe,H. Guggenheim,gi21,h-guggenheim,,,63 61 60,3,0,18,4,0,0,1913-540-rg07-gi21,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,98,Ludwig Salm-Hoogstraeten,st84,ludwig-salm-hoogstraeten,E. Jones,j685,e-jones,,,(W/O),0,0,0,0,0,0,1913-540-st84-j685,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,99,Bernard Schwengers,sw10,bernard-schwengers,C.S. Grace,gh77,cs-grace,,,63 62 26 46 86,3,2,26,23,0,0,1913-540-sw10-gh77,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,100,George Stoddart,sv18,george-stoddart,E.W. Timmis,tf22,ew-timmis,,,62 63 63,3,0,18,8,0,0,1913-540-sv18-tf22,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,101,Cecil Tindell-Green,te64,cecil-tindell-green,S. Hardy,he90,s-hardy,,,(W/O),0,0,0,0,0,0,1913-540-te64-he90,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,102,R. Turnbull,te91,r-turnbull,S.F. Thol,te87,sf-thol,,,64 64 26 61,3,1,20,15,0,0,1913-540-te91-te87,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,103,W. Warman,w975,w-warman,Maurice Germot,gi14,maurice-germot,,,(W/O),0,0,0,0,0,0,1913-540-w975-gi14,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,104,R. Douglas Watson,w965,r-douglas-watson,Mark Hick,he59,mark-hick,,,64 61 46 61,3,1,22,12,0,0,1913-540-w965-he59,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,105,G.T.C. Watt,w926,gtc-watt,R. Harding,hf33,r-harding,,,(W/O),0,0,0,0,0,0,1913-540-w926-hf33,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,106,H. Webb,w976,h-webb,J. Fuller,fb34,j-fuller,,,63 57 97 75,3,1,27,22,0,0,1913-540-w976-fb34,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,107,M. White,w929,m-white,Max Decugis,de91,max-decugis,,,(W/O),0,0,0,0,0,0,1913-540-w929-de91,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,108,Neville Willford,w903,neville-willford,Alfred Jones,j671,alfred-jones,,,57 64 62 (RET),2,1,17,13,0,0,1913-540-w903-j671,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,109,Ulysses Williams,w905,ulysses-williams,James Foulkes,fb36,james-foulkes,,,(W/O),0,0,0,0,0,0,1913-540-w905-fb36,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,110,Richard Norris Williams,w830,richard-norris-williams,P. Tabbush,te98,p-tabbush,,,(W/O),0,0,0,0,0,0,1913-540-w830-te98,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,111,J. Zimmermann,z437,j-zimmermann,N. Kidson,kh15,n-kidson,,,57 64 61 62,3,1,23,14,0,0,1913-540-z437-kh15,
1913-540,1,wimbledon,/en/scores/archive/wimbledon/540/1913/results,Round Robin,4,112,G. Zinn,z436,g-zinn,J. De Morpurgo,df61,j-de-morpurgo,,,64 62 97,3,0,21,13,0,0,1913-540-z436-df61,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Finals,1,1,Maurice McLoughlin,mt38,maurice-mcloughlin,Richard Norris Williams,w830,richard-norris-williams,,,64 57 63 61,3,1,23,15,0,0,1913-560-mt38-w830,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Semi-Finals,2,1,Maurice McLoughlin,mt38,maurice-mcloughlin,Wallace Johnson,j664,wallace-johnson,,,60 75 61,3,0,19,6,0,0,1913-560-mt38-j664,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Semi-Finals,2,2,Richard Norris Williams,w830,richard-norris-williams,Nathaniel Niles,n865,nathaniel-niles,,,64 75 36 61,3,1,22,16,0,0,1913-560-w830-n865,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Quarter-Finals,3,1,Wallace Johnson,j664,wallace-johnson,J. Strachan,sv82,j-strachan,,,26 62 62 64,3,1,20,14,0,0,1913-560-j664-sv82,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Quarter-Finals,3,2,Maurice McLoughlin,mt38,maurice-mcloughlin,William Clothier,ck86,william-clothier,,,63 75 64,3,0,19,12,0,0,1913-560-mt38-ck86,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Quarter-Finals,3,3,Nathaniel Niles,n865,nathaniel-niles,L. Beekman,bq76,l-beekman,,,60 97 62,3,0,21,9,0,0,1913-560-n865-bq76,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Quarter-Finals,3,4,Richard Norris Williams,w830,richard-norris-williams,Watson Washburn,w835,watson-washburn,,,61 75 63,3,0,19,9,0,0,1913-560-w830-w835,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 16,4,1,L. Beekman,bq76,l-beekman,F. Cole,cl14,f-cole,,,36 46 75 62 63,3,2,26,22,0,0,1913-560-bq76-cl14,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 16,4,2,William Clothier,ck86,william-clothier,W. Pate,pj96,w-pate,,,60 62 61,3,0,18,3,0,0,1913-560-ck86-pj96,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 16,4,3,Wallace Johnson,j664,wallace-johnson,J. George Brown,br64,j-george-brown,,,63 61 63,3,0,18,7,0,0,1913-560-j664-br64,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 16,4,4,Maurice McLoughlin,mt38,maurice-mcloughlin,Robert LeRoy,lg28,robert-leroy,,,62 64 64,3,0,18,10,0,0,1913-560-mt38-lg28,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 16,4,5,Nathaniel Niles,n865,nathaniel-niles,G. Peabody Gardner,gi19,g-peabody-gardner,,,63 64 46 61,3,1,22,14,0,0,1913-560-n865-gi19,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 16,4,6,J. Strachan,sv82,j-strachan,E. Whitney,w956,e-whitney,,,64 86 61,3,0,20,11,0,0,1913-560-sv82-w956,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 16,4,7,Watson Washburn,w835,watson-washburn,R. Evans,e957,r-evans,,,62 62 26 62,3,1,20,12,0,0,1913-560-w835-e957,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 16,4,8,Richard Norris Williams,w830,richard-norris-williams,Bernard Law,lf93,bernard-law,,,64 86 61,3,0,20,11,0,0,1913-560-w830-lf93,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,1,L. Beekman,bq76,l-beekman,W. Burden,br38,w-burden,,,64 75 61,3,0,19,10,0,0,1913-560-bq76-br38,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,2,J. George Brown,br64,j-george-brown,R. Hazard,hf42,r-hazard,,,63 36 63 61,3,1,21,13,0,0,1913-560-br64-hf42,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,3,William Clothier,ck86,william-clothier,F. Watrous,w979,f-watrous,,,61 62 60,3,0,18,3,0,0,1913-560-ck86-w979,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,4,F. Cole,cl14,f-cole,G. Wightman,w943,g-wightman,,,86 61 63,3,0,20,10,0,0,1913-560-cl14-w943,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,5,R. Evans,e957,r-evans,A. Dabney,df13,a-dabney,,,63 61 97,3,0,21,11,0,0,1913-560-e957-df13,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,6,G. Peabody Gardner,gi19,g-peabody-gardner,H. MacKinney,mt55,h-mackinney,,,62 63 64,3,0,18,9,0,0,1913-560-gi19-mt55,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,7,Wallace Johnson,j664,wallace-johnson,J. Ballard Moore,mt66,j-ballard-moore,,,62 60 62,3,0,18,4,0,0,1913-560-j664-mt66,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,8,Bernard Law,lf93,bernard-law,G. Burgess,br62,g-burgess,,,46 60 60 63,3,1,22,9,0,0,1913-560-lf93-br62,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,9,Robert LeRoy,lg28,robert-leroy,Richard Palmer,pk35,richard-palmer,,,60 62 61,3,0,18,3,0,0,1913-560-lg28-pk35,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,10,Maurice McLoughlin,mt38,maurice-mcloughlin,W. Brownell,br56,w-brownell,,,60 61 62,3,0,18,3,0,0,1913-560-mt38-br56,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,11,Nathaniel Niles,n865,nathaniel-niles,G. Beals,br57,g-beals,,,62 63 64,3,0,18,9,0,0,1913-560-n865-br57,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,12,W. Pate,pj96,w-pate,W. Rosenbaum,rf82,w-rosenbaum,,,63 63 62,3,0,18,8,0,0,1913-560-pj96-rf82,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,13,J. Strachan,sv82,j-strachan,C. Bull,br18,c-bull,,,61 63 62,3,0,18,6,0,0,1913-560-sv82-br18,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,14,Watson Washburn,w835,watson-washburn,H. Johnson,j677,h-johnson,,,64 63 63,3,0,18,10,0,0,1913-560-w835-j677,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,15,E. Whitney,w956,e-whitney,Dean Mathey,mq86,dean-mathey,,,86 97 75,3,0,24,18,0,0,1913-560-w956-mq86,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 32,5,16,Richard Norris Williams,w830,richard-norris-williams,Bill Johnston,j665,bill-johnston,,,63 64 36 86,3,1,23,19,0,0,1913-560-w830-j665,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,1,G. Beals,br57,g-beals,A. Hammett,hf00,a-hammett,,,86 63 61,3,0,20,10,0,0,1913-560-br57-hf00,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,2,L. Beekman,bq76,l-beekman,P. Fosdick,fb42,p-fosdick,,,60 61 60,3,0,18,1,0,0,1913-560-bq76-fb42,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,3,J. George Brown,br64,j-george-brown,S. Henshaw,hf26,s-henshaw,,,62 62 26 61,3,1,20,11,0,0,1913-560-br64-hf26,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,4,W. Brownell,br56,w-brownell,F. Drew,df69,f-drew,,,26 62 79 62 61,3,2,27,20,0,0,1913-560-br56-df69,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,5,C. Bull,br18,c-bull,F. Inman,i384,f-inman,,,108 57 57 62 64,3,2,32,28,0,0,1913-560-br18-i384,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,6,W. Burden,br38,w-burden,A. Champlin,cl22,a-champlin,,,86 61 64,3,0,20,11,0,0,1913-560-br38-cl22,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,7,G. Burgess,br62,g-burgess,J. Cameron,cl33,j-cameron,,,(W/O),0,0,0,0,0,0,1913-560-br62-cl33,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,8,William Clothier,ck86,william-clothier,G. Church,cl07,g-church,,,60 36 63 63,3,1,21,12,0,0,1913-560-ck86-cl07,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,9,F. Cole,cl14,f-cole,H. Swain,sv89,h-swain,,,61 63 61,3,0,18,5,0,0,1913-560-cl14-sv89,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,10,A. Dabney,df13,a-dabney,Jerry Weber,w957,jerry-weber,,,1210 61 64,2,0,12,5,0,0,1913-560-df13-w957,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,11,R. Evans,e957,r-evans,G. Phillips,pk16,g-phillips,,,64 64 75,3,0,19,13,0,0,1913-560-e957-pk16,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,12,G. Peabody Gardner,gi19,g-peabody-gardner,H.C. Owen,o612,hc-owen,,,61 62 61,3,0,18,4,0,0,1913-560-gi19-o612,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,13,R. Hazard,hf42,r-hazard,Karl Behr,br30,karl-behr,,,(W/O),0,0,0,0,0,0,1913-560-hf42-br30,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,14,Wallace Johnson,j664,wallace-johnson,Henry Slocum,sw16,henry-slocum,,,61 63 63,3,0,18,7,0,0,1913-560-j664-sw16,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,15,H. Johnson,j677,h-johnson,A. Codman,cl31,a-codman,,,63 64 62,3,0,18,9,0,0,1913-560-j677-cl31,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,16,Bill Johnston,j665,bill-johnston,George Caner,ck74,george-caner,,,86 61 62,3,0,20,9,0,0,1913-560-j665-ck74,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,17,Bernard Law,lf93,bernard-law,Sundam Cutting,cl32,sundam-cutting,,,75 64 36 63,3,1,22,18,0,0,1913-560-lf93-cl32,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,18,Robert LeRoy,lg28,robert-leroy,J. Armstrong,ae65,j-armstrong,,,64 46 61 75,3,1,23,16,0,0,1913-560-lg28-ae65,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,19,H. MacKinney,mt55,h-mackinney,P. Sheldon,sw14,p-sheldon,,,63 60 62,3,0,18,5,0,0,1913-560-mt55-sw14,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,20,Dean Mathey,mq86,dean-mathey,G. Groesbeck,gi03,g-groesbeck,,,62 60 75,3,0,19,7,0,0,1913-560-mq86-gi03,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,21,Maurice McLoughlin,mt38,maurice-mcloughlin,H. Nickerson,n878,h-nickerson,,,63 61 63,3,0,18,7,0,0,1913-560-mt38-n878,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,22,J. Ballard Moore,mt66,j-ballard-moore,E. Conlin,cl36,e-conlin,,,62 64 61,3,0,18,7,0,0,1913-560-mt66-cl36,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,23,Nathaniel Niles,n865,nathaniel-niles,W. McKim,mt65,w-mckim,,,63 61 62,3,0,18,6,0,0,1913-560-n865-mt65,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,24,Richard Palmer,pk35,richard-palmer,C. Felton,fb44,c-felton,,,64 63 63,3,0,18,10,0,0,1913-560-pk35-fb44,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,25,W. Pate,pj96,w-pate,F. Paul,pk25,f-paul,,,62 63 26 63,3,1,20,14,0,0,1913-560-pj96-pk25,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,26,W. Rosenbaum,rf82,w-rosenbaum,F. Woodward,w980,f-woodward,,,62 61 62,3,0,18,5,0,0,1913-560-rf82-w980,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,27,J. Strachan,sv82,j-strachan,Thomas Bundy,br63,thomas-bundy,,,62 63 64,3,0,18,9,0,0,1913-560-sv82-br63,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,28,Watson Washburn,w835,watson-washburn,W. Kenyon,kh17,w-kenyon,,,60 60 60,3,0,18,0,0,0,1913-560-w835-kh17,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,29,F. Watrous,w979,f-watrous,E. Pendergast,pk37,e-pendergast,,,75 46 61 63,3,1,23,15,0,0,1913-560-w979-pk37,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,30,E. Whitney,w956,e-whitney,R. Seabury,sv72,r-seabury,,,16 63 63 63,3,1,19,15,0,0,1913-560-w956-sv72,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,31,G. Wightman,w943,g-wightman,W. Heyl,hf37,w-heyl,,,63 61 61,3,0,18,5,0,0,1913-560-w943-hf37,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 64,6,32,Richard Norris Williams,w830,richard-norris-williams,H. Voshell,v966,h-voshell,,,62 63 36 64,3,1,21,15,0,0,1913-560-w830-v966,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,1,J. Armstrong,ae65,j-armstrong,J.C. Bell,br65,jc-bell,,,75 63 64,3,0,19,12,0,0,1913-560-ae65-br65,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,2,G. Beals,br57,g-beals,A. Dutton,df63,a-dutton,,,60 62 63,3,0,18,5,0,0,1913-560-br57-df63,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,3,L. Beekman,bq76,l-beekman,A. Tobey,tf31,a-tobey,,,64 63 63,3,0,18,10,0,0,1913-560-bq76-tf31,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,4,Karl Behr,br30,karl-behr,E. Leonard,lg66,e-leonard,,,(W/O),0,0,0,0,0,0,1913-560-br30-lg66,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,5,J. George Brown,br64,j-george-brown,E. Peaslee,pk00,e-peaslee,,,(W/O),0,0,0,0,0,0,1913-560-br64-pk00,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,6,W. Brownell,br56,w-brownell,F. Fearing,fb43,f-fearing,,,(W/O),0,0,0,0,0,0,1913-560-br56-fb43,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,7,C. Bull,br18,c-bull,F. Marden,mt56,f-marden,,,86 75 63,3,0,21,14,0,0,1913-560-br18-mt56,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,8,Thomas Bundy,br63,thomas-bundy,H. Von Lersner,v989,h-von-lersner,,,60 61 62,3,0,18,3,0,0,1913-560-br63-v989,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,9,W. Burden,br38,w-burden,L. Thomas,tf32,l-thomas,,,60 62 61,3,0,18,3,0,0,1913-560-br38-tf32,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,10,G. Burgess,br62,g-burgess,R. Griswold,gi29,r-griswold,,,64 61 60,3,0,18,5,0,0,1913-560-br62-gi29,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,11,J. Cameron,cl33,j-cameron,F. Harris,hf17,f-harris,,,(W/O),0,0,0,0,0,0,1913-560-cl33-hf17,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,12,George Caner,ck74,george-caner,C. Lipscom,lg63,c-lipscom,,,(W/O),0,0,0,0,0,0,1913-560-ck74-lg63,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,13,A. Champlin,cl22,a-champlin,L. Goldman,gi27,l-goldman,,,(W/O),0,0,0,0,0,0,1913-560-cl22-gi27,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,14,G. Church,cl07,g-church,W. Kuhn,kh21,w-kuhn,,,64 62 61,3,0,18,7,0,0,1913-560-cl07-kh21,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,15,William Clothier,ck86,william-clothier,B. Wagner,w968,b-wagner,,,62 60 63,3,0,18,5,0,0,1913-560-ck86-w968,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,16,A. Codman,cl31,a-codman,A. Merriam,mt32,a-merriam,,,(W/O),0,0,0,0,0,0,1913-560-cl31-mt32,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,17,F. Cole,cl14,f-cole,W. Thomson,tf30,w-thomson,,,(W/O),0,0,0,0,0,0,1913-560-cl14-tf30,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,18,E. Conlin,cl36,e-conlin,E. Donn,df67,e-donn,,,26 75 36 64 75,3,2,25,26,0,0,1913-560-cl36-df67,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,19,Sundam Cutting,cl32,sundam-cutting,H. Harvey,hf18,h-harvey,,,63 63 63,3,0,18,9,0,0,1913-560-cl32-hf18,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,20,A. Dabney,df13,a-dabney,P. Vaile,v986,p-vaile,,,60 62 60,3,0,18,2,0,0,1913-560-df13-v986,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,21,F. Drew,df69,f-drew,S. Paine,pk33,s-paine,,,61 64 60,3,0,18,5,0,0,1913-560-df69-pk33,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,22,R. Evans,e957,r-evans,R. Stevens,sv85,r-stevens,,,63 64 62,3,0,18,9,0,0,1913-560-e957-sv85,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,23,C. Felton,fb44,c-felton,T. Dunlap,df70,t-dunlap,,,60 60 61,3,0,18,1,0,0,1913-560-fb44-df70,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,24,P. Fosdick,fb42,p-fosdick,D. Morgan,mt64,d-morgan,,,64 61 60,3,0,18,5,0,0,1913-560-fb42-mt64,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,25,G. Peabody Gardner,gi19,g-peabody-gardner,E. Taylor,tf33,e-taylor,,,(W/O),0,0,0,0,0,0,1913-560-gi19-tf33,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,26,G. Groesbeck,gi03,g-groesbeck,G. Lewis,lg65,g-lewis,,,63 62 36 62,3,1,21,13,0,0,1913-560-gi03-lg65,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,27,A. Hammett,hf00,a-hammett,C. Buchanan,br61,c-buchanan,,,63 60 62,3,0,18,5,0,0,1913-560-hf00-br61,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,28,R. Hazard,hf42,r-hazard,A. Sands,sw01,a-sands,,,86 86 63,3,0,22,15,0,0,1913-560-hf42-sw01,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,29,S. Henshaw,hf26,s-henshaw,J. Taylor,tf34,j-taylor,,,62 60 62,3,0,18,4,0,0,1913-560-hf26-tf34,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,30,W. Heyl,hf37,w-heyl,Harold Hackett,hf24,harold-hackett,,,(W/O),0,0,0,0,0,0,1913-560-hf37-hf24,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,31,F. Inman,i384,f-inman,F. Colston,cl35,f-colston,,,26 64 62 61,3,1,20,13,0,0,1913-560-i384-cl35,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,32,Wallace Johnson,j664,wallace-johnson,S. McKean,mt67,s-mckean,,,(W/O),0,0,0,0,0,0,1913-560-j664-mt67,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,33,H. Johnson,j677,h-johnson,G. Rushmore,rg08,g-rushmore,,,63 61 60,3,0,18,4,0,0,1913-560-j677-rg08,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,34,Bill Johnston,j665,bill-johnston,W. Blair,br42,w-blair,,,63 62 62,3,0,18,7,0,0,1913-560-j665-br42,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,35,W. Kenyon,kh17,w-kenyon,James Stewart Cushman,cl10,james-stewart-cushman,,,61 63 61,3,0,18,5,0,0,1913-560-kh17-cl10,
1913-560,2,us-open,/en/scores/archive/us-open/560/1913/results,Round of 128,7,36,Bernard Law,lf93,bernard-law,F. Dixon,df64,f-dixon,,,61 63 64,3,0,18,8,0,0,1913-560-lf93-df64,
