2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,Round of 32,5,14,Thiago Monteiro,mj08,thiago-monteiro,Thomaz Bellucci,bd20,thomaz-bellucci,,,63 75,2,0,13,8,0,0,2021-499-2021-3-3-mj08-bd20,/en/scores/match-stats/archive/2021/499/ms030
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,Round of 32,5,15,Cameron Norrie,n771,cameron-norrie,JC Aragone,ab71,jc-aragone,,WC,62 61,2,0,12,3,0,0,2021-499-2021-3-2-n771-ab71,/en/scores/match-stats/archive/2021/499/ms026
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,Round of 32,5,16,Roberto Quiroz,q941,roberto-quiroz,Noah Rubin,rc96,noah-rubin,Q,WC,76(1) 63,2,0,13,9,1,0,2021-499-2021-3-1-q941-rc96,/en/scores/match-stats/archive/2021/499/ms022
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,2nd Round Qualifying,6,1,Roberto Quiroz,q941,roberto-quiroz,Viktor Galovic,gb61,viktor-galovic,5,2,63 75,2,0,13,8,0,0,2021-499-2021-2-4-q941-gb61,/en/scores/match-stats/archive/2021/499/qs005
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,2nd Round Qualifying,6,2,Kevin King,kb14,kevin-king,Goncalo Oliveira,o482,goncalo-oliveira,7,3,63 63,2,0,12,6,0,0,2021-499-2021-2-3-kb14-o482,/en/scores/match-stats/archive/2021/499/qs006
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,2nd Round Qualifying,6,3,Christian Harrison,hb05,christian-harrison,Zane Khan,k0eq,zane-khan,PR,WC,61 67(9) 76(4),2,1,19,14,1,1,2021-499-2021-2-2-hb05-k0eq,/en/scores/match-stats/archive/2021/499/qs004
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,2nd Round Qualifying,6,4,Donald Young,y124,donald-young,Stefan Kozlov,ke64,stefan-kozlov,,,46 64 64,2,1,16,14,0,0,2021-499-2021-2-1-y124-ke64,/en/scores/match-stats/archive/2021/499/qs007
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,1st Round Qualifying,7,1,Christian Harrison,hb05,christian-harrison,Tomas Barrios Vera,bs86,tomas-barrios-vera,PR,1,64 64,2,0,12,8,0,0,2021-499-2021-1-8-hb05-bs86,/en/scores/match-stats/archive/2021/499/qs008
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,1st Round Qualifying,7,2,Viktor Galovic,gb61,viktor-galovic,Aziz Dougaz,df88,aziz-dougaz,2,,64 63,2,0,12,7,0,0,2021-499-2021-1-7-gb61-df88,/en/scores/match-stats/archive/2021/499/qs010
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,1st Round Qualifying,7,3,Goncalo Oliveira,o482,goncalo-oliveira,Liam Draxl,d0dp,liam-draxl,3,WC,36 63 62,2,1,15,11,0,0,2021-499-2021-1-6-o482-d0dp,/en/scores/match-stats/archive/2021/499/qs012
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,1st Round Qualifying,7,4,Donald Young,y124,donald-young,Pedro Sakamoto,sl94,pedro-sakamoto,,4,36 64 62,2,1,15,12,0,0,2021-499-2021-1-5-y124-sl94,/en/scores/match-stats/archive/2021/499/qs014
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,1st Round Qualifying,7,5,Roberto Quiroz,q941,roberto-quiroz,Gonzalo Escobar,e661,gonzalo-escobar,5,AL,64 67(6) 75,2,1,19,16,0,1,2021-499-2021-1-4-q941-e661,/en/scores/match-stats/archive/2021/499/qs011
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,1st Round Qualifying,7,6,Zane Khan,k0eq,zane-khan,Alexander Ritschard,rc04,alexander-ritschard,WC,6,63 31                                                                                                                                     (RET),2,0,9,4,0,0,2021-499-2021-1-3-k0eq-rc04,/en/scores/match-stats/archive/2021/499/qs009
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,1st Round Qualifying,7,7,Kevin King,kb14,kevin-king,Benjamin Lock,lc54,benjamin-lock,7,AL,62 63,2,0,12,5,0,0,2021-499-2021-1-2-kb14-lc54,/en/scores/match-stats/archive/2021/499/qs013
2021-499,1,Nitto ATP Finals,delray-beach,/en/scores/archive/delray-beach/499/2021/results,2021.01.07,2021,1,7,2021.01.13,2021,1,13,USD,349530,2021,1st Round Qualifying,7,8,Stefan Kozlov,ke64,stefan-kozlov,Johannes Haerteis,hb31,johannes-haerteis,,8,50                                                                                                                                                                                 (RET),1,0,5,0,0,0,2021-499-2021-1-1-ke64-hb31,/en/scores/match-stats/archive/2021/499/qs015
