1976.12.12,1976,12,12,1,1,,,24,0,0,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044
1976.12.12,1976,12,12,2,2,,,20,0,0,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058
1976.12.12,1976,12,12,3,3,,,30,0,0,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008
1976.12.12,1976,12,12,4,4,,,27,0,0,/en/players/manuel-orantes/o017/overview,manuel-orantes,o017
1976.12.12,1976,12,12,5,5,,,23,0,0,/en/players/raul-ramirez/r065/overview,raul-ramirez,r065
1976.12.12,1976,12,12,6,6,,,24,0,0,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028
1976.12.12,1976,12,12,7,7,,,26,0,0,/en/players/adriano-panatta/p059/overview,adriano-panatta,p059
1976.12.12,1976,12,12,8,8,,,24,0,0,/en/players/harold-solomon/s065/overview,harold-solomon,s065
1976.12.12,1976,12,12,9,9,,,25,0,0,/en/players/eddie-dibbs/d026/overview,eddie-dibbs,d026
1976.12.12,1976,12,12,10,10,,,24,0,0,/en/players/brian-gottfried/g029/overview,brian-gottfried,g029
1976.12.12,1976,12,12,11,11,,,25,0,0,/en/players/roscoe-tanner/t006/overview,roscoe-tanner,t006
1976.12.12,1976,12,12,12,12,,,33,0,0,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063
1976.12.12,1976,12,12,13,13,,,42,0,0,/en/players/ken-rosewall/r075/overview,ken-rosewall,r075
1976.12.12,1976,12,12,14,14,,,24,0,0,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020
1976.12.12,1976,12,12,15,15,,,25,0,0,/en/players/dick-stockton/s090/overview,dick-stockton,s090
1976.12.12,1976,12,12,16,16,,,29,0,0,/en/players/stan-smith/s060/overview,stan-smith,s060
1976.12.12,1976,12,12,17,17,,,33,0,0,/en/players/mark-cox/c090/overview,mark-cox,c090
1976.12.12,1976,12,12,18,18,,,22,0,0,/en/players/vitas-gerulaitis/g008/overview,vitas-gerulaitis,g008
1976.12.12,1976,12,12,19,19,,,30,0,0,/en/players/jan-kodes/k049/overview,jan-kodes,k049
1976.12.12,1976,12,12,20,20,,,29,0,0,/en/players/robert-lutz/l045/overview,robert-lutz,l045
1976.12.12,1976,12,12,21,21,,,32,0,0,/en/players/john-newcombe/n044/overview,john-newcombe,n044
1976.12.12,1976,12,12,22,22,,,23,0,0,/en/players/corrado-barazzutti/b007/overview,corrado-barazzutti,b007
1976.12.12,1976,12,12,23,23,,,32,0,0,/en/players/tom-okker/o032/overview,tom-okker,o032
1976.12.12,1976,12,12,24,24,,,30,0,0,/en/players/jaime-fillol%20sr./f024/overview,jaime-fillol%20sr.,f024
1976.12.12,1976,12,12,25,25,,,35,0,0,/en/players/cliff-drysdale/d082/overview,cliff-drysdale,d082
1976.12.12,1976,12,12,26,26,,,34,0,0,/en/players/francois-jauffret/j031/overview,francois-jauffret,j031
1976.12.12,1976,12,12,27,27,,,30,0,0,/en/players/ray-ruffels/r076/overview,ray-ruffels,r076
1976.12.12,1976,12,12,28,28,,,29,0,0,/en/players/cliff-richey/r071/overview,cliff-richey,r071
1976.12.12,1976,12,12,30,30,,,26,0,0,/en/players/antonio-zugarelli/z013/overview,antonio-zugarelli,z013
1976.12.12,1976,12,12,31,31,,,22,0,0,/en/players/vijay-amritraj/a022/overview,vijay-amritraj,a022
1976.12.12,1976,12,12,31,31,,,22,0,0,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007
1976.12.12,1976,12,12,33,33,,,25,0,0,/en/players/paolo-bertolucci/b129/overview,paolo-bertolucci,b129
1976.12.12,1976,12,12,34,34,,,21,0,0,/en/players/victor-pecci%20sr./p015/overview,victor-pecci%20sr.,p015
1976.12.12,1976,12,12,35,35,,,22,0,0,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005
1976.12.12,1976,12,12,36,36,,,28,0,0,/en/players/brian-fairlie/f066/overview,brian-fairlie,f066
1976.12.12,1976,12,12,37,37,,,26,0,0,/en/players/phil-dent/d074/overview,phil-dent,d074
1976.12.12,1976,12,12,38,38,,,32,0,0,/en/players/dick-crealy/c093/overview,dick-crealy,c093
1976.12.12,1976,12,12,39,39,,,30,0,0,/en/players/raymond-moore/m118/overview,raymond-moore,m118
1976.12.12,1976,12,12,40,40,,,29,0,0,/en/players/hans-jurgen-pohmann/p082/overview,hans-jurgen-pohmann,p082
1976.12.12,1976,12,12,41,41,,,21,0,0,/en/players/buster%20c.-mottram/m154/overview,buster%20c.-mottram,m154
1976.12.12,1976,12,12,42,42,,,23,0,0,/en/players/jose-higueras/h019/overview,jose-higueras,h019
1976.12.12,1976,12,12,43,43,,,31,0,0,/en/players/ove%20nils-bengtson/b126/overview,ove%20nils-bengtson,b126
1976.12.12,1976,12,12,44,44,,,29,0,0,/en/players/zeljko-franulovic/f074/overview,zeljko-franulovic,f074
1976.12.12,1976,12,12,45,45,,,25,0,0,/en/players/ross-case/c020/overview,ross-case,c020
1976.12.12,1976,12,12,46,46,,,30,0,0,/en/players/tom-gorman/g078/overview,tom-gorman,g078
1976.12.12,1976,12,12,47,47,,,25,0,0,/en/players/john-alexander/a014/overview,john-alexander,a014
1976.12.12,1976,12,12,48,48,,,20,0,0,/en/players/gene-mayer/m038/overview,gene-mayer,m038
1976.12.12,1976,12,12,49,49,,,27,0,0,/en/players/haroon-rahim/r063/overview,haroon-rahim,r063
1976.12.12,1976,12,12,50,50,,,31,0,0,/en/players/tony-roche/r073/overview,tony-roche,r073
1976.12.12,1976,12,12,51,51,,,25,0,0,/en/players/ricardo-cano/c010/overview,ricardo-cano,c010
1976.12.12,1976,12,12,52,52,,,20,0,0,/en/players/bill-scanlon/s017/overview,bill-scanlon,s017
1976.12.12,1976,12,12,53,53,,,26,0,0,/en/players/geoff-masters/m139/overview,geoff-masters,m139
1976.12.12,1976,12,12,54,54,,,27,0,0,/en/players/karl-meiler/m055/overview,karl-meiler,m055
1976.12.12,1976,12,12,55,55,,,27,0,0,/en/players/andrew-pattison/p074/overview,andrew-pattison,p074
1976.12.12,1976,12,12,56,56,,,32,0,0,/en/players/charlie-pasarell/p072/overview,charlie-pasarell,p072
1976.12.12,1976,12,12,57,57,,,24,0,0,/en/players/byron-bertram/b130/overview,byron-bertram,b130
1976.12.12,1976,12,12,58,58,,,31,0,0,/en/players/thomas-koch/k036/overview,thomas-koch,k036
1976.12.12,1976,12,12,59,59,,,35,0,0,/en/players/marty-riessen/r055/overview,marty-riessen,r055
1976.12.12,1976,12,12,60,60,,,27,0,0,/en/players/jeff-borowiak/b059/overview,jeff-borowiak,b059
1976.12.12,1976,12,12,61,61,,,22,0,0,/en/players/john-lloyd/l036/overview,john-lloyd,l036
1976.12.12,1976,12,12,62,62,,,19,0,0,/en/players/billy-martin/m138/overview,billy-martin,m138
1976.12.12,1976,12,12,63,63,,,32,0,0,/en/players/alex-metreveli/m271/overview,alex-metreveli,m271
1976.12.12,1976,12,12,64,64,,,23,0,0,/en/players/jim-delaney/d072/overview,jim-delaney,d072
1976.12.12,1976,12,12,65,65,,,22,0,0,/en/players/bernard-mitton/m072/overview,bernard-mitton,m072
1976.12.12,1976,12,12,66,66,,,21,0,0,/en/players/belus-prajoux/p046/overview,belus-prajoux,p046
1976.12.12,1976,12,12,67,67,,,24,0,0,/en/players/kim-warwick/w006/overview,kim-warwick,w006
1976.12.12,1976,12,12,68,68,,,37,0,0,/en/players/nikola-pilic/p080/overview,nikola-pilic,p080
1976.12.12,1976,12,12,69,69,,,26,0,0,/en/players/jiri-hrebec/h066/overview,jiri-hrebec,h066
1976.12.12,1976,12,12,70,70,,,27,0,0,/en/players/hans-kary/k041/overview,hans-kary,k041
1976.12.12,1976,12,12,71,71,,,24,0,0,/en/players/terry-moor/m081/overview,terry-moor,m081
1976.12.12,1976,12,12,71,71,,,22,0,0,/en/players/ulrich-pinner/p034/overview,ulrich-pinner,p034
1976.12.12,1976,12,12,73,73,,,23,0,0,/en/players/james%20chico-hagey/h054/overview,james%20chico-hagey,h054
1976.12.12,1976,12,12,73,73,,,38,0,0,/en/players/rod-laver/l058/overview,rod-laver,l058
1976.12.12,1976,12,12,75,75,,,24,0,0,/en/players/sandy-mayer/m039/overview,sandy-mayer,m039
1976.12.12,1976,12,12,76,76,,,30,0,0,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082
1976.12.12,1976,12,12,77,77,,,25,0,0,/en/players/steve-krulevitz/k053/overview,steve-krulevitz,k053
1976.12.12,1976,12,12,78,78,,,30,0,0,/en/players/jun-kuki/k054/overview,jun-kuki,k054
1976.12.12,1976,12,12,79,79,,,21,0,0,/en/players/butch-walts/w002/overview,butch-walts,w002
1976.12.12,1976,12,12,80,80,,,35,0,0,/en/players/roger-taylor/t050/overview,roger-taylor,t050
1976.12.12,1976,12,12,81,81,,,27,0,0,/en/players/mike-estep/e040/overview,mike-estep,e040
1976.12.12,1976,12,12,81,81,,,21,0,0,/en/players/brian-teacher/t011/overview,brian-teacher,t011
1976.12.12,1976,12,12,83,83,,,36,0,0,/en/players/bob-hewitt/h058/overview,bob-hewitt,h058
1976.12.12,1976,12,12,84,84,,,21,0,0,/en/players/trey-waltke/w045/overview,trey-waltke,w045
1976.12.12,1976,12,12,85,85,,,32,0,0,/en/players/colin-dibley/d076/overview,colin-dibley,d076
1976.12.12,1976,12,12,86,86,,,34,0,0,/en/players/frew-mcmillan/m111/overview,frew-mcmillan,m111
1976.12.12,1976,12,12,87,87,,,22,0,0,/en/players/paul-kronk/k073/overview,paul-kronk,k073
1976.12.12,1976,12,12,87,87,,,26,0,0,/en/players/fred-mcnair%20iv/m146/overview,fred-mcnair%20iv,m146
1976.12.12,1976,12,12,89,89,,,26,0,0,/en/players/syd-ball/b106/overview,syd-ball,b106
1976.12.12,1976,12,12,90,90,,,24,0,0,/en/players/sashi-menon/m058/overview,sashi-menon,m058
1976.12.12,1976,12,12,91,91,,,30,0,0,/en/players/ivan-molina/m152/overview,ivan-molina,m152
1976.12.12,1976,12,12,92,92,,,25,0,0,/en/players/mike-machette/m132/overview,mike-machette,m132
