tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_percentage,player_first_serve_points_won,player_first_serve_points_total,player_first_serve_points_won_percentage,player_second_serve_points_won,player_second_serve_points_total,player_second_serve_points_won_percentage,player_break_points_saved,player_break_points_serve_total,player_break_points_saved_percentage,player_service_points_won,player_service_points_total,player_service_points_won_percentage,player_first_serve_return_won,player_first_serve_return_total,player_first_serve_return_percentage,player_second_serve_return_won,player_second_serve_return_total,player_second_serve_return_won_percentage,player_break_points_converted,player_break_points_return_total,player_break_points_converted_percentage,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,player_total_points_won_percentage,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_percentage,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_first_serve_points_won_percentage,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_second_serve_points_won_percentage,opponent_break_points_saved,opponent_break_points_serve_total,opponent_break_points_saved_percentage,opponent_service_points_won,opponent_service_points_total,opponent_service_points_won_percentage,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_first_serve_return_percentage,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_second_serve_return_won_percentage,opponent_break_points_converted,opponent_break_points_return_total,opponent_break_points_converted_percentage,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total,opponent_total_points_won_percentage
2008,Basel,basel,328,"Basel, Switzerland",2008.10.20 - 2008.10.26,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,500,2,Round of 32,Bobby Reynolds,bobby-reynolds,r483,86,W,63 67(6) 63,2,1,3,18,13,31,0,1,1,01:50:00,110,17,2,53,89,60,44,53,83,24,36,67,0,0,0,68,89,76,12,58,21,19,37,51,2,12,17,16,14,31,95,99,184,54,15,1,58,95,61,46,58,79,18,37,49,10,12,83,64,95,67,9,53,17,12,36,33,0,0,0,14,16,21,89,85,184,46
2008,ATP Masters Series Madrid,madrid,1536,"Madrid, Spain",2008.10.13 - 2008.10.19,48,24,Indoor,Hard,Roger Federer,roger-federer,f324,450,2,Semi-Finals,Andy Murray,andy-murray,mc10,4,L,63 36 57,1,2,3,14,16,30,,,,01:57:00,117,7,1,65,98,66,46,65,71,18,33,55,7,9,78,64,98,65,8,53,15,16,33,48,1,3,33,15,15,24,86,88,184,48,14,2,53,86,62,45,53,85,17,33,52,2,3,67,62,86,72,19,65,29,15,33,45,2,9,22,15,15,34,98,96,184,52
2008,ATP Masters Series Madrid,madrid,1536,"Madrid, Spain",2008.10.13 - 2008.10.19,48,24,Indoor,Hard,Roger Federer,roger-federer,f324,450,2,Quarter-Finals,Juan Martin del Potro,juan-martin-del-potro,d683,9,W,63 63,2,0,2,12,6,18,,,,01:26:00,86,3,0,37,53,70,29,37,78,9,16,56,1,1,100,38,53,72,11,41,27,19,27,70,3,9,33,9,9,30,68,68,121,56,12,4,41,68,60,30,41,73,8,27,30,6,9,67,38,68,56,8,37,22,7,16,44,0,1,0,9,9,15,53,53,121,44
2008,ATP Masters Series Madrid,madrid,1536,"Madrid, Spain",2008.10.13 - 2008.10.19,48,24,Indoor,Hard,Roger Federer,roger-federer,f324,450,2,Round of 16,Jo-Wilfried Tsonga,jo-wilfried-tsonga,t786,15,W,64 61,2,0,2,12,5,17,,,,01:03:00,63,9,1,31,50,62,25,31,81,13,19,68,4,4,100,38,50,76,6,24,25,15,26,58,3,8,38,9,8,21,50,59,100,59,3,5,24,50,48,18,24,75,11,26,42,5,8,63,29,50,58,6,31,19,6,19,32,0,4,0,8,9,12,50,41,100,41
2008,ATP Masters Series Madrid,madrid,1536,"Madrid, Spain",2008.10.13 - 2008.10.19,48,24,Indoor,Hard,Roger Federer,roger-federer,f324,450,2,Round of 32,Radek Stepanek,radek-stepanek,s694,30,W,63 76(6) ,2,0,2,13,9,22,1,0,1,01:27:00,87,10,1,40,65,62,37,40,93,15,25,60,0,0,0,52,65,80,5,32,16,15,31,48,1,3,33,11,10,20,63,72,128,56,9,4,32,63,51,27,32,84,16,31,52,2,3,67,43,63,68,3,40,8,10,25,40,0,0,0,10,11,13,65,56,128,44
2008,SUI vs. BEL WG Play-offs,,,Switzerland,2008.09.15 - 2008.09.21,4,1,Indoor,Hard,Roger Federer,roger-federer,f324,0,2,Round Robin,Kristof Vliegen,kristof-vliegen,v309,95,W,76(1) 64 62,3,0,3,19,12,31,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,US Open,us-open,560,"New York, NY, U.S.A.",2008.08.25 - 2008.09.07,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,2000,2,Finals,Andy Murray,andy-murray,mc10,6,W,62 75 62,3,0,3,19,9,28,,,,01:51:00,111,3,0,47,81,58,37,47,79,16,34,47,3,5,60,53,81,65,22,45,49,19,36,53,7,10,70,14,14,41,81,94,162,58,3,3,45,81,56,23,45,51,17,36,47,3,10,30,40,81,49,10,47,21,18,34,53,2,5,40,14,14,28,81,68,162,42
2008,US Open,us-open,560,"New York, NY, U.S.A.",2008.08.25 - 2008.09.07,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,2000,2,Semi-Finals,Novak Djokovic,novak-djokovic,d643,3,W,63 57 75 62,3,1,4,24,17,41,,,,02:44:00,164,20,1,80,125,64,61,80,76,27,45,60,2,4,50,88,125,70,23,80,29,24,44,55,5,12,42,21,20,47,124,135,249,54,6,5,80,124,65,57,80,71,20,44,45,7,12,58,77,124,62,19,80,24,18,45,40,2,4,50,20,21,37,125,114,249,46
2008,US Open,us-open,560,"New York, NY, U.S.A.",2008.08.25 - 2008.09.07,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,2000,2,Quarter-Finals,Gilles Muller,gilles-muller,ma30,130,W,76(5) 64 76(5) ,3,0,3,20,16,36,2,0,2,02:24:00,144,8,0,63,103,61,54,63,86,26,40,65,2,2,100,80,103,78,17,76,22,20,45,44,1,11,9,17,17,37,121,117,224,52,16,4,76,121,63,59,76,78,25,45,56,10,11,91,84,121,69,9,63,14,14,40,35,0,2,0,17,17,23,103,107,224,48
2008,US Open,us-open,560,"New York, NY, U.S.A.",2008.08.25 - 2008.09.07,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,2000,2,Round of 16,Igor Andreev,igor-andreev,a511,23,W,67(5) 76(5) 63 36 63,3,2,5,28,25,53,1,1,2,03:31:00,211,10,5,114,168,68,86,114,75,31,54,57,13,15,87,117,168,70,22,100,22,33,65,51,3,7,43,26,25,55,165,172,333,52,8,7,100,165,61,78,100,78,32,65,49,4,7,57,110,165,67,28,114,25,23,54,43,2,15,13,25,26,51,168,161,333,48
2008,US Open,us-open,560,"New York, NY, U.S.A.",2008.08.25 - 2008.09.07,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,2000,2,Round of 32,Radek Stepanek,radek-stepanek,s694,30,W,63 63 62,3,0,3,18,8,26,,,,01:36:00,96,12,3,55,76,72,41,55,75,14,21,67,1,2,50,55,76,72,21,57,37,20,29,69,6,11,55,13,13,41,86,96,162,59,1,5,57,86,66,36,57,63,9,29,31,5,11,45,45,86,52,14,55,25,7,21,33,1,2,50,13,13,21,76,66,162,41
2008,US Open,us-open,560,"New York, NY, U.S.A.",2008.08.25 - 2008.09.07,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,2000,2,Round of 64,Thiago Alves,thiago-alves,a410,137,W,63 75 64,3,0,3,19,12,31,,,,02:14:00,134,19,2,61,95,64,49,61,80,19,34,56,2,3,67,68,95,72,27,68,40,27,57,47,4,15,27,16,15,54,125,122,220,55,2,2,68,125,54,41,68,60,30,57,53,11,15,73,71,125,57,12,61,20,15,34,44,1,3,33,15,16,27,95,98,220,45
2008,US Open,us-open,560,"New York, NY, U.S.A.",2008.08.25 - 2008.09.07,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,2000,2,Round of 128,Maximo Gonzalez,maximo-gonzalez,g585,118,W,63 60 63,3,0,3,18,6,24,,,,01:22:00,82,14,1,57,76,75,42,57,74,10,19,53,6,7,86,52,76,68,22,50,44,17,25,68,7,13,54,12,12,39,75,91,151,60,1,3,50,75,67,28,50,56,8,25,32,6,13,46,36,75,48,15,57,26,9,19,47,1,7,14,12,12,24,76,60,151,40
2008,Beijing Olympics,,,"Beijing, China",2008.08.11 - 2008.08.17,64,32,Outdoor,Hard,Roger Federer,roger-federer,f324,200,1,Quarter-Finals,James Blake,james-blake,b676,7,L,46 67(2) ,0,2,2,10,13,23,0,1,1,01:31:00,91,3,2,48,89,54,33,48,69,19,41,46,4,6,67,52,89,58,9,36,25,9,29,31,1,1,100,11,11,18,65,70,154,45,2,2,36,65,55,27,36,75,20,29,69,0,1,0,47,65,72,15,48,31,22,41,54,2,6,33,11,11,37,89,84,154,55
2008,Beijing Olympics,,,"Beijing, China",2008.08.11 - 2008.08.17,64,32,Outdoor,Hard,Roger Federer,roger-federer,f324,200,1,Round of 16,Tomas Berdych,tomas-berdych,ba47,20,W,63 76(4) ,2,0,2,13,9,22,1,0,1,01:30:00,90,11,3,37,61,61,32,37,86,12,24,50,1,3,33,44,61,72,13,33,39,20,42,48,3,9,33,11,10,33,75,77,136,57,4,4,33,75,44,20,33,61,22,42,52,6,9,67,42,75,56,5,37,14,12,24,50,2,3,67,10,11,17,61,59,136,43
2008,Beijing Olympics,,,"Beijing, China",2008.08.11 - 2008.08.17,64,32,Outdoor,Hard,Roger Federer,roger-federer,f324,200,1,Round of 32,Rafael Arevalo,rafael-arevalo,a620,447,W,62 64,2,0,2,12,6,18,,,,01:17:00,77,7,0,27,47,57,21,27,78,16,20,80,1,1,100,37,47,79,19,45,42,6,14,43,3,10,30,9,9,25,59,62,106,58,0,2,45,59,76,26,45,58,8,14,57,7,10,70,34,59,58,6,27,22,4,20,20,0,1,0,9,9,10,47,44,106,42
2008,Beijing Olympics,,,"Beijing, China",2008.08.11 - 2008.08.17,64,32,Outdoor,Hard,Roger Federer,roger-federer,f324,200,1,Round of 64,Dmitry Tursunov,dmitry-tursunov,t315,29,W,64 62,2,0,2,12,6,18,,,,01:06:00,66,5,0,32,52,62,28,32,88,12,20,60,2,2,100,40,52,77,3,17,18,16,29,55,3,6,50,9,9,19,46,59,98,60,3,4,17,46,37,14,17,82,13,29,45,3,6,50,27,46,59,4,32,13,8,20,40,0,2,0,9,9,12,52,39,98,40
2008,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2008.07.28 - 2008.08.03,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,150,1,Round of 16,Ivo Karlovic,ivo-karlovic,k336,22,L,67(6) 64 67(5) ,1,2,3,18,18,36,0,2,2,02:10:00,130,6,0,66,97,68,58,66,88,22,31,71,2,2,100,80,97,82,16,78,21,10,32,31,1,3,33,17,17,26,110,106,207,51,22,1,78,110,71,62,78,79,22,32,69,2,3,67,84,110,76,8,66,12,9,31,29,0,2,0,17,17,17,97,101,207,49
2008,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2008.07.28 - 2008.08.03,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,150,1,Round of 32,Robby Ginepri,robby-ginepri,g569,64,W,67(2) 76(5) 60,2,1,3,19,13,32,1,1,2,02:13:00,133,21,2,60,94,64,50,60,83,16,34,47,3,6,50,66,94,70,28,79,35,30,51,59,6,16,38,15,15,58,130,124,224,55,7,4,79,130,61,51,79,65,21,51,41,10,16,63,72,130,55,10,60,17,18,34,53,3,6,50,15,15,28,94,100,224,45
2008,ATP Masters Series Canada,montreal,421,"Toronto, Canada",2008.07.21 - 2008.07.27,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,10,1,Round of 32,Gilles Simon,gilles-simon,sd32,22,L,62 57 46,1,2,3,15,15,30,,,,02:02:00,122,6,1,48,91,53,30,48,63,21,43,49,7,12,58,51,91,56,17,51,33,17,35,49,5,10,50,15,15,34,86,85,177,48,0,0,51,86,59,34,51,67,18,35,51,5,10,50,52,86,60,18,48,38,22,43,51,5,12,42,15,15,40,91,92,177,52
2008,Wimbledon,wimbledon,540,"London, Great Britain",2008.06.23 - 2008.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1400,1,Finals,Rafael Nadal,rafael-nadal,n409,2,L,46 46 76(5) 76(8) 79,2,3,5,29,33,62,2,0,2,04:48:00,288,25,2,127,195,65,92,127,72,39,68,57,9,13,69,131,195,67,49,160,31,24,58,41,1,13,8,30,30,73,218,204,413,49,6,3,160,218,73,111,160,69,34,58,59,12,13,92,145,218,67,35,127,28,29,68,43,4,13,31,30,30,64,195,209,413,51
2008,Wimbledon,wimbledon,540,"London, Great Britain",2008.06.23 - 2008.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1400,1,Semi-Finals,Marat Safin,marat-safin,s741,75,W,63 76(3) 64,3,0,3,19,13,32,1,0,1,01:43:00,103,15,0,60,90,67,46,60,77,24,30,80,2,2,100,70,90,78,16,62,26,14,31,45,2,5,40,16,15,30,93,100,183,55,13,0,62,93,67,46,62,74,17,31,55,3,5,60,63,93,68,14,60,23,6,30,20,0,2,0,15,16,20,90,83,183,45
2008,Wimbledon,wimbledon,540,"London, Great Britain",2008.06.23 - 2008.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1400,1,Quarter-Finals,Mario Ancic,mario-ancic,a385,43,W,61 75 64,3,0,3,19,10,29,,,,01:42:00,102,15,0,49,71,69,43,49,88,18,22,82,0,0,0,61,71,86,17,58,29,20,37,54,4,10,40,15,14,37,95,98,166,59,9,2,58,95,61,41,58,71,17,37,46,6,10,60,58,95,61,6,49,12,4,22,18,0,0,0,14,15,10,71,68,166,41
2008,Wimbledon,wimbledon,540,"London, Great Britain",2008.06.23 - 2008.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1400,1,Round of 16,Lleyton Hewitt,lleyton-hewitt,h432,27,W,76(7) 62 64,3,0,3,19,12,31,1,0,1,01:50:00,110,21,3,60,98,61,51,60,85,20,38,53,8,8,100,71,98,72,12,54,22,17,33,52,3,3,100,15,15,29,87,100,185,54,8,1,54,87,62,42,54,78,16,33,48,0,3,0,58,87,67,9,60,15,18,38,47,0,8,0,15,15,27,98,85,185,46
2008,Wimbledon,wimbledon,540,"London, Great Britain",2008.06.23 - 2008.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1400,1,Round of 32,Marc Gicquel,marc-gicquel,g436,53,W,63 63 61,3,0,3,18,7,25,,,,01:22:00,82,10,1,49,68,72,41,49,84,11,19,58,2,3,67,52,68,76,20,55,36,20,27,74,6,13,46,13,12,40,82,92,150,61,5,1,55,82,67,35,55,64,7,27,26,7,13,54,42,82,51,8,49,16,8,19,42,1,3,33,12,13,16,68,58,150,39
2008,Wimbledon,wimbledon,540,"London, Great Britain",2008.06.23 - 2008.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1400,1,Round of 64,Robin Soderling,robin-soderling,sa49,41,W,63 64 76(3) ,3,0,3,19,13,32,1,0,1,02:01:00,121,15,0,58,96,60,47,58,81,22,38,58,3,4,75,69,96,72,19,63,30,26,51,51,3,8,38,16,15,45,114,114,210,54,6,5,63,114,55,44,63,70,25,51,49,5,8,63,69,114,61,11,58,19,16,38,42,1,4,25,15,16,27,96,96,210,46
2008,Wimbledon,wimbledon,540,"London, Great Britain",2008.06.23 - 2008.07.06,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1400,1,Round of 128,Dominik Hrbaty,dominik-hrbaty,h377,273,W,63 62 62,3,0,3,18,7,25,,,,01:20:00,80,10,0,54,78,69,42,54,78,15,24,63,0,0,0,57,78,73,15,39,38,18,30,60,5,11,45,13,12,33,69,90,147,61,2,7,39,69,57,24,39,62,12,30,40,6,11,55,36,69,52,12,54,22,9,24,38,0,0,0,12,13,21,78,57,147,39
2008,Halle,halle,500,"Halle, Germany",2008.06.09 - 2008.06.15,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Finals,Philipp Kohlschreiber,philipp-kohlschreiber,k435,40,W,63 64,2,0,2,12,7,19,,,,01:14:00,74,6,0,36,51,71,31,36,86,10,15,67,2,2,100,41,51,80,12,40,30,13,25,52,2,4,50,10,9,25,65,66,116,57,6,2,40,65,62,28,40,70,12,25,48,2,4,50,40,65,62,5,36,14,5,15,33,0,2,0,9,10,10,51,50,116,43
2008,Halle,halle,500,"Halle, Germany",2008.06.09 - 2008.06.15,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Semi-Finals,Nicolas Kiefer,nicolas-kiefer,k316,38,W,61 64,2,0,2,12,5,17,,,,01:05:00,65,7,1,37,59,63,27,37,73,13,22,59,4,4,100,40,59,68,3,18,17,13,22,59,3,3,100,9,8,16,40,56,99,57,4,3,18,40,45,15,18,83,9,22,41,0,3,0,24,40,60,10,37,27,9,22,41,0,4,0,8,9,19,59,43,99,43
2008,Halle,halle,500,"Halle, Germany",2008.06.09 - 2008.06.15,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Quarter-Finals,Marcos Baghdatis,marcos-baghdatis,b837,23,W,64 64,2,0,2,12,8,20,,,,01:12:00,72,0,0,45,58,78,33,45,73,10,13,77,4,4,100,43,58,74,6,32,19,16,29,55,2,4,50,10,10,22,61,65,119,55,4,3,32,61,52,26,32,81,13,29,45,2,4,50,39,61,64,12,45,27,3,13,23,0,4,0,10,10,15,58,54,119,45
2008,Halle,halle,500,"Halle, Germany",2008.06.09 - 2008.06.15,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Round of 16,Jan Vacek,jan-vacek,v220,342,W,75 63,2,0,2,13,8,21,,,,01:10:00,70,5,0,43,56,77,35,43,81,9,13,69,0,0,0,44,56,79,10,39,26,17,31,55,2,7,29,11,10,27,70,71,126,56,2,3,39,70,56,29,39,74,14,31,45,5,7,71,43,70,61,8,43,19,4,13,31,0,0,0,10,11,12,56,55,126,44
2008,Halle,halle,500,"Halle, Germany",2008.06.09 - 2008.06.15,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Round of 32,Michael Berrer,michael-berrer,b678,83,W,64 62,2,0,2,12,6,18,,,,01:02:00,62,11,1,37,48,77,33,37,89,5,11,45,1,1,100,38,48,79,11,39,28,13,19,68,3,6,50,9,9,24,58,62,106,58,2,3,39,58,67,28,39,72,6,19,32,3,6,50,34,58,59,4,37,11,6,11,55,0,1,0,9,9,10,48,44,106,42
2008,Roland Garros,roland-garros,520,"Paris, France",2008.05.26 - 2008.06.08,128,64,Outdoor,Clay,Roger Federer,roger-federer,f324,1400,1,Finals,Rafael Nadal,rafael-nadal,n409,2,L,16 36 06,0,3,3,4,18,22,,,,01:48:00,108,2,0,53,77,69,26,53,49,5,24,21,9,17,53,31,77,40,15,50,30,6,17,35,1,4,25,11,11,21,67,52,144,36,0,0,50,67,75,35,50,70,11,17,65,3,4,75,46,67,69,27,53,51,19,24,79,8,17,47,11,11,46,77,92,144,64
2008,Roland Garros,roland-garros,520,"Paris, France",2008.05.26 - 2008.06.08,128,64,Outdoor,Clay,Roger Federer,roger-federer,f324,1400,1,Semi-Finals,Gael Monfils,gael-monfils,mc65,59,W,62 57 63 75,3,1,4,24,17,41,,,,03:05:00,185,2,1,97,136,71,67,97,69,20,39,51,10,13,77,87,136,64,27,89,30,39,61,64,7,15,47,20,21,66,150,153,286,53,10,5,89,150,59,62,89,70,22,61,36,8,15,53,84,150,56,30,97,31,19,39,49,3,13,23,21,20,49,136,133,286,47
2008,Roland Garros,roland-garros,520,"Paris, France",2008.05.26 - 2008.06.08,128,64,Outdoor,Clay,Roger Federer,roger-federer,f324,1400,1,Quarter-Finals,Fernando Gonzalez,fernando-gonzalez,g415,25,W,26 62 63 64,3,1,4,20,15,35,,,,02:01:00,121,11,0,62,96,65,44,62,71,24,34,71,3,6,50,68,96,71,32,72,44,11,28,39,5,13,38,18,17,43,100,111,196,57,3,0,72,100,72,40,72,56,17,28,61,8,13,62,57,100,57,18,62,29,10,34,29,3,6,50,17,18,28,96,85,196,43
