tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_percentage,player_first_serve_points_won,player_first_serve_points_total,player_first_serve_points_won_percentage,player_second_serve_points_won,player_second_serve_points_total,player_second_serve_points_won_percentage,player_break_points_saved,player_break_points_serve_total,player_break_points_saved_percentage,player_service_points_won,player_service_points_total,player_service_points_won_percentage,player_first_serve_return_won,player_first_serve_return_total,player_first_serve_return_percentage,player_second_serve_return_won,player_second_serve_return_total,player_second_serve_return_won_percentage,player_break_points_converted,player_break_points_return_total,player_break_points_converted_percentage,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,player_total_points_won_percentage,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_percentage,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_first_serve_points_won_percentage,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_second_serve_points_won_percentage,opponent_break_points_saved,opponent_break_points_serve_total,opponent_break_points_saved_percentage,opponent_service_points_won,opponent_service_points_total,opponent_service_points_won_percentage,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_first_serve_return_percentage,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_second_serve_return_won_percentage,opponent_break_points_converted,opponent_break_points_return_total,opponent_break_points_converted_percentage,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total,opponent_total_points_won_percentage
2012,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2012.10.08 - 2012.10.14,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,360,1,Semi-Finals,Andy Murray,andy-murray,mc10,3,L,46 46,0,2,2,8,12,20,,,,01:38:00,98,4,5,47,80,59,31,47,66,12,33,36,8,11,73,43,80,54,4,30,13,15,27,56,1,1,100,10,10,19,57,62,137,45,5,3,30,57,53,26,30,87,12,27,44,0,1,0,38,57,67,16,47,34,21,33,64,3,11,27,10,10,37,80,75,137,55
2012,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2012.10.08 - 2012.10.14,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,360,1,Quarter-Finals,Marin Cilic,marin-cilic,c977,16,W,63 64,2,0,2,12,7,19,,,,01:22:00,82,8,2,42,62,68,27,42,64,11,20,55,4,6,67,38,62,61,16,35,46,18,31,58,5,7,71,9,10,34,66,72,128,56,1,1,35,66,53,19,35,54,13,31,42,2,7,29,32,66,48,15,42,36,9,20,45,2,6,33,10,9,24,62,56,128,44
2012,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2012.10.08 - 2012.10.14,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,360,1,Round of 16,Stan Wawrinka,stan-wawrinka,w367,17,W,46 76(4) 60,2,1,3,17,12,29,1,0,1,01:56:00,116,6,1,54,86,63,36,54,67,21,32,66,1,3,33,57,86,66,16,45,36,25,47,53,4,9,44,14,14,41,92,98,178,55,7,1,45,92,49,29,45,64,22,47,47,5,9,56,51,92,55,18,54,33,11,32,34,2,3,67,14,14,29,86,80,178,45
2012,ATP World Tour Masters 1000 Shanghai,shanghai,5014,"Shanghai, China",2012.10.08 - 2012.10.14,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,360,1,Round of 32,Yen-Hsun Lu,yen-hsun-lu,l575,62,W,63 75,2,0,2,13,8,21,,,,01:20:00,80,5,1,30,56,54,28,30,93,18,26,69,1,1,100,46,56,82,13,43,30,14,27,52,2,5,40,11,10,27,70,73,126,58,4,5,43,70,61,30,43,70,13,27,48,3,5,60,43,70,61,2,30,7,8,26,31,0,1,0,10,11,10,56,53,126,42
2012,NED vs. SUI WG Play-Off,,,"Amsterdam, The Netherlands",2012.09.10 - 2012.09.16,4,1,Outdoor,Clay,Roger Federer,roger-federer,f324,0,1,Round Robin,Robin Haase,robin-haase,h756,50,W,61 64 64,3,0,3,18,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,NED vs. SUI WG Play-Off,,,"Amsterdam, The Netherlands",2012.09.10 - 2012.09.16,4,1,Outdoor,Clay,Roger Federer,roger-federer,f324,0,1,Round Robin,Thiemo de Bakker,thiemo-de-bakker,d776,159,W,63 64 64,3,0,3,18,11,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,US Open,us-open,560,"New York, NY, U.S.A.",2012.08.27 - 2012.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,360,1,Quarter-Finals,Tomas Berdych,tomas-berdych,ba47,7,L,67(1) 46 63 36,1,3,4,19,22,41,0,1,1,02:42:00,162,7,3,73,115,63,52,73,71,19,42,45,6,11,55,71,115,62,13,65,20,22,45,49,4,6,67,20,20,35,110,106,225,47,14,3,65,110,59,52,65,80,23,45,51,2,6,33,75,110,68,21,73,29,23,42,55,5,11,45,20,20,44,115,119,225,53
2012,US Open,us-open,560,"New York, NY, U.S.A.",2012.08.27 - 2012.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,360,1,Round of 16,Mardy Fish,mardy-fish,f339,25,W,(W/O),0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,US Open,us-open,560,"New York, NY, U.S.A.",2012.08.27 - 2012.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,360,1,Round of 32,Fernando Verdasco,fernando-verdasco,v306,26,W,63 64 64,3,0,3,18,11,29,,,,02:02:00,122,7,1,56,82,68,49,56,88,16,26,62,1,1,100,65,82,79,16,60,27,21,35,60,3,8,38,15,14,37,95,102,177,58,6,10,60,95,63,44,60,73,14,35,40,5,8,63,58,95,61,7,56,13,10,26,38,0,1,0,14,15,17,82,75,177,42
2012,US Open,us-open,560,"New York, NY, U.S.A.",2012.08.27 - 2012.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,360,1,Round of 64,Bjorn Phau,bjorn-phau,p436,83,W,62 63 62,3,0,3,18,7,25,,,,01:30:00,90,15,1,52,76,68,41,52,79,15,24,63,1,1,100,56,76,74,14,40,35,20,34,59,5,12,42,13,12,34,74,90,150,60,2,7,40,74,54,26,40,65,14,34,41,7,12,58,40,74,54,11,52,21,9,24,38,0,1,0,12,13,20,76,60,150,40
2012,US Open,us-open,560,"New York, NY, U.S.A.",2012.08.27 - 2012.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,360,1,Round of 128,Donald Young,donald-young,y124,81,W,63 62 64,3,0,3,18,9,27,,,,01:34:00,94,7,2,54,76,71,45,54,83,13,22,59,1,2,50,58,76,76,24,55,44,13,24,54,5,9,56,14,13,37,79,95,155,61,0,3,55,79,70,31,55,56,11,24,46,4,9,44,42,79,53,9,54,17,9,22,41,1,2,50,13,14,18,76,60,155,39
2012,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2012.08.13 - 2012.08.19,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Finals,Novak Djokovic,novak-djokovic,d643,2,W,60 76(7) ,2,0,2,13,6,19,1,0,1,01:20:00,80,8,1,33,56,59,27,33,82,15,23,65,0,0,0,42,56,75,12,35,34,13,26,50,3,4,75,9,9,25,61,67,117,57,2,5,35,61,57,23,35,66,13,26,50,1,4,25,36,61,59,6,33,18,8,23,35,0,0,0,9,9,14,56,50,117,43
2012,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2012.08.13 - 2012.08.19,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Semi-Finals,Stan Wawrinka,stan-wawrinka,w367,26,W,76(4) 63,2,0,2,13,9,22,1,0,1,01:35:00,95,5,5,37,68,54,30,37,81,21,31,68,2,2,100,51,68,75,14,46,30,18,37,49,2,10,20,10,11,32,83,83,151,55,6,2,46,83,55,32,46,70,19,37,51,8,10,80,51,83,61,7,37,19,10,31,32,0,2,0,11,10,17,68,68,151,45
2012,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2012.08.13 - 2012.08.19,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Quarter-Finals,Mardy Fish,mardy-fish,f339,20,W,63 76(4) ,2,0,2,13,9,22,1,0,1,01:28:00,88,5,0,42,57,74,37,42,88,8,15,53,0,0,0,45,57,79,15,47,32,14,32,44,2,4,50,10,11,29,79,74,136,54,10,1,47,79,59,32,47,68,18,32,56,2,4,50,50,79,63,5,42,12,7,15,47,0,0,0,11,10,12,57,62,136,46
2012,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2012.08.13 - 2012.08.19,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Round of 16,Bernard Tomic,bernard-tomic,ta46,49,W,62 64,2,0,2,12,6,18,,,,01:02:00,62,7,1,28,50,56,23,28,82,14,22,64,0,0,0,37,50,74,15,43,35,11,21,52,3,6,50,9,9,26,64,63,114,55,7,1,43,64,67,28,43,65,10,21,48,3,6,50,38,64,59,5,28,18,8,22,36,0,0,0,9,9,13,50,51,114,45
2012,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2012.08.13 - 2012.08.19,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Round of 32,Alex Bogomolov Jr.,alex-bogomolov-jr,b842,62,W,63 62,2,0,2,12,5,17,,,,01:01:00,61,12,2,30,51,59,25,30,83,14,21,67,1,1,100,39,51,76,17,38,45,6,11,55,3,4,75,9,8,23,49,62,100,62,1,2,38,49,78,21,38,55,5,11,45,1,4,25,26,49,53,5,30,17,7,21,33,0,1,0,8,9,12,51,38,100,38
2012,London Olympics,,,"London, Great Britain",2012.07.30 - 2012.08.05,64,32,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Finals,Andy Murray,andy-murray,mc10,4,L,26 16 46,0,3,3,7,18,25,,,,01:56:00,116,9,1,51,78,65,33,51,65,10,27,37,5,10,50,43,78,55,9,44,20,16,43,37,0,9,0,12,13,25,87,68,165,41,5,1,44,87,51,35,44,80,27,43,63,9,9,100,62,87,71,18,51,35,17,27,63,5,10,50,13,12,35,78,97,165,59
2012,London Olympics,,,"London, Great Britain",2012.07.30 - 2012.08.05,64,32,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Semi-Finals,Juan Martin del Potro,juan-martin-del-potro,d683,9,W,36 76(5) 19-17,1,2,3,11,21,32,1,0,1,04:26:00,266,23,2,118,174,68,88,118,75,35,56,63,5,7,71,123,174,71,38,135,28,25,57,44,2,13,15,28,29,63,192,186,366,51,11,5,135,192,70,97,135,72,32,57,56,11,13,85,129,192,67,30,118,25,21,56,38,2,7,29,29,28,51,174,180,366,49
2012,London Olympics,,,"London, Great Britain",2012.07.30 - 2012.08.05,64,32,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Quarter-Finals,John Isner,john-isner,i186,11,W,64 76(5) ,2,0,2,13,10,23,1,0,1,01:25:00,85,3,1,46,73,63,36,46,78,17,27,63,1,1,100,53,73,73,12,49,24,7,19,37,1,4,25,11,11,19,68,72,141,51,8,1,49,68,72,37,49,76,12,19,63,3,4,75,49,68,72,10,46,22,10,27,37,0,1,0,11,11,20,73,69,141,49
2012,London Olympics,,,"London, Great Britain",2012.07.30 - 2012.08.05,64,32,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Round of 16,Denis Istomin,denis-istomin,i165,35,W,75 63,2,0,2,13,8,21,,,,01:21:00,81,3,0,50,68,74,38,50,76,10,18,56,4,5,80,48,68,71,9,34,26,14,26,54,3,4,75,11,10,23,60,71,128,55,7,1,34,60,57,25,34,74,12,26,46,1,4,25,37,60,62,12,50,24,8,18,44,1,5,20,10,11,20,68,57,128,45
2012,London Olympics,,,"London, Great Britain",2012.07.30 - 2012.08.05,64,32,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Round of 32,Julien Benneteau,julien-benneteau,b747,32,W,62 62,2,0,2,12,4,16,,,,00:58:00,58,7,0,31,47,66,25,31,81,9,16,56,0,0,0,34,47,72,12,34,35,14,20,70,4,8,50,8,8,26,54,60,101,59,3,4,34,54,63,22,34,65,6,20,30,4,8,50,28,54,52,6,31,19,7,16,44,0,0,0,8,8,13,47,41,101,41
2012,London Olympics,,,"London, Great Britain",2012.07.30 - 2012.08.05,64,32,Outdoor,Grass,Roger Federer,roger-federer,f324,450,1,Round of 64,Alejandro Falla,alejandro-falla,f444,51,W,63 57 63,2,1,3,17,13,30,,,,01:47:00,107,9,1,55,87,63,40,55,73,16,32,50,3,6,50,56,87,64,22,67,33,18,26,69,5,13,38,15,15,40,93,96,180,53,3,0,67,93,72,45,67,67,8,26,31,8,13,62,53,93,57,15,55,27,16,32,50,3,6,50,15,15,31,87,84,180,47
2012,Wimbledon,wimbledon,540,"London, Great Britain",2012.06.25 - 2012.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,2000,3,Finals,Andy Murray,andy-murray,mc10,4,W,46 75 63 64,3,1,4,23,18,41,,,,03:24:00,204,12,3,90,131,69,68,90,76,20,41,49,5,7,71,88,131,67,27,88,31,36,69,52,4,12,33,21,20,63,157,151,288,52,16,1,88,157,56,61,88,69,33,69,48,8,12,67,94,157,60,22,90,24,21,41,51,2,7,29,20,21,43,131,137,288,48
2012,Wimbledon,wimbledon,540,"London, Great Britain",2012.06.25 - 2012.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,2000,3,Semi-Finals,Novak Djokovic,novak-djokovic,d643,1,W,63 36 64 63,3,1,4,21,16,37,,,,02:19:00,139,12,0,65,101,64,49,65,75,26,36,72,2,3,67,75,101,74,21,73,29,18,42,43,3,11,27,19,18,39,115,114,216,53,9,2,73,115,63,52,73,71,24,42,57,8,11,73,76,115,66,16,65,25,10,36,28,1,3,33,18,19,26,101,102,216,47
2012,Wimbledon,wimbledon,540,"London, Great Britain",2012.06.25 - 2012.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,2000,3,Quarter-Finals,Mikhail Youzhny,mikhail-youzhny,y061,33,W,61 62 62,3,0,3,18,5,23,,,,01:32:00,92,2,0,41,66,62,36,41,88,13,25,52,2,2,100,49,66,74,26,53,49,14,29,48,6,20,30,12,11,40,82,89,148,60,3,2,53,82,65,27,53,51,15,29,52,14,20,70,42,82,51,5,41,12,12,25,48,0,2,0,11,12,17,66,59,148,40
2012,Wimbledon,wimbledon,540,"London, Great Britain",2012.06.25 - 2012.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,2000,3,Round of 16,Xavier Malisse,xavier-malisse,m680,75,W,76(1) 61 46 63,3,1,4,23,16,39,1,0,1,02:11:00,131,9,1,82,117,70,60,82,73,20,35,57,8,11,73,80,117,68,26,79,33,23,32,72,6,7,86,19,19,49,111,129,228,57,9,2,79,111,71,53,79,67,9,32,28,1,7,14,62,111,56,22,82,27,15,35,43,3,11,27,19,19,37,117,99,228,43
2012,Wimbledon,wimbledon,540,"London, Great Britain",2012.06.25 - 2012.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,2000,3,Round of 32,Julien Benneteau,julien-benneteau,b747,32,W,46 67(3) 62 76(6) 61,3,2,5,29,22,51,1,1,2,03:34:00,214,14,4,101,156,65,80,101,79,31,55,56,4,6,67,111,156,71,36,115,31,26,53,49,5,13,38,25,24,62,168,173,324,53,15,10,115,168,68,79,115,69,27,53,51,8,13,62,106,168,63,21,101,21,24,55,44,2,6,33,24,25,45,156,151,324,47
2012,Wimbledon,wimbledon,540,"London, Great Britain",2012.06.25 - 2012.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,2000,3,Round of 64,Fabio Fognini,fabio-fognini,f510,68,W,61 63 62,3,0,3,18,6,24,,,,01:14:00,74,13,2,41,60,68,37,41,90,11,19,58,0,0,0,48,60,80,25,54,46,11,19,58,6,8,75,12,12,36,73,84,133,63,1,0,54,73,74,29,54,54,8,19,42,2,8,25,37,73,51,4,41,10,8,19,42,0,0,0,12,12,12,60,49,133,37
2012,Wimbledon,wimbledon,540,"London, Great Britain",2012.06.25 - 2012.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,2000,3,Round of 128,Albert Ramos-Vinolas,albert-ramos-vinolas,r772,43,W,61 61 61,3,0,3,18,3,21,,,,01:19:00,79,9,1,40,58,69,29,40,73,13,18,72,1,2,50,42,58,72,25,46,54,24,34,71,8,18,44,11,10,49,80,91,138,66,0,5,46,80,58,21,46,46,10,34,29,10,18,56,31,80,39,11,40,28,5,18,28,1,2,50,10,11,16,58,47,138,34
2012,Halle,halle,500,"Halle, Germany",2012.06.11 - 2012.06.17,28,16,Outdoor,Grass,Roger Federer,roger-federer,f324,150,3,Finals,Tommy Haas,tommy-haas,h355,87,L,67(5) 46,0,2,2,10,13,23,0,1,1,01:35:00,95,7,3,58,84,69,42,58,72,10,26,38,2,4,50,52,84,62,11,43,26,10,27,37,1,4,25,11,11,21,70,73,154,47,5,3,43,70,61,32,43,74,17,27,63,3,4,75,49,70,70,16,58,28,16,26,62,2,4,50,11,11,32,84,81,154,53
2012,Halle,halle,500,"Halle, Germany",2012.06.11 - 2012.06.17,28,16,Outdoor,Grass,Roger Federer,roger-federer,f324,150,3,Semi-Finals,Mikhail Youzhny,mikhail-youzhny,y061,31,W,61 64,2,0,2,12,5,17,,,,01:00:00,60,8,0,32,47,68,27,32,84,7,15,47,3,4,75,34,47,72,9,27,33,15,21,71,4,8,50,9,8,24,48,58,95,61,2,2,27,48,56,18,27,67,6,21,29,4,8,50,24,48,50,5,32,16,8,15,53,1,4,25,8,9,13,47,37,95,39
2012,Halle,halle,500,"Halle, Germany",2012.06.11 - 2012.06.17,28,16,Outdoor,Grass,Roger Federer,roger-federer,f324,150,3,Quarter-Finals,Milos Raonic,milos-raonic,r975,21,W,67(4) 64 76(3) ,2,1,3,19,17,36,1,1,2,01:59:00,119,9,0,65,94,69,53,65,82,24,29,83,0,0,0,77,94,82,7,65,11,16,34,47,1,4,25,17,17,23,99,100,193,52,25,2,65,99,66,58,65,89,18,34,53,3,4,75,76,99,77,12,65,18,5,29,17,0,0,0,17,17,17,94,93,193,48
2012,Halle,halle,500,"Halle, Germany",2012.06.11 - 2012.06.17,28,16,Outdoor,Grass,Roger Federer,roger-federer,f324,150,3,Round of 16,Florian Mayer,florian-mayer,mb02,29,W,64 75,2,0,2,13,9,22,,,,01:14:00,74,11,1,42,59,71,32,42,76,13,17,76,1,1,100,45,59,76,9,40,23,13,30,43,2,6,33,11,11,22,70,67,129,52,5,1,40,70,57,31,40,78,17,30,57,4,6,67,48,70,69,10,42,24,4,17,24,0,1,0,11,11,14,59,62,129,48
2012,Roland Garros,roland-garros,520,"Paris, France",2012.05.28 - 2012.06.10,128,64,Outdoor,Clay,Roger Federer,roger-federer,f324,720,3,Semi-Finals,Novak Djokovic,novak-djokovic,d643,1,L,46 57 36,0,3,3,12,19,31,,,,02:05:00,125,9,3,48,86,56,27,48,56,17,38,45,3,10,30,44,86,51,17,62,27,15,29,52,4,8,50,15,16,32,91,76,177,43,6,2,62,91,68,45,62,73,14,29,48,4,8,50,59,91,65,21,48,44,21,38,55,7,10,70,16,15,42,86,101,177,57
