tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_percentage,player_first_serve_points_won,player_first_serve_points_total,player_first_serve_points_won_percentage,player_second_serve_points_won,player_second_serve_points_total,player_second_serve_points_won_percentage,player_break_points_saved,player_break_points_serve_total,player_break_points_saved_percentage,player_service_points_won,player_service_points_total,player_service_points_won_percentage,player_first_serve_return_won,player_first_serve_return_total,player_first_serve_return_percentage,player_second_serve_return_won,player_second_serve_return_total,player_second_serve_return_won_percentage,player_break_points_converted,player_break_points_return_total,player_break_points_converted_percentage,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,player_total_points_won_percentage,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_percentage,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_first_serve_points_won_percentage,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_second_serve_points_won_percentage,opponent_break_points_saved,opponent_break_points_serve_total,opponent_break_points_saved_percentage,opponent_service_points_won,opponent_service_points_total,opponent_service_points_won_percentage,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_first_serve_return_percentage,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_second_serve_return_won_percentage,opponent_break_points_converted,opponent_break_points_return_total,opponent_break_points_converted_percentage,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total,opponent_total_points_won_percentage
2005,Tennis Masters Cup,atp-finals,605,"Shanghai, China",2005.11.14 - 2005.11.20,8,8,Indoor,Carpet,Roger Federer,roger-federer,f324,500,1,Finals,David Nalbandian,david-nalbandian,n301,12,L,76(4) 76(11) 26 16 67(3) ,2,3,5,23,31,54,2,1,3,01:49:00,109,2,6,137,196,70,91,137,66,30,59,51,14,20,70,121,196,62,36,113,32,50,77,65,11,15,73,25,26,86,190,207,386,54,9,8,113,190,59,77,113,68,27,77,35,4,15,27,104,190,55,46,137,34,29,59,49,6,20,30,26,25,75,196,179,386,46
2005,Tennis Masters Cup,atp-finals,605,"Shanghai, China",2005.11.14 - 2005.11.20,8,8,Indoor,Carpet,Roger Federer,roger-federer,f324,500,1,Semi-Finals,Gaston Gaudio,gaston-gaudio,g374,9,W,60 60,2,0,2,12,0,12,,,,00:50:00,50,5,0,18,36,50,14,18,78,12,18,67,1,1,100,26,36,72,15,25,60,14,19,74,6,10,60,6,6,29,44,55,80,69,0,10,25,44,57,10,25,40,5,19,26,4,10,40,15,44,34,4,18,22,6,18,33,0,1,0,6,6,10,36,25,80,31
2005,Tennis Masters Cup,atp-finals,605,"Shanghai, China",2005.11.14 - 2005.11.20,8,8,Indoor,Carpet,Roger Federer,roger-federer,f324,500,1,Round Robin,Guillermo Coria,guillermo-coria,c524,6,W,60 16 62,2,1,3,13,8,21,,,,01:25:00,85,3,2,46,64,72,31,46,67,7,18,39,2,4,50,38,64,59,17,43,40,17,27,63,5,14,36,10,11,34,70,72,134,54,0,9,43,70,61,26,43,60,10,27,37,9,14,64,36,70,51,15,46,33,11,18,61,2,4,50,11,10,26,64,62,134,46
2005,Tennis Masters Cup,atp-finals,605,"Shanghai, China",2005.11.14 - 2005.11.20,8,8,Indoor,Carpet,Roger Federer,roger-federer,f324,500,1,Round Robin,Ivan Ljubicic,ivan-ljubicic,l360,8,W,63 26 76(4) ,2,1,3,15,15,30,1,0,1,02:18:00,138,4,0,52,90,58,42,52,81,19,38,50,2,5,40,61,90,68,18,63,29,24,45,53,2,9,22,15,14,42,108,103,198,52,10,5,63,108,58,45,63,71,21,45,47,7,9,78,66,108,61,10,52,19,19,38,50,3,5,60,14,15,29,90,95,198,48
2005,Tennis Masters Cup,atp-finals,605,"Shanghai, China",2005.11.14 - 2005.11.20,8,8,Indoor,Carpet,Roger Federer,roger-federer,f324,500,1,Round Robin,David Nalbandian,david-nalbandian,n301,12,W,63 26 64,2,1,3,14,13,27,,,,01:49:00,109,9,8,113,190,59,77,113,68,27,77,35,4,15,27,104,190,55,46,137,34,29,59,49,6,20,30,26,25,75,196,179,386,46,2,6,137,196,70,91,137,66,30,59,51,14,20,70,121,196,62,36,113,32,50,77,65,11,15,73,25,26,86,190,207,386,54
2005,Bangkok,,,"Bangkok, Thailand",2005.09.26 - 2005.10.02,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,175,1,Finals,Andy Murray,andy-murray,mc10,109,W,63 75,2,0,2,13,8,21,,,,01:26:00,86,2,2,36,67,54,26,36,72,21,31,68,2,3,67,47,67,70,10,34,29,21,41,51,3,9,33,11,10,31,75,78,142,55,6,3,34,75,45,24,34,71,20,41,49,6,9,67,44,75,59,10,36,28,10,31,32,1,3,33,10,11,20,67,64,142,45
2005,Bangkok,,,"Bangkok, Thailand",2005.09.26 - 2005.10.02,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,175,1,Semi-Finals,Jarkko Nieminen,jarkko-nieminen,n289,42,W,63 64,2,0,2,12,7,19,,,,00:57:00,57,4,2,44,56,79,33,44,75,7,12,58,2,3,67,40,56,71,17,39,44,6,12,50,3,5,60,10,9,23,51,63,107,59,2,1,39,51,76,22,39,56,6,12,50,2,5,40,28,51,55,11,44,25,5,12,42,1,3,33,9,10,16,56,44,107,41
2005,Bangkok,,,"Bangkok, Thailand",2005.09.26 - 2005.10.02,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,175,1,Quarter-Finals,Gilles Muller,gilles-muller,ma30,66,W,64 63,2,0,2,12,7,19,,,,01:11:00,71,6,0,28,50,56,24,28,86,13,22,59,0,0,0,37,50,74,12,39,31,17,29,59,3,11,27,9,10,29,68,66,118,56,7,3,39,68,57,27,39,69,12,29,41,8,11,73,39,68,57,4,28,14,9,22,41,0,0,0,10,9,13,50,52,118,44
2005,Bangkok,,,"Bangkok, Thailand",2005.09.26 - 2005.10.02,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,175,1,Round of 16,Denis Gremelmayr,denis-gremelmayr,g512,239,W,63 62,2,0,2,12,5,17,,,,01:03:00,63,3,1,38,66,58,31,38,82,14,28,50,7,7,100,45,66,68,7,26,27,15,24,63,3,5,60,9,8,22,50,67,116,58,1,3,26,50,52,19,26,73,9,24,38,2,5,40,28,50,56,7,38,18,14,28,50,0,7,0,8,9,21,66,49,116,42
2005,Bangkok,,,"Bangkok, Thailand",2005.09.26 - 2005.10.02,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,175,1,Round of 32,Marcos Daniel,marcos-daniel,d339,133,W,76(4) 64,2,0,2,13,10,23,1,0,1,01:32:00,92,5,1,41,64,64,34,41,83,15,23,65,1,2,50,49,64,77,21,59,36,15,36,42,2,13,15,11,11,36,95,85,159,53,4,4,59,95,62,38,59,64,21,36,58,11,13,85,59,95,62,7,41,17,8,23,35,1,2,50,11,11,15,64,74,159,47
2005,SUI vs. GBR WG PO,,,"Geneva, Switzerland",2005.09.19 - 2005.09.25,4,1,Indoor,Clay,Roger Federer,roger-federer,f324,0,1,Round Robin,Alan Mackin,alan-mackin,m820,262,W,60 60 62,3,0,3,18,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,US Open,us-open,560,"New York, NY, U.S.A.",2005.08.29 - 2005.09.11,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Finals,Andre Agassi,andre-agassi,a092,7,W,63 26 76(1) 61,3,1,4,21,16,37,1,0,1,02:19:00,139,19,0,81,107,76,60,81,74,15,26,58,3,6,50,75,107,70,33,78,42,24,53,45,4,18,22,19,17,57,131,132,238,55,6,4,78,131,60,45,78,58,29,53,55,14,18,78,74,131,56,21,81,26,11,26,42,3,6,50,17,19,32,107,106,238,45
2005,US Open,us-open,560,"New York, NY, U.S.A.",2005.08.29 - 2005.09.11,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Semi-Finals,Lleyton Hewitt,lleyton-hewitt,h432,4,W,63 76 46 63,3,1,4,23,18,41,,,,02:58:00,178,8,2,91,150,61,62,91,68,34,59,58,10,13,77,96,150,64,16,69,23,43,71,61,4,15,27,21,19,59,140,155,290,53,6,8,69,140,49,53,69,77,28,71,39,11,15,73,81,140,58,29,91,32,25,59,42,3,13,23,19,21,54,150,135,290,47
2005,US Open,us-open,560,"New York, NY, U.S.A.",2005.08.29 - 2005.09.11,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Quarter-Finals,David Nalbandian,david-nalbandian,n301,11,W,62 64 61,3,0,3,18,7,25,,,,01:39:00,99,11,0,40,74,54,32,40,80,18,34,53,3,5,60,50,74,68,19,42,45,22,33,67,7,11,64,13,12,41,75,91,149,61,0,6,42,75,56,23,42,55,11,33,33,4,11,36,34,75,45,8,40,20,16,34,47,2,5,40,12,13,24,74,58,149,39
2005,US Open,us-open,560,"New York, NY, U.S.A.",2005.08.29 - 2005.09.11,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Round of 16,Nicolas Kiefer,nicolas-kiefer,k316,38,W,64 67(3) 63 64,3,1,4,24,18,42,0,1,1,03:00:00,180,7,4,81,133,61,58,81,72,31,52,60,4,6,67,89,133,67,19,71,27,31,60,52,5,11,45,21,20,50,131,139,264,53,12,11,71,131,54,52,71,73,29,60,48,6,11,55,81,131,62,23,81,28,21,52,40,2,6,33,20,21,44,133,125,264,47
2005,US Open,us-open,560,"New York, NY, U.S.A.",2005.08.29 - 2005.09.11,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Round of 32,Olivier Rochus,olivier-rochus,r397,29,W,63 76(6) 62,3,0,3,19,11,30,1,0,1,01:54:00,114,10,2,66,95,69,56,66,85,13,29,45,1,2,50,69,95,73,24,62,39,16,35,46,4,8,50,15,14,40,97,109,192,57,2,3,62,97,64,38,62,61,19,35,54,4,8,50,57,97,59,10,66,15,16,29,55,1,2,50,14,15,26,95,83,192,43
2005,US Open,us-open,560,"New York, NY, U.S.A.",2005.08.29 - 2005.09.11,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Round of 64,Fabrice Santoro,fabrice-santoro,s424,76,W,75 75 76(2) ,3,0,3,21,16,37,1,0,1,02:17:00,137,9,3,76,111,68,61,76,80,18,35,51,4,6,67,79,111,71,30,78,38,18,42,43,4,10,40,18,18,48,120,127,231,55,5,0,78,120,65,48,78,62,24,42,57,6,10,60,72,120,60,15,76,20,17,35,49,2,6,33,18,18,32,111,104,231,45
2005,US Open,us-open,560,"New York, NY, U.S.A.",2005.08.29 - 2005.09.11,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Round of 128,Ivo Minar,ivo-minar,ma41,77,W,61 61 61,3,0,3,18,3,21,,,,01:03:00,63,11,2,45,63,71,38,45,84,9,18,50,1,1,100,47,63,75,16,35,46,18,24,75,7,10,70,11,10,34,59,81,122,66,3,3,35,59,59,19,35,54,6,24,25,3,10,30,25,59,42,7,45,16,9,18,50,0,1,0,10,11,16,63,41,122,34
2005,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2005.08.15 - 2005.08.21,64,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Finals,Andy Roddick,andy-roddick,r485,5,W,63 75,2,0,2,13,8,21,,,,01:15:00,75,5,1,32,50,64,28,32,88,10,18,56,1,2,50,38,50,76,9,33,27,14,26,54,4,6,67,10,11,23,59,61,109,56,11,1,33,59,56,24,33,73,12,26,46,2,6,33,36,59,61,4,32,13,8,18,44,1,2,50,11,10,12,50,48,109,44
2005,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2005.08.15 - 2005.08.21,64,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Semi-Finals,Robby Ginepri,robby-ginepri,g569,58,W,46 75 64,2,1,3,17,15,32,,,,01:48:00,108,12,1,49,77,64,42,49,86,19,28,68,0,1,0,61,77,79,20,66,30,12,31,39,2,4,50,16,16,32,97,93,174,53,3,0,66,97,68,46,66,70,19,31,61,2,4,50,65,97,67,7,49,14,9,28,32,1,1,100,16,16,16,77,81,174,47
2005,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2005.08.15 - 2005.08.21,64,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Quarter-Finals,Jose Acasuso,jose-acasuso,a389,52,W,64 63,2,0,2,12,7,19,,,,01:16:00,76,7,1,38,60,63,27,38,71,16,22,73,2,3,67,43,60,72,7,27,26,19,32,59,3,7,43,10,9,26,59,69,119,58,6,0,27,59,46,20,27,74,13,32,41,4,7,57,33,59,56,11,38,29,6,22,27,1,3,33,9,10,17,60,50,119,42
2005,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2005.08.15 - 2005.08.21,64,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Round of 16,Olivier Rochus,olivier-rochus,r397,34,W,63 64,2,0,2,12,7,19,,,,01:03:00,63,14,2,37,50,74,32,37,86,8,13,62,0,0,0,40,50,80,13,35,37,6,19,32,2,5,40,10,9,19,54,59,104,57,0,2,35,54,65,22,35,63,13,19,68,3,5,60,35,54,65,5,37,14,5,13,38,0,0,0,9,10,10,50,45,104,43
2005,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2005.08.15 - 2005.08.21,64,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Round of 32,Nicolas Kiefer,nicolas-kiefer,k316,38,W,46 64 64,2,1,3,16,14,30,,,,02:13:00,133,7,2,48,82,59,37,48,77,17,34,50,2,6,33,54,82,66,13,44,30,29,53,55,5,11,45,15,15,42,97,96,179,54,7,4,44,97,45,31,44,70,24,53,45,6,11,55,55,97,57,11,48,23,17,34,50,4,6,67,15,15,28,82,83,179,46
2005,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2005.08.15 - 2005.08.21,64,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Round of 64,James Blake,james-blake,b676,70,W,76(3) 75,2,0,2,14,11,25,1,0,1,01:38:00,98,4,2,50,79,63,35,50,70,19,29,66,4,5,80,54,79,68,15,52,29,17,33,52,2,4,50,12,12,32,85,86,164,52,8,3,52,85,61,37,52,71,16,33,48,2,4,50,53,85,62,15,50,30,10,29,34,1,5,20,12,12,25,79,78,164,48
2005,Wimbledon,wimbledon,540,"London, England",2005.06.20 - 2005.07.03,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Finals,Andy Roddick,andy-roddick,r485,4,W,62 76(2) 64,3,0,3,19,12,31,1,0,1,01:41:00,101,12,0,49,79,62,40,49,82,22,30,73,1,2,50,62,79,78,22,68,32,17,28,61,4,9,44,15,15,39,96,101,175,58,7,1,68,96,71,46,68,68,11,28,39,5,9,56,57,96,59,9,49,18,8,30,27,1,2,50,15,15,17,79,74,175,42
2005,Wimbledon,wimbledon,540,"London, England",2005.06.20 - 2005.07.03,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Semi-Finals,Lleyton Hewitt,lleyton-hewitt,h432,2,W,63 64 76(4) ,3,0,3,19,13,32,1,0,1,02:08:00,128,10,3,49,94,52,42,49,86,26,45,58,0,1,0,68,94,72,12,47,26,24,55,44,3,8,38,16,15,36,102,104,196,53,5,4,47,102,46,35,47,74,31,55,56,5,8,63,66,102,65,7,49,14,19,45,42,1,1,100,15,16,26,94,92,196,47
2005,Wimbledon,wimbledon,540,"London, England",2005.06.20 - 2005.07.03,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Quarter-Finals,Fernando Gonzalez,fernando-gonzalez,g415,24,W,75 62 76(2) ,3,0,3,20,13,33,1,0,1,01:51:00,111,9,0,53,89,60,41,53,77,26,36,72,2,3,67,67,89,75,23,65,35,15,33,45,4,6,67,16,16,38,98,105,187,56,5,4,65,98,66,42,65,65,18,33,55,2,6,33,60,98,61,12,53,23,10,36,28,1,3,33,16,16,22,89,82,187,44
2005,Wimbledon,wimbledon,540,"London, England",2005.06.20 - 2005.07.03,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Round of 16,Juan Carlos Ferrero,juan-carlos-ferrero,f316,31,W,63 64 76(6) ,3,0,3,19,13,32,1,0,1,02:15:00,135,12,1,67,102,66,53,67,79,19,35,54,2,3,67,72,102,71,20,73,27,22,37,59,3,9,33,16,15,42,110,114,212,54,4,3,73,110,66,53,73,73,15,37,41,6,9,67,68,110,62,14,67,21,16,35,46,1,3,33,15,16,30,102,98,212,46
2005,Wimbledon,wimbledon,540,"London, England",2005.06.20 - 2005.07.03,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Round of 32,Nicolas Kiefer,nicolas-kiefer,k316,26,W,62 67(5) 61 75,3,1,4,25,15,40,0,1,1,02:35:00,155,14,4,81,115,70,58,81,72,22,34,65,2,4,50,80,115,70,12,56,21,33,52,63,7,9,78,20,19,45,108,125,223,56,5,2,56,108,52,44,56,79,19,52,37,2,9,22,63,108,58,23,81,28,12,34,35,2,4,50,19,20,35,115,98,223,44
2005,Wimbledon,wimbledon,540,"London, England",2005.06.20 - 2005.07.03,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Round of 64,Ivo Minar,ivo-minar,ma41,99,W,64 64 61,3,0,3,18,9,27,,,,01:22:00,82,10,1,54,72,75,46,54,85,12,18,67,2,2,100,58,72,81,16,51,31,25,42,60,4,7,57,14,13,41,93,99,165,60,3,6,51,93,55,35,51,69,17,42,40,3,7,43,52,93,56,8,54,15,6,18,33,0,2,0,13,14,14,72,66,165,40
2005,Wimbledon,wimbledon,540,"London, England",2005.06.20 - 2005.07.03,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Round of 128,Paul-Henri Mathieu,paul-henri-mathieu,m850,58,W,64 62 64,3,0,3,18,10,28,,,,01:50:00,110,18,1,51,72,71,43,51,84,12,21,57,1,2,50,55,72,76,22,59,37,19,36,53,5,15,33,14,14,41,95,96,167,57,2,2,59,95,62,37,59,63,17,36,47,10,15,67,54,95,57,8,51,16,9,21,43,1,2,50,14,14,17,72,71,167,43
2005,Halle,halle,500,"Halle, Germany",2005.06.06 - 2005.06.12,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,225,1,Finals,Marat Safin,marat-safin,s741,5,W,64 67(6) 64,2,1,3,18,15,33,0,1,1,02:05:00,125,9,1,59,97,61,44,59,75,28,38,74,5,6,83,72,97,74,13,66,20,16,31,52,3,4,75,16,16,29,97,101,194,52,12,0,66,97,68,53,66,80,15,31,48,1,4,25,68,97,70,15,59,25,10,38,26,1,6,17,16,16,25,97,93,194,48
