tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_percentage,player_first_serve_points_won,player_first_serve_points_total,player_first_serve_points_won_percentage,player_second_serve_points_won,player_second_serve_points_total,player_second_serve_points_won_percentage,player_break_points_saved,player_break_points_serve_total,player_break_points_saved_percentage,player_service_points_won,player_service_points_total,player_service_points_won_percentage,player_first_serve_return_won,player_first_serve_return_total,player_first_serve_return_percentage,player_second_serve_return_won,player_second_serve_return_total,player_second_serve_return_won_percentage,player_break_points_converted,player_break_points_return_total,player_break_points_converted_percentage,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,player_total_points_won_percentage,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_percentage,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_first_serve_points_won_percentage,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_second_serve_points_won_percentage,opponent_break_points_saved,opponent_break_points_serve_total,opponent_break_points_saved_percentage,opponent_service_points_won,opponent_service_points_total,opponent_service_points_won_percentage,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_first_serve_return_percentage,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_second_serve_return_won_percentage,opponent_break_points_converted,opponent_break_points_return_total,opponent_break_points_converted_percentage,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total,opponent_total_points_won_percentage
2003,Tennis Masters Cup,atp-finals,605,"Houston, TX, USA",2003.11.10 - 2003.11.16,8,8,Outdoor,Hard,Roger Federer,roger-federer,f324,750,3,Finals,Andre Agassi,andre-agassi,a092,5,W,63 60 64,3,0,3,18,7,25,,,,01:36:00,96,11,5,36,70,51,30,36,83,23,34,68,5,7,71,53,70,76,20,47,43,14,27,52,0,0,0,12,13,34,74,87,144,60,1,4,47,74,64,27,47,57,13,27,48,0,0,0,40,74,54,6,36,17,11,34,32,2,7,29,13,12,17,70,57,144,40
2003,Tennis Masters Cup,atp-finals,605,"Houston, TX, USA",2003.11.10 - 2003.11.16,8,8,Outdoor,Hard,Roger Federer,roger-federer,f324,750,3,Semi-Finals,Andy Roddick,andy-roddick,r485,1,W,76(2) 62,2,0,2,13,8,21,1,0,1,01:02:00,62,12,2,31,56,55,27,31,87,19,25,76,0,0,0,46,56,82,12,46,26,11,17,65,2,2,100,10,10,23,63,69,119,58,5,1,46,63,73,34,46,74,6,17,35,0,2,0,40,63,63,4,31,13,6,25,24,0,0,0,10,10,10,56,50,119,42
2003,Tennis Masters Cup,atp-finals,605,"Houston, TX, USA",2003.11.10 - 2003.11.16,8,8,Outdoor,Hard,Roger Federer,roger-federer,f324,750,3,Round Robin,Juan Carlos Ferrero,juan-carlos-ferrero,f316,2,W,63 61,2,0,2,12,4,16,,,,00:54:00,54,6,1,28,49,57,22,28,79,14,21,67,3,3,100,36,49,73,11,27,41,16,26,62,4,7,57,8,8,27,53,63,102,62,5,7,27,53,51,16,27,59,10,26,38,3,7,43,26,53,49,6,28,21,7,21,33,0,3,0,8,8,13,49,39,102,38
2003,Tennis Masters Cup,atp-finals,605,"Houston, TX, USA",2003.11.10 - 2003.11.16,8,8,Outdoor,Hard,Roger Federer,roger-federer,f324,750,3,Round Robin,David Nalbandian,david-nalbandian,n301,8,W,63 60,2,0,2,12,3,15,,,,01:11:00,71,2,3,25,51,49,21,25,84,13,26,50,3,4,75,34,51,67,13,27,48,17,28,61,5,11,45,8,7,30,55,64,106,60,1,6,27,55,49,14,27,52,11,28,39,6,11,55,25,55,45,4,25,16,13,26,50,1,4,25,7,8,17,51,42,106,40
2003,Tennis Masters Cup,atp-finals,605,"Houston, TX, USA",2003.11.10 - 2003.11.16,8,8,Outdoor,Hard,Roger Federer,roger-federer,f324,750,3,Round Robin,Andre Agassi,andre-agassi,a092,5,W,67(3) 63 76(7) ,2,1,3,19,16,35,1,1,2,01:36:00,96,11,5,36,70,51,30,36,83,23,34,68,5,7,71,53,70,76,20,47,43,14,27,52,0,0,0,12,13,34,74,87,144,60,1,4,47,74,64,27,47,57,13,27,48,0,0,0,40,74,54,6,36,17,11,34,32,2,7,29,13,12,17,70,57,144,40
2003,ATP World Tour Masters 1000 Paris,paris,352,"Paris, France",2003.10.27 - 2003.11.02,48,16,Indoor,Hard,Roger Federer,roger-federer,f324,125,3,Quarter-Finals,Tim Henman,tim-henman,h336,31,L,67(5) 16,0,2,2,7,13,20,0,1,1,01:19:00,79,3,2,30,54,56,22,30,73,11,24,46,0,2,0,33,54,61,8,37,22,13,31,42,0,2,0,9,10,21,68,54,122,44,4,3,37,68,54,29,37,78,18,31,58,2,2,100,47,68,69,8,30,27,13,24,54,2,2,100,10,9,21,54,68,122,56
2003,ATP World Tour Masters 1000 Paris,paris,352,"Paris, France",2003.10.27 - 2003.11.02,48,16,Indoor,Hard,Roger Federer,roger-federer,f324,125,3,Round of 16,Martin Verkerk,martin-verkerk,v232,16,W,67(3) 76(12) 76(6) ,2,1,3,20,19,39,2,1,3,02:26:00,146,16,3,71,113,63,64,71,90,26,42,62,0,1,0,90,113,80,8,72,11,28,57,49,1,4,25,18,18,36,129,126,242,52,24,12,72,129,56,64,72,89,29,57,51,3,4,75,93,129,72,7,71,10,16,42,38,1,1,100,18,18,23,113,116,242,48
2003,ATP World Tour Masters 1000 Paris,paris,352,"Paris, France",2003.10.27 - 2003.11.02,48,16,Indoor,Hard,Roger Federer,roger-federer,f324,125,3,Round of 32,Thierry Ascione,thierry-ascione,a356,106,W,76(5) 61,2,0,2,13,7,20,1,0,1,01:00:00,60,6,2,38,61,62,27,38,71,18,23,78,0,0,0,45,61,74,9,32,28,9,19,47,2,2,100,10,9,18,51,63,112,56,1,0,32,51,63,23,32,72,10,19,53,0,2,0,33,51,65,11,38,29,5,23,22,0,0,0,9,10,16,61,49,112,44
2003,Basel,basel,328,"Basel, Switzerland",2003.10.20 - 2003.10.26,32,16,Indoor,Carpet,Roger Federer,roger-federer,f324,25,3,Round of 16,Ivan Ljubicic,ivan-ljubicic,l360,47,L,67(5) 76(5) 46,1,2,3,17,19,36,1,1,2,02:23:00,143,10,3,87,125,70,58,87,67,26,38,68,5,7,71,84,125,67,13,69,19,21,47,45,1,6,17,17,17,34,116,118,241,49,27,0,69,116,59,56,69,81,26,47,55,5,6,83,82,116,71,29,87,33,12,38,32,2,7,29,17,17,41,125,123,241,51
2003,Basel,basel,328,"Basel, Switzerland",2003.10.20 - 2003.10.26,32,16,Indoor,Carpet,Roger Federer,roger-federer,f324,25,3,Round of 32,Marc Rosset,marc-rosset,r214,117,W,61 63,2,0,2,12,4,16,,,,00:57:00,57,3,2,27,49,55,21,27,78,13,22,59,1,1,100,34,49,69,9,27,33,15,23,65,4,8,50,8,8,24,50,58,99,59,2,7,27,50,54,18,27,67,8,23,35,4,8,50,26,50,52,6,27,22,9,22,41,0,1,0,8,8,15,49,41,99,41
