tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_percentage,player_first_serve_points_won,player_first_serve_points_total,player_first_serve_points_won_percentage,player_second_serve_points_won,player_second_serve_points_total,player_second_serve_points_won_percentage,player_break_points_saved,player_break_points_serve_total,player_break_points_saved_percentage,player_service_points_won,player_service_points_total,player_service_points_won_percentage,player_first_serve_return_won,player_first_serve_return_total,player_first_serve_return_percentage,player_second_serve_return_won,player_second_serve_return_total,player_second_serve_return_won_percentage,player_break_points_converted,player_break_points_return_total,player_break_points_converted_percentage,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,player_total_points_won_percentage,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_percentage,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_first_serve_points_won_percentage,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_second_serve_points_won_percentage,opponent_break_points_saved,opponent_break_points_serve_total,opponent_break_points_saved_percentage,opponent_service_points_won,opponent_service_points_total,opponent_service_points_won_percentage,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_first_serve_return_percentage,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_second_serve_return_won_percentage,opponent_break_points_converted,opponent_break_points_return_total,opponent_break_points_converted_percentage,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total,opponent_total_points_won_percentage
1999,Toulouse,,,"Toulouse, France",1999.09.27 - 1999.10.03,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,30,96,Round of 16,Fabrice Santoro,fabrice-santoro,s424,39,L,36 67(3) ,0,2,2,9,13,22,0,1,1,01:20:00,80,6,3,49,82,60,30,49,61,15,33,45,6,9,67,45,82,55,9,39,23,7,19,37,1,1,100,11,10,16,58,61,140,44,2,1,39,58,67,30,39,77,12,19,63,0,1,0,42,58,72,19,49,39,18,33,55,3,9,33,10,11,37,82,79,140,56
1999,Toulouse,,,"Toulouse, France",1999.09.27 - 1999.10.03,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,30,96,Round of 32,Rainer Schuettler,rainer-schuettler,s636,46,W,76(4) 61,2,0,2,13,7,20,1,0,1,01:14:00,74,7,2,44,65,68,33,44,75,13,21,62,0,0,0,46,65,71,19,52,37,13,24,54,2,6,33,10,9,32,76,78,141,55,0,3,52,76,68,33,52,63,11,24,46,4,6,67,44,76,58,11,44,25,8,21,38,0,0,0,9,10,19,65,63,141,45
1999,Tashkent,,,"Tashkent, Uzbekistan",1999.09.13 - 1999.09.19,32,16,Outdoor,Hard,Roger Federer,roger-federer,f324,43,104,Round of 16,Peter Wessels,peter-wessels,w254,92,L,64 67(1) 46,1,2,3,16,17,33,0,1,1,01:40:00,100,4,4,52,96,54,35,52,67,23,44,52,5,8,63,58,96,60,14,58,24,20,40,50,3,5,60,16,16,34,98,92,194,47,11,7,58,98,59,44,58,76,20,40,50,2,5,40,64,98,65,17,52,33,21,44,48,3,8,38,16,16,38,96,102,194,53
1999,Tashkent,,,"Tashkent, Uzbekistan",1999.09.13 - 1999.09.19,32,16,Outdoor,Hard,Roger Federer,roger-federer,f324,43,104,Round of 32,Cedric Pioline,cedric-pioline,p226,16,W,64 63,2,0,2,12,7,19,,,,00:53:00,53,9,2,28,47,60,21,28,75,14,19,74,1,2,50,35,47,74,14,31,45,15,32,47,4,9,44,9,10,29,63,64,110,58,3,2,31,63,49,17,31,55,17,32,53,5,9,56,34,63,54,7,28,25,5,19,26,1,2,50,10,9,12,47,46,110,42
1999,Washington,washington,418,"Washington, DC, U.S.A.",1999.08.16 - 1999.08.22,56,28,Outdoor,Hard,Roger Federer,roger-federer,f324,1,104,Round of 64,Bjorn Phau,bjorn-phau,p436,407,L,26 36,0,2,2,5,12,17,,,,01:08:00,68,1,4,42,76,55,26,42,62,11,34,32,4,9,44,37,76,49,10,30,33,9,25,36,1,7,14,9,8,19,55,56,131,43,4,3,30,55,55,20,30,67,16,25,64,6,7,86,36,55,65,16,42,38,23,34,68,5,9,56,8,9,39,76,75,131,57
1999,Segovia,,,"Segovia, Spain",1999.08.02 - 1999.08.08,32,16,Outdoor,Hard,Roger Federer,roger-federer,f324,10,106,Round of 16,Nicolas Escude,nicolas-escude,e140,139,L,63 16 46,1,2,3,11,15,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Segovia,,,"Segovia, Spain",1999.08.02 - 1999.08.08,32,16,Outdoor,Hard,Roger Federer,roger-federer,f324,10,106,Round of 32,Joaquin Munoz-Hernandez,joaquin-munoz-hernandez,m478,520,W,76(5) 64,2,0,2,13,10,23,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,SUI V BEL QF,,,"Brussels, Belgium",1999.07.12 - 1999.07.18,6,3,Outdoor,Clay,Roger Federer,roger-federer,f324,0,109,Round Robin,Xavier Malisse,xavier-malisse,m680,111,L,64 36 57 67(5) ,1,3,4,20,24,44,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,SUI V BEL QF,,,"Brussels, Belgium",1999.07.12 - 1999.07.18,6,3,Outdoor,Clay,Roger Federer,roger-federer,f324,0,109,Round Robin,Christophe Van Garsse,christophe-van-garsse,v170,146,L,67(4) 63 61 57 16,2,3,5,24,24,48,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Gstaad,gstaad,314,"Gstaad, Switzerland",1999.07.05 - 1999.07.11,32,16,Outdoor,Clay,Roger Federer,roger-federer,f324,1,107,Round of 32,Younes El Aynaoui,younes-el-aynaoui,e121,33,L,26 36,0,2,2,5,12,17,,,,00:57:00,57,0,4,33,60,55,20,33,61,12,27,44,4,7,57,32,60,53,2,22,9,7,24,29,0,1,0,8,9,9,46,41,106,39,3,3,22,46,48,20,22,91,17,24,71,1,1,100,37,46,80,13,33,39,15,27,56,3,7,43,9,8,28,60,65,106,61
1999,Wimbledon,wimbledon,540,"London, England",1999.06.21 - 1999.07.04,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1,103,Round of 128,Jiri Novak,jiri-novak,n254,59,L,36 63 64 36 46,2,3,5,22,25,47,,,,02:18:00,138,8,6,108,160,68,77,108,71,22,52,42,10,15,67,99,160,62,45,130,35,25,41,61,4,21,19,23,24,70,171,169,331,51,1,5,130,171,76,85,130,65,16,41,39,17,21,81,101,171,59,31,108,29,30,52,58,5,15,33,24,23,61,160,162,331,49
1999,London / Queen's Club,london,311,"London, Great Britain",1999.06.07 - 1999.06.13,56,28,Outdoor,Grass,Roger Federer,roger-federer,f324,1,104,Round of 64,Byron Black,byron-black,b397,37,L,36 06,0,2,2,3,12,15,,,,00:52:00,52,0,4,33,55,60,15,33,45,9,22,41,3,8,38,24,55,44,8,29,28,9,21,43,1,2,50,7,8,17,50,41,105,39,2,0,29,50,58,21,29,72,12,21,57,1,2,50,33,50,66,18,33,55,13,22,59,5,8,63,8,7,31,55,64,105,61
1999,Surbiton,,,"Surbiton, England",1999.05.31 - 1999.06.06,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,33,111,Semi-Finals,Sargis Sargsian,sargis-sargsian,s545,75,L,76 36 67,1,2,3,16,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Surbiton,,,"Surbiton, England",1999.05.31 - 1999.06.06,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,33,111,Quarter-Finals,Alex O'Brien,alex-obrien,o099,173,W,61 64,2,0,2,12,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Surbiton,,,"Surbiton, England",1999.05.31 - 1999.06.06,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,33,111,Round of 16,John van Lottum,john-van-lottum,v201,64,W,63 36 61,2,1,3,15,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Surbiton,,,"Surbiton, England",1999.05.31 - 1999.06.06,32,16,Outdoor,Grass,Roger Federer,roger-federer,f324,33,111,Round of 32,Maurice Ruah,maurice-ruah,r224,175,W,76 62,2,0,2,13,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Roland Garros,roland-garros,520,"Paris, France",1999.05.24 - 1999.06.06,128,64,Outdoor,Clay,Roger Federer,roger-federer,f324,1,111,Round of 128,Patrick Rafter,patrick-rafter,r255,3,L,75 36 06 26,1,3,4,12,23,35,,,,02:13:00,133,3,3,60,108,56,37,60,62,24,48,50,10,17,59,61,108,56,25,84,30,13,33,39,2,9,22,17,18,38,117,99,225,44,6,3,84,117,72,59,84,70,20,33,61,7,9,78,79,117,68,23,60,38,24,48,50,7,17,41,18,17,47,108,126,225,56
1999,Ljubljana,,,"Ljubljana, Slovenia",1999.05.03 - 1999.05.09,32,16,Outdoor,Clay,Roger Federer,roger-federer,f324,49,123,Semi-Finals,Dinu Pescariu,dinu-pescariu,p254,99,L,67 26,0,2,2,8,13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Ljubljana,,,"Ljubljana, Slovenia",1999.05.03 - 1999.05.09,32,16,Outdoor,Clay,Roger Federer,roger-federer,f324,49,123,Quarter-Finals,Juan Albert Viloca-Puig,juan-albert-viloca-puig,v161,149,W,26 63 64,2,1,3,14,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Ljubljana,,,"Ljubljana, Slovenia",1999.05.03 - 1999.05.09,32,16,Outdoor,Clay,Roger Federer,roger-federer,f324,49,123,Round of 16,Radomir Vasek,radomir-vasek,v151,237,W,76 61,2,0,2,13,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Ljubljana,,,"Ljubljana, Slovenia",1999.05.03 - 1999.05.09,32,16,Outdoor,Clay,Roger Federer,roger-federer,f324,49,123,Round of 32,Eduardo Medica,eduardo-medica,m588,117,W,63 62,2,0,2,12,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Espinho,,,"Espinho, Portugal",1999.04.26 - 1999.05.02,32,16,Outdoor,Clay,Roger Federer,roger-federer,f324,1,124,Round of 32,Juan Balcells,juan-balcells,b487,291,L,67 36,0,2,2,9,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,ATP Masters Series Monte Carlo,monte-carlo,410,"Monte Carlo, Monaco",1999.04.19 - 1999.04.25,56,28,Outdoor,Clay,Roger Federer,roger-federer,f324,1,128,Round of 64,Vincent Spadea,vincent-spadea,s544,33,L,67(3) 06,0,2,2,6,13,19,0,1,1,01:05:00,65,0,2,33,62,53,20,33,61,15,29,52,4,7,57,35,62,56,6,33,18,5,21,24,0,0,0,9,9,11,54,46,116,40,1,0,33,54,61,27,33,82,16,21,76,0,0,0,43,54,80,13,33,39,14,29,48,3,7,43,9,9,27,62,70,116,60
1999,ITA V SUI 1RD,,,Switzerland,1999.03.29 - 1999.04.04,4,1,Indoor,Carpet,Roger Federer,roger-federer,f324,0,123,Round Robin,Gianluca Pozzi,gianluca-pozzi,p045,69,L,46 67(4) ,0,2,2,10,13,23,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,ITA V SUI 1RD,,,Switzerland,1999.03.29 - 1999.04.04,4,1,Indoor,Carpet,Roger Federer,roger-federer,f324,0,123,Round Robin,Davide Sanguinetti,davide-sanguinetti,s480,48,W,64 67(3) 63 64,3,1,4,24,18,42,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,ATP Masters Series Miami,miami,403,"Miami, FL, U.S.A.",1999.03.15 - 1999.03.28,96,48,Outdoor,Hard,Roger Federer,roger-federer,f324,1,125,Round of 128,Kenneth Carlsen,kenneth-carlsen,c328,106,L,57 67(4) ,0,2,2,11,14,25,0,1,1,01:42:00,102,6,6,54,104,52,39,54,72,22,50,44,11,14,79,61,104,59,11,45,24,13,31,42,2,7,29,12,12,24,76,85,180,47,6,1,45,76,59,34,45,76,18,31,58,5,7,71,52,76,68,15,54,28,28,50,56,3,14,21,12,12,43,104,95,180,53
1999,Grenoble,,,"Grenoble, France",1999.03.01 - 1999.03.07,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,8,129,Round of 16,Julien Boutter,julien-boutter,b599,215,L,64 26 36,1,2,3,11,16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Grenoble,,,"Grenoble, France",1999.03.01 - 1999.03.07,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,8,129,Round of 32,Rodolphe Gilbert,rodolphe-gilbert,g108,191,W,62 60,2,0,2,12,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Rotterdam,rotterdam,407,"Rotterdam, Netherlands",1999.02.15 - 1999.02.21,32,16,Indoor,Carpet,Roger Federer,roger-federer,f324,77,178,Quarter-Finals,Yevgeny Kafelnikov,yevgeny-kafelnikov,k267,2,L,16 75 46,1,2,3,12,17,29,,,,01:49:00,109,6,6,39,93,42,25,39,64,27,54,50,10,16,63,52,93,56,19,57,33,18,36,50,4,7,57,14,15,37,93,89,186,48,6,6,57,93,61,38,57,67,18,36,50,3,7,43,56,93,60,14,39,36,27,54,50,6,16,38,15,14,41,93,97,186,52
1999,Rotterdam,rotterdam,407,"Rotterdam, Netherlands",1999.02.15 - 1999.02.21,32,16,Indoor,Carpet,Roger Federer,roger-federer,f324,77,178,Round of 16,Bohdan Ulihrach,bohdan-ulihrach,u032,30,W,64 75,2,0,2,13,9,22,,,,01:05:00,65,10,3,37,55,67,31,37,84,13,18,72,0,0,0,44,55,80,8,41,20,17,29,59,2,7,29,11,11,25,70,69,125,55,5,4,41,70,59,33,41,80,12,29,41,5,7,71,45,70,64,6,37,16,5,18,28,0,0,0,11,11,11,55,56,125,45
1999,Rotterdam,rotterdam,407,"Rotterdam, Netherlands",1999.02.15 - 1999.02.21,32,16,Indoor,Carpet,Roger Federer,roger-federer,f324,77,178,Round of 32,Guillaume Raoux,guillaume-raoux,r186,71,W,67(4) 75 76(3) ,2,1,3,20,18,38,1,1,2,02:29:00,149,14,2,71,111,64,58,71,82,21,40,53,1,2,50,79,111,71,20,69,29,31,71,44,2,6,33,18,18,51,140,130,251,52,10,9,69,140,49,49,69,71,40,71,56,4,6,67,89,140,64,13,71,18,19,40,48,1,2,50,18,18,32,111,121,251,48
1999,Marseille,marseille,496,"Marseille, France",1999.02.01 - 1999.02.07,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,89,243,Quarter-Finals,Arnaud Clement,arnaud-clement,c487,103,L,36 36,0,2,2,6,12,18,,,,01:10:00,70,3,6,37,65,57,21,37,57,11,28,39,5,10,50,32,65,49,2,23,9,13,22,59,2,3,67,9,9,15,45,47,110,43,1,2,23,45,51,21,23,91,9,22,41,1,3,33,30,45,67,16,37,43,17,28,61,5,10,50,9,9,33,65,63,110,57
1999,Marseille,marseille,496,"Marseille, France",1999.02.01 - 1999.02.07,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,89,243,Round of 16,Jerome Golmard,jerome-golmard,g319,63,W,67(6) 76(5) 76(5) ,2,1,3,20,19,39,2,1,3,02:20:00,140,12,5,73,115,63,63,73,86,19,42,45,3,5,60,82,115,71,13,67,19,24,54,44,2,6,33,18,18,37,121,119,236,50,14,8,67,121,55,54,67,81,30,54,56,4,6,67,84,121,69,10,73,14,23,42,55,2,5,40,18,18,33,115,117,236,50
1999,Marseille,marseille,496,"Marseille, France",1999.02.01 - 1999.02.07,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,89,243,Round of 32,Carlos Moya,carlos-moya,m605,5,W,76(1) 36 63,2,1,3,16,15,31,1,0,1,01:53:00,113,3,10,46,110,42,36,46,78,32,64,50,5,8,63,68,110,62,15,52,29,25,53,47,3,9,33,15,15,40,105,108,215,50,9,2,52,105,50,37,52,71,28,53,53,6,9,67,65,105,62,10,46,22,32,64,50,3,8,38,15,15,42,110,107,215,50
1999,Heilbronn,,,"Heilbronn, Germany",1999.01.25 - 1999.01.31,32,16,Indoor,Carpet,Roger Federer,roger-federer,f324,47,298,Semi-Finals,Laurence Tieleman,laurence-tieleman,t168,106,L,57 16,0,2,2,6,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Heilbronn,,,"Heilbronn, Germany",1999.01.25 - 1999.01.31,32,16,Indoor,Carpet,Roger Federer,roger-federer,f324,47,298,Quarter-Finals,Justin Gimelstob,justin-gimelstob,g354,-,W,67 76 75,2,1,3,20,18,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Heilbronn,,,"Heilbronn, Germany",1999.01.25 - 1999.01.31,32,16,Indoor,Carpet,Roger Federer,roger-federer,f324,47,298,Round of 16,John van Lottum,john-van-lottum,v201,100,W,62 64,2,0,2,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Heilbronn,,,"Heilbronn, Germany",1999.01.25 - 1999.01.31,32,16,Indoor,Carpet,Roger Federer,roger-federer,f324,47,298,Round of 32,Cristiano Caratti,cristiano-caratti,c270,161,W,75 64,2,0,2,13,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
