tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_percentage,player_first_serve_points_won,player_first_serve_points_total,player_first_serve_points_won_percentage,player_second_serve_points_won,player_second_serve_points_total,player_second_serve_points_won_percentage,player_break_points_saved,player_break_points_serve_total,player_break_points_saved_percentage,player_service_points_won,player_service_points_total,player_service_points_won_percentage,player_first_serve_return_won,player_first_serve_return_total,player_first_serve_return_percentage,player_second_serve_return_won,player_second_serve_return_total,player_second_serve_return_won_percentage,player_break_points_converted,player_break_points_return_total,player_break_points_converted_percentage,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,player_total_points_won_percentage,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_percentage,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_first_serve_points_won_percentage,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_second_serve_points_won_percentage,opponent_break_points_saved,opponent_break_points_serve_total,opponent_break_points_saved_percentage,opponent_service_points_won,opponent_service_points_total,opponent_service_points_won_percentage,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_first_serve_return_percentage,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_second_serve_return_won_percentage,opponent_break_points_converted,opponent_break_points_return_total,opponent_break_points_converted_percentage,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total,opponent_total_points_won_percentage
2007,Basel,basel,328,"Basel, Switzerland",2007.10.22 - 2007.10.28,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,250,1,Round of 16,Juan Martin del Potro,juan-martin-del-potro,d683,49,W,61 64,2,0,2,12,5,17,,,,00:58:00,58,10,1,34,51,67,27,34,79,10,17,59,2,3,67,37,51,73,15,33,45,8,13,62,4,9,44,9,8,23,46,60,97,62,2,1,33,46,72,18,33,55,5,13,38,5,9,56,23,46,50,7,34,21,7,17,41,1,3,33,8,9,14,51,37,97,38
2007,Basel,basel,328,"Basel, Switzerland",2007.10.22 - 2007.10.28,32,16,Indoor,Hard,Roger Federer,roger-federer,f324,250,1,Round of 32,Michael Berrer,michael-berrer,b678,56,W,61 36 63,2,1,3,15,10,25,,,,01:28:00,88,11,0,43,69,62,36,43,84,14,26,54,3,5,60,50,69,72,15,44,34,16,31,52,4,11,36,13,12,31,75,81,144,56,5,5,44,75,59,29,44,66,15,31,48,7,11,64,44,75,59,7,43,16,12,26,46,2,5,40,12,13,19,69,63,144,44
2007,ATP Masters Series Madrid,madrid,1536,"Madrid, Spain",2007.10.15 - 2007.10.21,48,24,Indoor,Hard,Roger Federer,roger-federer,f324,350,1,Finals,David Nalbandian,david-nalbandian,n301,25,L,61 36 36,1,2,3,12,13,25,,,,01:49:00,109,8,1,48,81,59,36,48,75,15,33,45,2,5,40,51,81,63,10,40,25,17,35,49,2,5,40,13,12,27,75,78,156,50,4,2,40,75,53,30,40,75,18,35,51,3,5,60,48,75,64,12,48,25,18,33,55,3,5,60,12,13,30,81,78,156,50
2007,ATP Masters Series Madrid,madrid,1536,"Madrid, Spain",2007.10.15 - 2007.10.21,48,24,Indoor,Hard,Roger Federer,roger-federer,f324,350,1,Semi-Finals,Nicolas Kiefer,nicolas-kiefer,k316,112,W,64 64,2,0,2,12,8,20,,,,01:24:00,84,10,0,34,51,67,31,34,91,10,17,59,1,1,100,41,51,80,11,37,30,16,35,46,2,12,17,10,10,27,72,68,123,55,4,3,37,72,51,26,37,70,19,35,54,10,12,83,45,72,63,3,34,9,7,17,41,0,1,0,10,10,10,51,55,123,45
2007,ATP Masters Series Madrid,madrid,1536,"Madrid, Spain",2007.10.15 - 2007.10.21,48,24,Indoor,Hard,Roger Federer,roger-federer,f324,350,1,Quarter-Finals,Feliciano Lopez,feliciano-lopez,l397,42,W,76(4) 64,2,0,2,13,10,23,1,0,1,01:36:00,96,8,1,33,56,59,29,33,88,18,23,78,0,0,0,47,56,84,16,56,29,21,38,55,1,11,9,11,11,37,94,84,150,56,11,3,56,94,60,40,56,71,17,38,45,10,11,91,57,94,61,4,33,12,5,23,22,0,0,0,11,11,9,56,66,150,44
2007,ATP Masters Series Madrid,madrid,1536,"Madrid, Spain",2007.10.15 - 2007.10.21,48,24,Indoor,Hard,Roger Federer,roger-federer,f324,350,1,Round of 16,Guillermo Canas,guillermo-canas,c433,14,W,60 63,2,0,2,12,3,15,,,,00:53:00,53,4,1,26,41,63,22,26,85,10,15,67,0,0,0,32,41,78,14,35,40,12,15,80,4,8,50,8,7,26,50,58,91,64,5,2,35,50,70,21,35,60,3,15,20,4,8,50,24,50,48,4,26,15,5,15,33,0,0,0,7,8,9,41,33,91,36
2007,ATP Masters Series Madrid,madrid,1536,"Madrid, Spain",2007.10.15 - 2007.10.21,48,24,Indoor,Hard,Roger Federer,roger-federer,f324,350,1,Round of 32,Robby Ginepri,robby-ginepri,g569,72,W,76(2) 64,2,0,2,13,10,23,1,0,1,01:26:00,86,11,1,44,70,63,35,44,80,18,26,69,3,3,100,53,70,76,12,42,29,13,31,42,1,4,25,11,11,25,73,78,143,55,1,1,42,73,58,30,42,71,18,31,58,3,4,75,48,73,66,9,44,20,8,26,31,0,3,0,11,11,17,70,65,143,45
2007,CZE v. SUI WG PO,,,Czech Republic,2007.09.17 - 2007.09.23,4,1,Indoor,Carpet,Roger Federer,roger-federer,f324,0,1,Round Robin,Tomas Berdych,tomas-berdych,ba47,10,W,76(5) 76(10) 63,3,0,3,20,15,35,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,CZE v. SUI WG PO,,,Czech Republic,2007.09.17 - 2007.09.23,4,1,Indoor,Carpet,Roger Federer,roger-federer,f324,0,1,Round Robin,Radek Stepanek,radek-stepanek,s694,34,W,63 62 67(4) 76(5) ,3,1,4,25,18,43,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,US Open,us-open,560,"New York, NY, U.S.A.",2007.08.27 - 2007.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Finals,Novak Djokovic,novak-djokovic,d643,3,W,76(4) 76(2) 64,3,0,3,20,16,36,2,0,2,02:24:00,144,11,4,66,106,62,52,66,79,25,40,63,7,9,78,77,106,73,19,64,30,23,52,44,3,5,60,17,17,42,116,119,222,54,5,7,64,116,55,45,64,70,29,52,56,2,5,40,74,116,64,14,66,21,15,40,38,2,9,22,17,17,29,106,103,222,46
2007,US Open,us-open,560,"New York, NY, U.S.A.",2007.08.27 - 2007.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Semi-Finals,Nikolay Davydenko,nikolay-davydenko,d402,4,W,75 61 75,3,0,3,20,11,31,,,,02:18:00,138,10,3,59,108,55,39,59,66,23,49,47,9,14,64,62,108,57,31,68,46,23,34,68,9,25,36,16,15,54,102,116,210,55,1,8,68,102,67,37,68,54,11,34,32,16,25,64,48,102,47,20,59,34,26,49,53,5,14,36,15,16,46,108,94,210,45
2007,US Open,us-open,560,"New York, NY, U.S.A.",2007.08.27 - 2007.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Quarter-Finals,Andy Roddick,andy-roddick,r485,5,W,76(5) 76(4) 62,3,0,3,20,14,34,2,0,2,02:01:00,121,15,0,62,101,61,50,62,81,28,39,72,1,1,100,78,101,77,17,74,23,15,29,52,2,4,50,16,16,32,103,110,204,54,14,0,74,103,72,57,74,77,14,29,48,2,4,50,71,103,69,12,62,19,11,39,28,0,1,0,16,16,23,101,94,204,46
2007,US Open,us-open,560,"New York, NY, U.S.A.",2007.08.27 - 2007.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Round of 16,Feliciano Lopez,feliciano-lopez,l397,60,W,36 64 61 64,3,1,4,21,15,36,,,,01:58:00,118,11,0,62,85,73,50,62,81,20,23,87,3,4,75,70,85,82,15,64,23,29,50,58,4,12,33,18,18,44,114,114,199,57,13,7,64,114,56,49,64,77,21,50,42,8,12,67,70,114,61,12,62,19,3,23,13,1,4,25,18,18,15,85,85,199,43
2007,US Open,us-open,560,"New York, NY, U.S.A.",2007.08.27 - 2007.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Round of 32,John Isner,john-isner,i186,184,W,67(4) 62 64 62,3,1,4,24,15,39,0,1,1,02:15:00,135,10,1,71,107,66,57,71,80,26,36,72,1,1,100,83,107,78,28,88,32,18,33,55,5,9,56,19,19,46,121,129,228,57,17,5,88,121,73,60,88,68,15,33,45,4,9,44,75,121,62,14,71,20,10,36,28,0,1,0,19,19,24,107,99,228,43
2007,US Open,us-open,560,"New York, NY, U.S.A.",2007.08.27 - 2007.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Round of 64,Paul Capdeville,paul-capdeville,c634,120,W,61 64 64,3,0,3,18,9,27,,,,01:28:00,88,5,1,47,72,65,35,47,74,19,25,76,0,1,0,54,72,75,18,51,35,20,33,61,5,9,56,14,13,38,84,92,156,59,5,2,51,84,61,33,51,65,13,33,39,4,9,44,46,84,55,12,47,26,6,25,24,1,1,100,13,14,18,72,64,156,41
2007,US Open,us-open,560,"New York, NY, U.S.A.",2007.08.27 - 2007.09.09,128,64,Outdoor,Hard,Roger Federer,roger-federer,f324,1000,1,Round of 128,Scoville Jenkins,scoville-jenkins,j290,319,W,63 62 64,3,0,3,18,9,27,,,,01:30:00,90,13,2,46,73,63,40,46,87,18,27,67,2,2,100,58,73,79,17,54,31,16,27,59,4,9,44,14,13,33,81,91,154,59,9,7,54,81,67,37,54,69,11,27,41,5,9,56,48,81,59,6,46,13,9,27,33,0,2,0,13,14,15,73,63,154,41
2007,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2007.08.13 - 2007.08.19,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Finals,James Blake,james-blake,b676,8,W,61 64,2,0,2,12,5,17,,,,01:05:00,65,9,2,40,66,61,33,40,83,11,26,42,5,5,100,44,66,67,9,24,38,12,23,52,3,6,50,9,8,21,47,65,113,58,3,4,24,47,51,15,24,63,11,23,48,3,6,50,26,47,55,7,40,18,15,26,58,0,5,0,8,9,22,66,48,113,42
2007,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2007.08.13 - 2007.08.19,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Semi-Finals,Lleyton Hewitt,lleyton-hewitt,h432,20,W,63 67(7) 76(1) ,2,1,3,19,16,35,1,1,2,02:35:00,155,18,2,70,112,63,50,70,71,26,42,62,2,4,50,76,112,68,16,50,32,27,63,43,3,11,27,17,16,43,113,119,225,53,5,6,50,113,44,34,50,68,36,63,57,8,11,73,70,113,62,20,70,29,16,42,38,2,4,50,16,17,36,112,106,225,47
2007,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2007.08.13 - 2007.08.19,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Quarter-Finals,Nicolas Almagro,nicolas-almagro,a479,32,W,63 36 62,2,1,3,15,11,26,,,,01:22:00,82,9,2,46,61,75,40,46,87,6,15,40,0,2,0,46,61,75,16,51,31,13,27,48,4,6,67,13,13,29,78,75,139,54,5,3,51,78,65,35,51,69,14,27,52,2,6,33,49,78,63,6,46,13,9,15,60,2,2,100,13,13,15,61,64,139,46
2007,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2007.08.13 - 2007.08.19,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Round of 16,Marcos Baghdatis,marcos-baghdatis,b837,18,W,76(5) 75,2,0,2,14,11,25,1,0,1,01:42:00,102,8,1,50,86,58,33,50,66,22,36,61,9,11,82,55,86,64,8,39,21,24,47,51,3,5,60,12,12,32,86,87,172,51,8,9,39,86,45,31,39,79,23,47,49,2,5,40,54,86,63,17,50,34,14,36,39,2,11,18,12,12,31,86,85,172,49
2007,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2007.08.13 - 2007.08.19,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,500,1,Round of 32,Julien Benneteau,julien-benneteau,b747,68,W,63 63,2,0,2,12,6,18,,,,01:17:00,77,3,1,28,51,55,22,28,79,15,23,65,0,0,0,37,51,73,11,39,28,21,33,64,3,8,38,9,9,32,72,69,123,56,5,6,39,72,54,28,39,72,12,33,36,5,8,63,40,72,56,6,28,21,8,23,35,0,0,0,9,9,14,51,54,123,44
2007,ATP Masters Series Canada,montreal,421,"Montreal, Canada",2007.08.06 - 2007.08.12,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,350,1,Finals,Novak Djokovic,novak-djokovic,d643,4,L,67(2) 62 67(2) ,1,2,3,18,16,34,0,2,2,02:13:00,133,15,1,69,102,68,53,69,77,14,33,42,3,6,50,67,102,66,19,63,30,14,33,42,5,9,56,16,16,33,96,100,198,51,6,3,63,96,66,44,63,70,19,33,58,4,9,44,63,96,66,16,69,23,19,33,58,3,6,50,16,16,35,102,98,198,49
2007,ATP Masters Series Canada,montreal,421,"Montreal, Canada",2007.08.06 - 2007.08.12,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,350,1,Semi-Finals,Radek Stepanek,radek-stepanek,s694,60,W,76(6) 62,2,0,2,13,8,21,1,0,1,01:22:00,82,13,0,38,63,60,33,38,87,14,25,56,3,3,100,47,63,75,14,42,33,9,24,38,2,7,29,10,10,23,66,70,129,54,3,1,42,66,64,28,42,67,15,24,63,5,7,71,43,66,65,5,38,13,11,25,44,0,3,0,10,10,16,63,59,129,46
2007,ATP Masters Series Canada,montreal,421,"Montreal, Canada",2007.08.06 - 2007.08.12,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,350,1,Quarter-Finals,Lleyton Hewitt,lleyton-hewitt,h432,21,W,63 64,2,0,2,12,7,19,,,,01:26:00,86,13,2,40,70,57,35,40,88,10,30,33,2,3,67,45,70,64,11,30,37,16,31,52,3,6,50,10,9,27,61,72,131,55,5,4,30,61,49,19,30,63,15,31,48,3,6,50,34,61,56,5,40,13,20,30,67,1,3,33,9,10,25,70,59,131,45
2007,ATP Masters Series Canada,montreal,421,"Montreal, Canada",2007.08.06 - 2007.08.12,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,350,1,Round of 16,Fabio Fognini,fabio-fognini,f510,139,W,61 61,2,0,2,12,2,14,,,,00:45:00,45,3,2,25,35,71,22,25,88,6,10,60,0,0,0,28,35,80,10,20,50,18,28,64,5,9,56,7,7,28,48,56,83,67,3,3,20,48,42,10,20,50,10,28,36,4,9,44,20,48,42,3,25,12,4,10,40,0,0,0,7,7,7,35,27,83,33
2007,ATP Masters Series Canada,montreal,421,"Montreal, Canada",2007.08.06 - 2007.08.12,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,350,1,Round of 32,Ivo Karlovic,ivo-karlovic,k336,34,W,76(2) 76(3) ,2,0,2,14,12,26,2,0,2,01:23:00,83,3,0,55,65,85,50,55,91,8,10,80,0,0,0,58,65,89,10,61,16,9,13,69,0,0,0,12,12,19,74,77,139,55,16,1,61,74,82,51,61,84,4,13,31,0,0,0,55,74,74,5,55,9,2,10,20,0,0,0,12,12,7,65,62,139,45
2007,Wimbledon,wimbledon,540,"London, Great Britain",2007.06.25 - 2007.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Finals,Rafael Nadal,rafael-nadal,n409,2,W,76(7) 46 76(3) 26 62,3,2,5,26,26,52,2,0,2,03:45:00,225,24,3,111,156,71,79,111,71,28,45,62,7,11,64,107,156,69,37,118,31,21,49,43,3,8,38,25,25,58,167,165,323,51,1,2,118,167,71,81,118,69,28,49,57,5,8,63,109,167,65,32,111,29,17,45,38,4,11,36,25,25,49,156,158,323,49
2007,Wimbledon,wimbledon,540,"London, Great Britain",2007.06.25 - 2007.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Semi-Finals,Richard Gasquet,richard-gasquet,g628,14,W,75 63 64,3,0,3,19,12,31,,,,01:44:00,104,20,0,64,90,71,50,64,78,17,26,65,3,3,100,67,90,74,19,56,34,13,33,39,3,4,75,16,15,32,89,99,179,55,4,1,56,89,63,37,56,66,20,33,61,1,4,25,57,89,64,14,64,22,9,26,35,0,3,0,15,16,23,90,80,179,45
2007,Wimbledon,wimbledon,540,"London, Great Britain",2007.06.25 - 2007.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Quarter-Finals,Juan Carlos Ferrero,juan-carlos-ferrero,f316,18,W,76(2) 36 61 63,3,1,4,22,16,38,1,0,1,02:16:00,136,15,1,67,113,59,54,67,81,26,46,57,5,7,71,80,113,71,25,79,32,25,41,61,5,8,63,18,19,50,120,130,233,56,3,3,79,120,66,54,79,68,16,41,39,3,8,38,70,120,58,13,67,19,20,46,43,2,7,29,19,18,33,113,103,233,44
2007,Wimbledon,wimbledon,540,"London, Great Britain",2007.06.25 - 2007.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Round of 16,Tommy Haas,tommy-haas,h355,10,W,(W/O),0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Wimbledon,wimbledon,540,"London, Great Britain",2007.06.25 - 2007.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Round of 32,Marat Safin,marat-safin,s741,24,W,61 64 76(4) ,3,0,3,19,11,30,1,0,1,01:39:00,99,12,1,56,86,65,49,56,88,15,30,50,0,1,0,64,86,74,14,53,26,21,36,58,4,11,36,15,14,35,89,99,175,57,5,1,53,89,60,39,53,74,15,36,42,7,11,64,54,89,61,7,56,13,15,30,50,1,1,100,14,15,22,86,76,175,43
2007,Wimbledon,wimbledon,540,"London, Great Britain",2007.06.25 - 2007.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Round of 64,Juan Martin del Potro,juan-martin-del-potro,d683,56,W,62 75 61,3,0,3,19,8,27,,,,01:33:00,93,5,1,45,77,58,38,45,84,20,32,63,1,1,100,58,77,75,16,41,39,17,35,49,5,9,56,14,13,33,76,91,153,59,1,2,41,76,54,25,41,61,18,35,51,4,9,44,43,76,57,7,45,16,12,32,38,0,1,0,13,14,19,77,62,153,41
2007,Wimbledon,wimbledon,540,"London, Great Britain",2007.06.25 - 2007.07.08,128,64,Outdoor,Grass,Roger Federer,roger-federer,f324,1000,1,Round of 128,Teymuraz Gabashvili,teymuraz-gabashvili,g681,86,W,63 62 64,3,0,3,18,9,27,,,,01:32:00,92,9,0,48,78,62,35,48,73,22,30,73,1,1,100,57,78,73,21,47,45,14,39,36,4,12,33,14,13,35,86,92,164,56,2,3,47,86,55,26,47,55,25,39,64,8,12,67,51,86,59,13,48,27,8,30,27,0,1,0,13,14,21,78,72,164,44
2007,Roland Garros,roland-garros,520,"Paris, France",2007.05.28 - 2007.06.10,128,64,Outdoor,Clay,Roger Federer,roger-federer,f324,700,1,Finals,Rafael Nadal,rafael-nadal,n409,2,L,36 64 36 46,1,3,4,16,22,38,,,,03:10:00,190,9,1,76,118,64,50,76,66,23,42,55,6,10,60,73,118,62,32,106,30,14,31,45,1,17,6,19,19,46,137,119,255,47,2,1,106,137,77,74,106,70,17,31,55,16,17,94,91,137,66,26,76,34,19,42,45,4,10,40,19,19,45,118,136,255,53
