0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/K181/B040/live/MS001/match-stats,02:37:00,157,6,4,53,111,37,53,26,58,7,12,63,111,20,58,21,37,6,10,15,16,41,95,104,206,2,3,58,95,38,58,16,37,4,10,54,95,16,53,32,58,5,12,16,15,48,111,102,206
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/K181/S403/live/MS002/match-stats,02:01:00,121,2,4,36,78,25,36,25,42,1,4,50,78,11,45,22,41,4,8,15,15,33,86,83,164,10,3,45,86,34,45,19,41,4,8,53,86,11,36,17,42,3,4,15,15,28,78,81,164
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/B040/F164/live/MS003/match-stats,01:31:00,91,1,2,45,74,31,45,16,29,6,7,47,74,14,35,11,23,3,5,10,10,25,58,72,132,5,2,35,58,21,35,12,23,2,5,33,58,14,45,13,29,1,7,10,10,27,74,60,132
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/B040/P226/live/MS006/match-stats,01:47:00,107,2,4,47,80,34,47,21,33,5,7,55,80,18,47,12,32,3,5,12,12,30,79,85,159,6,0,47,79,29,47,20,32,2,5,49,79,13,47,12,33,2,7,12,12,25,80,74,159
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/K181/V037/live/MS005/match-stats,01:38:00,98,6,6,39,77,30,39,19,38,3,5,49,77,10,41,16,38,2,7,13,13,26,79,75,156,6,6,41,79,31,41,22,38,5,7,53,79,9,39,19,38,2,5,13,13,28,77,81,156
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/F164/F028/live/MS007/match-stats,01:18:00,78,8,2,31,59,23,31,19,28,4,5,42,59,13,43,11,19,3,7,10,10,24,62,66,121,1,3,43,62,30,43,8,19,4,7,38,62,8,31,9,28,1,5,10,10,17,59,55,121
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/S403/O099/live/MS004/match-stats,01:10:00,70,10,5,37,65,28,37,12,28,6,7,40,65,15,28,10,16,5,9,8,7,25,44,65,109,0,0,28,44,13,28,6,16,4,9,19,44,9,37,16,28,1,7,7,8,25,65,44,109
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/V037/N117/live/MS010/match-stats,00:49:00,49,2,1,23,44,16,23,16,21,1,2,32,44,17,25,6,14,5,7,8,7,23,39,55,83,2,1,25,39,8,25,8,14,2,7,16,39,7,23,5,21,1,2,7,8,12,44,28,83
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/O099/K214/live/MS008/match-stats,01:35:00,95,0,3,42,63,33,42,9,21,5,6,42,63,15,44,12,24,3,9,10,10,27,68,69,131,9,5,44,68,29,44,12,24,6,9,41,68,9,42,12,21,1,6,10,10,21,63,62,131
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/P226/M442/live/MS013/match-stats,01:06:00,66,3,0,33,44,25,33,8,11,0,0,33,44,13,33,9,16,4,5,8,9,22,49,55,93,4,1,33,49,20,33,7,16,1,5,27,49,8,33,3,11,0,0,9,8,11,44,38,93
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/B040/R043/live/MS012/match-stats,00:55:00,55,4,2,23,44,16,23,13,21,0,1,29,44,19,41,7,9,5,7,8,9,26,50,55,94,2,3,41,50,22,41,2,9,2,7,24,50,7,23,8,21,1,1,9,8,15,44,39,94
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/F028/S331/live/MS015/match-stats,01:09:00,69,3,3,38,59,27,38,12,21,2,4,39,59,10,31,14,22,4,7,10,9,24,53,63,112,2,2,31,53,21,31,8,22,3,7,29,53,11,38,9,21,2,4,9,10,20,59,49,112
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/F164/P012/live/MS014/match-stats,01:55:00,115,9,1,58,85,47,58,18,27,0,3,65,85,15,66,22,40,0,6,12,12,37,106,102,191,1,4,66,106,51,66,18,40,0,6,69,106,11,58,9,27,0,3,12,12,20,85,89,191
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/K181/M408/live/MS011/match-stats,01:16:00,76,3,0,35,57,29,35,14,22,0,3,43,57,9,34,10,23,2,8,10,10,19,57,62,114,5,1,34,57,25,34,13,23,6,8,38,57,6,35,8,22,0,3,10,10,14,57,52,114
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/S403/B429/live/MS009/match-stats,01:25:00,85,4,1,54,74,39,54,12,20,6,7,51,74,9,40,22,34,3,7,10,10,31,74,82,148,7,6,40,74,31,40,12,34,4,7,43,74,15,54,8,20,1,7,10,10,23,74,66,148
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/K214/E113/live/MS016/match-stats,01:07:00,67,14,1,34,47,28,34,6,13,1,2,34,47,15,32,14,24,4,8,9,8,29,56,63,103,2,5,32,56,17,32,10,24,4,8,27,56,6,34,7,13,1,2,8,9,13,47,40,103
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/F028/B350/live/MS031/match-stats,01:55:00,115,3,3,48,92,36,48,26,44,4,6,62,92,18,64,26,55,1,13,15,15,44,119,106,211,11,3,64,119,46,64,29,55,12,13,75,119,12,48,18,44,2,6,15,15,30,92,105,211
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/V037/S101/live/MS020/match-stats,01:22:00,82,6,2,28,65,23,28,27,37,0,1,50,65,12,43,11,20,1,5,11,10,23,63,73,128,2,0,43,63,31,43,9,20,4,5,40,63,5,28,10,37,0,1,10,11,15,65,55,128
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/P226/S443/live/MS027/match-stats,01:14:00,74,4,2,31,50,23,31,11,19,2,3,34,50,10,28,22,35,4,14,9,8,32,63,66,113,2,3,28,63,18,28,13,35,10,14,31,63,8,31,8,19,1,3,8,9,16,50,47,113
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/R043/L206/live/MS024/match-stats,01:04:00,64,2,2,40,61,31,40,11,21,1,2,42,61,13,33,4,12,3,3,10,9,17,45,59,106,4,0,33,45,20,33,8,12,0,3,28,45,9,40,10,21,1,2,9,10,19,61,47,106
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/K181/W035/live/MS023/match-stats,01:36:00,96,8,1,42,76,28,42,20,34,1,3,48,76,8,31,12,30,3,7,11,11,20,61,68,137,6,2,31,61,23,31,18,30,4,7,41,61,14,42,14,34,2,3,11,11,28,76,69,137
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/B429/W123/live/MS019/match-stats,00:55:00,55,7,0,24,38,19,24,14,14,0,1,33,38,7,19,14,23,4,5,8,8,21,42,54,80,1,3,19,42,12,19,9,23,1,5,21,42,5,24,0,14,0,1,8,8,0,38,0,80
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/F164/G182/live/MS028/match-stats,02:17:00,137,3,2,60,102,43,60,24,42,6,7,67,102,23,73,20,37,4,11,15,16,43,110,110,212,3,3,73,110,50,73,17,37,7,11,67,110,17,60,18,42,1,7,16,15,35,102,102,212
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/B040/C328/live/MS025/match-stats,01:37:00,97,5,2,39,73,26,39,24,34,0,2,50,73,14,42,14,25,2,7,10,10,28,67,78,140,8,0,42,67,28,42,11,25,5,7,39,67,13,39,10,34,0,2,10,10,23,73,62,140
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/M442/S380/live/MS026/match-stats,02:34:00,154,9,3,79,132,52,79,28,53,9,12,80,132,17,54,25,51,5,9,16,15,42,105,122,237,13,8,54,105,37,54,26,51,4,9,63,105,27,79,25,53,3,12,15,16,52,132,115,237
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/M408/K190/live/MS022/match-stats,01:17:00,77,6,1,31,58,26,31,14,27,0,2,40,58,14,38,9,20,3,4,9,9,23,58,63,116,5,2,38,58,24,38,11,20,1,4,35,58,5,31,13,27,0,2,9,9,18,58,53,116
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/N117/B473/live/MS021/match-stats,01:15:00,75,3,2,20,41,18,20,15,21,0,2,33,41,15,35,13,25,4,10,8,9,28,60,61,101,1,1,35,60,20,35,12,25,6,10,32,60,2,20,6,21,0,2,9,8,8,41,40,101
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/O099/D049/live/MS017/match-stats,02:04:00,124,5,3,55,86,35,55,17,31,3,6,52,86,20,59,18,35,3,12,12,12,38,94,90,180,4,1,59,94,39,59,17,35,9,12,56,94,20,55,14,31,3,6,12,12,34,86,90,180
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/P012/D191/live/MS029/match-stats,01:08:00,68,2,0,29,45,27,29,13,16,0,0,40,45,10,35,10,24,2,5,10,10,20,59,60,104,3,4,35,59,25,35,14,24,3,5,39,59,2,29,3,16,0,0,10,10,5,45,44,104
0,/en/tournaments/next-generation-adelaide-international/7308/1993/match-stats/S403/W136/live/MS018/match-stats,01:00:00,60,3,1,26,41,23,26,10,15,0,2,33,41,11,26,13,22,4,5,8,8,24,48,57,89,1,4,26,48,15,26,9,22,1,5,24,48,3,26,5,15,0,2,8,8,8,41,32,89
