39,2018-540-a678-i186,/en/scores/2018/540/MS002/match-stats,06:36:00,396,49,4,198,278,166,198,47,80,3,5,213,278,47,218,38,73,4,11,48,48,85,291,298,569,53,6,218,291,171,218,35,73,7,11,206,291,32,198,33,80,2,5,48,48,65,278,271,569
39,2018-540-d643-a678,/en/scores/2018/540/MS001/match-stats,02:19:00,139,6,4,68,94,52,68,17,26,7,7,69,94,15,49,16,31,4,4,14,14,31,80,100,174,10,5,49,80,34,49,15,31,0,4,49,80,16,68,9,26,0,7,14,14,25,94,74,174
39,2018-540-d643-n409,/en/scores/2018/540/MS003/match-stats,05:15:00,315,23,4,125,176,95,125,24,51,7,11,119,176,50,150,26,60,4,19,28,30,76,210,195,386,9,4,150,210,100,150,34,60,15,19,134,210,30,125,27,51,4,11,30,28,57,176,191,386
39,2018-540-a678-f324,/en/scores/2018/540/MS004/match-stats,04:14:00,254,27,3,139,208,106,139,36,69,9,12,142,208,26,123,22,54,4,7,33,33,48,177,190,385,17,1,123,177,97,123,32,54,3,7,129,177,33,139,33,69,3,12,33,33,66,208,195,385
39,2018-540-n409-d683,/en/scores/2018/540/MS007/match-stats,04:48:00,288,3,5,116,166,86,116,31,50,5,7,117,166,25,111,35,64,4,10,27,27,60,175,177,341,33,7,111,175,86,111,29,64,6,10,115,175,30,116,19,50,2,7,27,27,49,166,164,341
39,2018-540-i186-r975,/en/scores/2018/540/MS005/match-stats,02:42:00,162,26,4,87,120,78,87,18,33,1,1,96,120,19,93,19,40,3,6,21,22,38,133,134,253,32,6,93,133,74,93,21,40,3,6,95,133,9,87,15,33,0,1,22,21,24,120,119,253
39,2018-540-d643-n552,/en/scores/2018/540/MS006/match-stats,02:35:00,155,6,3,61,91,52,61,12,30,4,7,64,91,33,80,21,37,7,14,17,17,54,117,118,208,3,1,80,117,47,80,16,37,7,14,63,117,9,61,18,30,3,7,17,17,27,91,90,208
39,2018-540-n409-v708,/en/scores/2018/540/MS015/match-stats,01:53:00,113,9,1,50,73,39,50,17,23,0,1,56,73,22,53,14,31,5,8,14,14,36,84,92,157,8,2,53,84,31,53,17,31,3,8,48,84,11,50,6,23,1,1,14,14,17,73,65,157
39,2018-540-d683-sd32,/en/scores/2018/540/MS014/match-stats,04:24:00,264,27,4,111,169,83,111,27,58,10,15,110,169,27,116,53,85,4,20,24,24,80,201,190,370,13,5,116,201,89,116,32,85,16,20,121,201,28,111,31,58,5,15,24,24,59,169,180,370
39,2018-540-f324-me82,/en/scores/2018/540/MS008/match-stats,01:45:00,105,13,0,51,76,46,51,13,25,4,4,59,76,35,77,12,23,5,12,14,14,47,100,106,176,6,2,77,100,42,77,11,23,7,12,53,100,5,51,12,25,0,4,14,14,17,76,70,176
39,2018-540-i186-te51,/en/scores/2018/540/MS011/match-stats,02:06:00,126,22,2,77,100,68,77,14,23,1,1,82,100,13,65,17,44,1,3,17,17,30,109,112,209,18,5,65,109,52,65,27,44,2,3,79,109,9,77,9,23,0,1,17,17,18,100,97,209
39,2018-540-a678-mc65,/en/scores/2018/540/MS009/match-stats,03:29:00,209,20,6,103,158,84,103,30,55,1,5,114,158,28,116,26,49,3,12,24,24,54,165,168,323,9,4,116,165,88,116,23,49,9,12,111,165,19,103,25,55,4,5,24,24,44,158,155,323
39,2018-540-d643-ke29,/en/scores/2018/540/MS012/match-stats,01:46:00,106,2,1,46,65,36,46,11,19,1,3,47,65,22,50,21,34,7,14,13,13,43,84,90,149,4,1,50,84,28,50,13,34,7,14,41,84,10,46,8,19,2,3,13,13,18,65,59,149
39,2018-540-r975-mk66,/en/scores/2018/540/MS010/match-stats,02:31:00,151,37,6,71,107,63,71,21,36,0,0,84,107,27,84,18,40,4,14,20,19,45,124,129,231,5,6,84,124,57,84,22,40,10,14,79,124,8,71,15,36,0,0,19,20,23,107,102,231
39,2018-540-n409-dh58,/en/scores/2018/540/MS031/match-stats,02:02:00,122,5,1,44,76,34,44,23,32,3,3,57,76,17,43,17,34,5,12,13,12,34,77,91,153,8,5,43,77,26,43,17,34,7,12,43,77,10,44,9,32,0,3,12,13,19,76,62,153
39,2018-540-g858-z355,/en/scores/2018/540/MS027/match-stats,03:20:00,200,18,8,109,157,80,109,28,48,10,13,108,157,22,80,19,47,5,6,25,24,41,127,149,284,8,5,80,127,58,80,28,47,1,6,86,127,29,109,20,48,3,13,24,25,49,157,135,284
39,2018-540-n552-g858,/en/scores/2018/540/MS013/match-stats,03:28:00,208,7,7,96,147,76,96,27,51,7,8,103,147,19,79,22,53,2,8,21,20,41,132,144,279,18,4,79,132,60,79,31,53,6,8,91,132,20,96,24,51,1,8,20,21,44,147,135,279
