20,2018-717-j386-fb98,/en/scores/2018/717/MS002/match-stats,02:22:00,142,8,4,60,101,46,60,23,41,3,4,69,101,26,78,18,36,4,15,16,16,44,114,113,215,5,3,78,114,52,78,18,36,11,15,70,114,14,60,18,41,1,4,16,16,32,101,102,215
20,2018-717-j386-sl08,/en/scores/2018/717/MS001/match-stats,02:22:00,142,5,3,53,90,40,53,20,37,2,5,60,90,19,61,20,46,2,14,15,15,39,107,99,197,6,3,61,107,42,61,26,46,12,14,68,107,13,53,17,37,3,5,15,15,30,90,98,197
20,2018-717-j386-i186,/en/scores/2018/717/MS004/match-stats,02:37:00,157,7,0,73,108,58,73,24,35,4,5,82,108,7,69,17,35,0,2,17,17,24,104,106,212,28,4,69,104,62,69,18,35,2,2,80,104,15,73,11,35,1,5,17,17,26,108,106,212
20,2018-717-sl08-k336,/en/scores/2018/717/MS003/match-stats,01:38:00,98,5,5,50,79,42,50,15,29,3,5,57,79,7,41,11,28,2,5,12,12,18,69,75,148,10,1,41,69,34,41,17,28,3,5,51,69,8,50,14,29,2,5,12,12,22,79,73,148
20,2018-717-fb98-sm25,/en/scores/2018/717/MS005/match-stats,02:22:00,142,14,5,56,90,38,56,19,34,5,7,57,90,12,58,23,39,3,12,14,14,35,97,92,187,2,6,58,97,46,58,16,39,9,12,62,97,18,56,15,34,2,7,14,14,33,90,95,187
20,2018-717-k336-ke17,/en/scores/2018/717/MS006/match-stats,01:33:00,93,18,4,44,69,37,44,14,25,3,4,51,69,21,55,10,26,3,8,13,13,31,81,82,150,3,1,55,81,34,55,16,26,5,8,50,81,7,44,11,25,1,4,13,13,18,69,68,150
20,2018-717-sl08-pc11,/en/scores/2018/717/MS007/match-stats,02:19:00,139,9,7,66,112,43,66,26,46,7,10,69,112,17,54,15,30,4,8,16,15,32,84,101,196,5,1,54,84,37,54,15,30,4,8,52,84,23,66,20,46,3,10,15,16,43,112,95,196
20,2018-717-i186-l949,/en/scores/2018/717/MS008/match-stats,01:05:00,65,13,0,30,45,28,30,9,15,0,0,37,45,13,35,14,28,3,10,9,9,27,63,64,108,5,4,35,63,22,35,14,28,7,10,36,63,2,30,6,15,0,0,9,9,8,45,44,108
20,2018-717-pc11-q927,/en/scores/2018/717/MS015/match-stats,02:37:00,157,7,7,57,115,46,57,28,58,4,7,74,115,12,57,30,62,1,8,16,16,42,119,116,234,11,9,57,119,45,57,32,62,7,8,77,119,11,57,30,58,3,7,16,16,41,115,118,234
20,2018-717-j386-td51,/en/scores/2018/717/MS009/match-stats,01:17:00,77,12,4,35,67,25,35,19,32,6,7,44,67,10,31,11,21,3,5,10,9,21,52,65,119,4,1,31,52,21,31,10,21,2,5,31,52,10,35,13,32,1,7,9,10,23,67,54,119
20,2018-717-ke17-f811,/en/scores/2018/717/MS013/match-stats,01:32:00,92,21,8,53,99,41,53,27,46,2,2,68,99,11,45,17,31,4,7,14,13,28,76,96,175,9,7,45,76,34,45,14,31,3,7,48,76,12,53,19,46,0,2,13,14,31,99,79,175
20,2018-717-sm25-z184,/en/scores/2018/717/MS010/match-stats,01:29:00,89,6,3,25,49,22,25,18,24,0,0,40,49,13,47,18,33,2,13,10,10,31,80,71,129,4,7,47,80,34,47,15,33,11,13,49,80,3,25,6,24,0,0,10,10,9,49,58,129
20,2018-717-fb98-h940,/en/scores/2018/717/MS011/match-stats,01:30:00,90,3,0,40,74,25,40,23,34,2,4,48,74,13,39,18,29,5,8,12,12,31,68,79,142,8,8,39,68,26,39,11,29,3,8,37,68,15,40,11,34,2,4,12,12,26,74,63,142
20,2018-717-sl08-kc29,/en/scores/2018/717/MS014/match-stats,01:27:00,87,13,2,36,67,28,36,18,31,5,7,46,67,12,35,12,22,4,7,10,10,24,57,70,124,2,0,35,57,23,35,10,22,3,7,33,57,8,36,13,31,2,7,10,10,21,67,54,124
20,2018-717-k336-kb09,/en/scores/2018/717/MS012/match-stats,01:37:00,97,14,3,46,66,40,46,10,20,4,5,50,66,19,53,16,33,3,8,12,12,35,86,85,152,2,5,53,86,34,53,17,33,5,8,51,86,6,46,10,20,1,5,12,12,16,66,67,152
20,2018-717-kb09-v306,/en/scores/2018/717/MS024/match-stats,01:43:00,103,4,4,40,77,31,40,18,37,4,6,49,77,18,47,12,26,3,8,11,11,30,73,79,150,2,5,47,73,29,47,14,26,5,8,43,73,9,40,19,37,2,6,11,11,28,77,71,150
20,2018-717-j386-e873,/en/scores/2018/717/MS019/match-stats,02:25:00,145,6,3,61,99,45,61,21,38,7,8,66,99,21,69,19,44,2,7,14,15,40,113,106,212,6,4,69,113,48,69,25,44,5,7,73,113,16,61,17,38,1,8,15,14,33,99,106,212
20,2018-717-sl08-k834,/en/scores/2018/717/MS028/match-stats,01:04:00,64,6,1,27,51,21,27,16,24,4,4,37,51,16,29,6,13,4,5,8,8,22,42,59,93,0,0,29,42,13,29,7,13,1,5,20,42,6,27,8,24,0,4,8,8,14,51,34,93
20,2018-717-h940-ki95,/en/scores/2018/717/MS023/match-stats,01:16:00,76,11,1,36,57,30,36,12,21,0,0,42,57,9,32,14,28,2,5,10,9,23,60,65,117,3,6,32,60,23,32,14,28,3,5,37,60,6,36,9,21,0,0,9,10,15,57,52,117
20,2018-717-f811-tc61,/en/scores/2018/717/MS026/match-stats,01:03:00,63,5,0,20,33,18,20,10,13,0,0,28,33,16,39,18,23,5,11,7,7,34,62,62,95,5,2,39,62,23,39,5,23,6,11,28,62,2,20,3,13,0,0,7,7,5,33,33,95
20,2018-717-fb98-sf62,/en/scores/2018/717/MS022/match-stats,02:39:00,159,5,1,64,113,41,64,24,49,6,10,65,113,26,63,22,49,6,14,16,16,48,112,113,225,4,3,63,112,37,63,27,49,8,14,64,112,23,64,25,49,4,10,16,16,48,113,112,225
20,2018-717-k336-da81,/en/scores/2018/717/MS025/match-stats,01:36:00,96,7,0,46,66,38,46,13,20,1,1,51,66,12,46,9,20,1,2,11,11,21,66,72,132,8,1,46,66,34,46,11,20,1,2,45,66,8,46,7,20,0,1,11,11,15,66,60,132
20,2018-717-l949-ba65,/en/scores/2018/717/MS017/match-stats,00:58:00,58,3,2,30,48,23,30,13,18,0,1,36,48,11,30,19,35,4,5,9,10,30,65,66,113,1,6,30,65,19,30,16,35,1,5,35,65,7,30,5,18,1,1,10,9,12,48,47,113
20,2018-717-kc29-y124,/en/scores/2018/717/MS029/match-stats,01:15:00,75,0,0,34,38,19,34,3,4,1,4,22,38,27,37,5,9,7,10,8,9,32,46,54,84,1,2,37,46,10,37,4,9,3,10,14,46,15,34,1,4,3,4,9,8,16,38,30,84
20,2018-717-pc11-ke64,/en/scores/2018/717/MS030/match-stats,01:20:00,80,3,1,34,50,27,34,9,16,1,2,36,50,10,29,18,28,4,5,9,8,28,57,64,107,2,5,29,57,19,29,10,28,1,5,29,57,7,34,7,16,1,2,8,9,14,50,43,107
