year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1986,"Montreal / Toronto, Toronto, Canada",11.08.1986,GP,Outdoor: Hard,Draw: 56,162,3,"$51,000",S,Jonathan Canter (USA),58,"W 7-6, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=1986&r=6&p=B028,Montreal / Toronto,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Canter,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Montreal / Toronto, Toronto, Canada",11.08.1986,GP,Outdoor: Hard,Draw: 56,162,3,"$51,000",W,Stefan Edberg (SWE),6,"W 6-4, 3-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=421&y=1986&r=7&p=B028,Montreal / Toronto,F,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Stefan Edberg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Stratton Mountain, VT, U.S.A.",04.08.1986,GP,Outdoor: Hard,Draw: 64,124,3,"$20,000",R64,Bud Schultz (USA),56,"W 6-4, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=420&y=1986&r=2&p=B028,Stratton Mountain,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Bud Schultz,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Stratton Mountain, VT, U.S.A.",04.08.1986,GP,Outdoor: Hard,Draw: 64,124,3,"$20,000",R32,Ken Flach (USA),147,"W 6-4, 6-7, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=420&y=1986&r=3&p=B028,Stratton Mountain,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ken Flach,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Stratton Mountain, VT, U.S.A.",04.08.1986,GP,Outdoor: Hard,Draw: 64,124,3,"$20,000",R16,Kevin Curren (USA),31,"W 6-2, 3-6, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=420&y=1986&r=4&p=B028,Stratton Mountain,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Curren,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Stratton Mountain, VT, U.S.A.",04.08.1986,GP,Outdoor: Hard,Draw: 64,124,3,"$20,000",Q,Martin Laurendeau (CAN),416,"W 7-5, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=420&y=1986&r=5&p=B028,Stratton Mountain,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Martin Laurendeau,Canada,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Stratton Mountain, VT, U.S.A.",04.08.1986,GP,Outdoor: Hard,Draw: 64,124,3,"$20,000",S,John McEnroe (USA),7,"W 3-6, 7-5, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=420&y=1986&r=6&p=B028,Stratton Mountain,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,John McEnroe,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Stratton Mountain, VT, U.S.A.",04.08.1986,GP,Outdoor: Hard,Draw: 64,124,3,"$20,000",F,Ivan Lendl (USA),1,"L 4-6, 6-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=420&y=1986&r=7&p=B028,Stratton Mountain,F,0,Ivan Lendl,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Lendl,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Wimbledon, England",23.06.1986,GS,Outdoor: Grass,Draw: 128,382,6,"$196,003",R128,Eduardo Bengoechea (ARG),105,"W 6-4, 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1986&r=1&p=B028,Wimbledon,R128,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo Bengoechea,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Wimbledon, England",23.06.1986,GS,Outdoor: Grass,Draw: 128,382,6,"$196,003",R64,Tom Gullikson (USA),62,"W 6-4, 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1986&r=2&p=B028,Wimbledon,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Tom Gullikson,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Wimbledon, England",23.06.1986,GS,Outdoor: Grass,Draw: 128,382,6,"$196,003",R32,Paul McNamee (AUS),45,"W 6-4, 6-4, 4-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1986&r=3&p=B028,Wimbledon,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Paul McNamee,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Wimbledon, England",23.06.1986,GS,Outdoor: Grass,Draw: 128,382,6,"$196,003",R16,Mikael Pernfors (SWE),16,"W 6-4, 7-6, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1986&r=4&p=B028,Wimbledon,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Mikael Pernfors,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Wimbledon, England",23.06.1986,GS,Outdoor: Grass,Draw: 128,382,6,"$196,003",Q,Miloslav Mecir Sr. (SVK),30,"W 6-4, 6-2, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1986&r=5&p=B028,Wimbledon,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Miloslav Mecir Sr.,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Wimbledon, England",23.06.1986,GS,Outdoor: Grass,Draw: 128,382,6,"$196,003",S,Henri Leconte (FRA),9,"W 6-2, 6-4, 6-7, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1986&r=6&p=B028,Wimbledon,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Henri Leconte,France,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Wimbledon, England",23.06.1986,GS,Outdoor: Grass,Draw: 128,382,6,"$196,003",W,Ivan Lendl (USA),1,"W 6-4, 6-3, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=1986&r=7&p=B028,Wimbledon,F,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Lendl,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"London / Queen's Club, England",09.06.1986,GP,Outdoor: Grass,Draw: 64,31,3,"$4,760",R64,Ken Flach (USA),169,"W 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=311&y=1986&r=2&p=B028,London / Queen's Club,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ken Flach,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"London / Queen's Club, England",09.06.1986,GP,Outdoor: Grass,Draw: 64,31,3,"$4,760",R32,Andrei Chesnokov (RUS),43,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=311&y=1986&r=3&p=B028,London / Queen's Club,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Andrei Chesnokov,Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,
1986,"London / Queen's Club, England",09.06.1986,GP,Outdoor: Grass,Draw: 64,31,3,"$4,760",R16,Simon Youl (AUS),139,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=311&y=1986&r=4&p=B028,London / Queen's Club,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Simon Youl,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1986,"London / Queen's Club, England",09.06.1986,GP,Outdoor: Grass,Draw: 64,31,3,"$4,760",Q,Tim Mayotte (USA),20,"L 7-6, 6-7, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=311&y=1986&r=5&p=B028,London / Queen's Club,Q,0,Tim Mayotte,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Tim Mayotte,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Roland Garros, France",26.05.1986,GS,Outdoor: Clay,Draw: 128,98,5,"$21,375",R128,Jerome Potier (FRA),227,"W 6-0, 6-3, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1986&r=1&p=B028,Roland Garros,R128,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Jerome Potier,France,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Roland Garros, France",26.05.1986,GS,Outdoor: Clay,Draw: 128,98,5,"$21,375",R64,Bruno Oresar (CRO),74,"W 6-2, 6-0, 6-7, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1986&r=2&p=B028,Roland Garros,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Bruno Oresar,Croatia,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Roland Garros, France",26.05.1986,GS,Outdoor: Clay,Draw: 128,98,5,"$21,375",R32,Eliot Teltscher (USA),43,"W 6-3, 6-3, 5-7, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1986&r=3&p=B028,Roland Garros,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Eliot Teltscher,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Roland Garros, France",26.05.1986,GS,Outdoor: Clay,Draw: 128,98,5,"$21,375",R16,Emilio Sanchez (ESP),20,"W 6-0, 4-6, 4-6, 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1986&r=4&p=B028,Roland Garros,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Emilio Sanchez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Roland Garros, France",26.05.1986,GS,Outdoor: Clay,Draw: 128,98,5,"$21,375",Q,Mikael Pernfors (SWE),27,"L 6-2, 4-6, 2-6, 0-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=1986&r=5&p=B028,Roland Garros,Q,0,Mikael Pernfors,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Mikael Pernfors,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Rome, Italy",12.05.1986,GP,Outdoor: Clay,Draw: 64,47,5,"$8,330",R64,Michael Westphal (GER),70,"W 6-2, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1986&r=2&p=B028,Rome,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Michael Westphal,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Rome, Italy",12.05.1986,GP,Outdoor: Clay,Draw: 64,47,5,"$8,330",R32,Horacio De La Pena (ARG),65,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1986&r=3&p=B028,Rome,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Horacio De La Pena,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Rome, Italy",12.05.1986,GP,Outdoor: Clay,Draw: 64,47,5,"$8,330",R16,Leonardo Lavalle (MEX),58,"W 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1986&r=4&p=B028,Rome,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo Lavalle,Mexico,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Rome, Italy",12.05.1986,GP,Outdoor: Clay,Draw: 64,47,5,"$8,330",Q,Emilio Sanchez (ESP),34,"L 3-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=1986&r=5&p=B028,Rome,Q,0,Emilio Sanchez,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Emilio Sanchez,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Forest Hills, NY, U.S.A.",05.05.1986,GP,Outdoor: Clay,Draw: 64,49,4,"$11,900",R64,Juan Aguilera (ESP),94,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=415&y=1986&r=2&p=B028,Forest Hills,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Juan Aguilera,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Forest Hills, NY, U.S.A.",05.05.1986,GP,Outdoor: Clay,Draw: 64,49,4,"$11,900",R32,Eddie Edwards (RSA),115,"W 6-4, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=415&y=1986&r=3&p=B028,Forest Hills,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Eddie Edwards,South Africa,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Forest Hills, NY, U.S.A.",05.05.1986,GP,Outdoor: Clay,Draw: 64,49,4,"$11,900",R16,Horacio De La Pena (ARG),74,"W 7-5, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=415&y=1986&r=4&p=B028,Forest Hills,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Horacio De La Pena,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Forest Hills, NY, U.S.A.",05.05.1986,GP,Outdoor: Clay,Draw: 64,49,4,"$11,900",Q,Martin Jaite (ARG),16,"L 2-6, 6-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=415&y=1986&r=5&p=B028,Forest Hills,Q,0,Martin Jaite,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Martin Jaite,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Dallas, TX, U.S.A.",07.04.1986,GP,Indoor: Carpet,Draw: 16,,4,"$80,000",R16,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=610&y=1986&r=4&p=B028,Dallas,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Dallas, TX, U.S.A.",07.04.1986,GP,Indoor: Carpet,Draw: 16,,4,"$80,000",Q,Paul Annacone (USA),14,"W 7-5, 7-5, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=610&y=1986&r=5&p=B028,Dallas,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Paul Annacone,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Dallas, TX, U.S.A.",07.04.1986,GP,Indoor: Carpet,Draw: 16,,4,"$80,000",S,Stefan Edberg (SWE),6,"W 7-6, 7-6, 4-6, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=610&y=1986&r=6&p=B028,Dallas,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Stefan Edberg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Dallas, TX, U.S.A.",07.04.1986,GP,Indoor: Carpet,Draw: 16,,4,"$80,000",F,Anders Jarryd (SWE),9,"L 7-6, 1-6, 1-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=610&y=1986&r=7&p=B028,Dallas,F,0,Anders Jarryd,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Anders Jarryd,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Atlanta, GA, U.S.A.",31.03.1986,GP,Indoor: Carpet,Draw: 32,1,5,"$1,870",R32,Tim Wilkison (USA),46,"L 2-6, 6-2, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=412&y=1986&r=3&p=B028,Atlanta,R32,0,Tim Wilkison,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Tim Wilkison,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Chicago, IL, U.S.A.",24.03.1986,GP,Indoor: Carpet,Draw: 32,179,6,"$50,000",R32,Mike Leach (USA),57,"W 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=411&y=1986&r=3&p=B028,Chicago,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Mike Leach,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Chicago, IL, U.S.A.",24.03.1986,GP,Indoor: Carpet,Draw: 32,179,6,"$50,000",R16,John Sadri (USA),52,"W 6-4, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=411&y=1986&r=4&p=B028,Chicago,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,John Sadri,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Chicago, IL, U.S.A.",24.03.1986,GP,Indoor: Carpet,Draw: 32,179,6,"$50,000",Q,Paul Annacone (USA),13,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=411&y=1986&r=5&p=B028,Chicago,Q,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Paul Annacone,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Chicago, IL, U.S.A.",24.03.1986,GP,Indoor: Carpet,Draw: 32,179,6,"$50,000",S,Jimmy Connors (USA),4,"W 7-6, 4-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=411&y=1986&r=6&p=B028,Chicago,S,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Jimmy Connors,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Chicago, IL, U.S.A.",24.03.1986,GP,Indoor: Carpet,Draw: 32,179,6,"$50,000",W,Ivan Lendl (USA),1,"W 7-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=411&y=1986&r=7&p=B028,Chicago,F,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Lendl,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Brussels, Belgium",17.03.1986,GP,Indoor: Carpet,Draw: 32,1,5,"$2,125",R32,Broderick Dyke (AUS),109,"L 1-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=406&y=1986&r=3&p=B028,Brussels,R32,0,Broderick Dyke,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Broderick Dyke,Australia,,,,,,,,,,,,,,,,,,,,,,,,
1986,"GER V MEX 1RD, Mexico",07.03.1986,DC,Outdoor: Clay,Draw: 4,,6,$,RR,Leonardo Lavalle (MEX),52,"W 6-3, 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=916&y=1986&r=-6&p=B028,GER V MEX 1RD,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo Lavalle,Mexico,,,,,,,,,,,,,,,,,,,,,,,,
1986,"GER V MEX 1RD, Mexico",07.03.1986,DC,Outdoor: Clay,Draw: 4,,6,$,RR,Francisco Maciel (MEX),85,"W 6-3, 6-1, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=916&y=1986&r=-4&p=B028,GER V MEX 1RD,RR,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Maciel,Mexico,,,,,,,,,,,,,,,,,,,,,,,,
1986,"La Quinta, CA, U.S.A.",24.02.1986,GP,Outdoor: Hard,Draw: 56,36,5,"$7,930",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=708&y=1986&r=2&p=B028,La Quinta,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
1986,"La Quinta, CA, U.S.A.",24.02.1986,GP,Outdoor: Hard,Draw: 56,36,5,"$7,930",R32,Mike Leach (USA),55,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=708&y=1986&r=3&p=B028,La Quinta,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Mike Leach,United States,,,,,,,,,,,,,,,,,,,,,,,,
1986,"La Quinta, CA, U.S.A.",24.02.1986,GP,Outdoor: Hard,Draw: 56,36,5,"$7,930",R16,Jose Higueras (ESP),212,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=708&y=1986&r=4&p=B028,La Quinta,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Jose Higueras,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1986,"La Quinta, CA, U.S.A.",24.02.1986,GP,Outdoor: Hard,Draw: 56,36,5,"$7,930",Q,Joakim Nystrom (SWE),9,"L 6-7, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=708&y=1986&r=5&p=B028,La Quinta,Q,0,Joakim Nystrom,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Joakim Nystrom,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Boca West, FL, U.S.A.",10.02.1986,GP,Outdoor: Hard,Draw: 128,17,5,"$4,065",R128,Tom Nijssen (NED),245,"W 6-3, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=1986&r=1&p=B028,Boca West,R128,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Tom Nijssen,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Boca West, FL, U.S.A.",10.02.1986,GP,Outdoor: Hard,Draw: 128,17,5,"$4,065",R64,Pavel Slozil (CZE),93,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=1986&r=2&p=B028,Boca West,R64,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Pavel Slozil,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1986,"Boca West, FL, U.S.A.",10.02.1986,GP,Outdoor: Hard,Draw: 128,17,5,"$4,065",R32,Milan Srejber (CZE),76,"L 6-7, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=1986&r=3&p=B028,Boca West,R32,0,Milan Srejber,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Milan Srejber,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1987,"Masters, NY, U.S.A.",02.12.1987,WC,Indoor: Carpet,Draw: 8,,5,"$30,000",RR,Jimmy Connors (USA),4,"W 7-5, 2-6, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1987&r=-7&p=B028,Masters,RR,0,Ivan Lendl,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Lendl,United States,,,,,,,,,,,,,,,,,,,,,,,,
1987,"Masters, NY, U.S.A.",02.12.1987,WC,Indoor: Carpet,Draw: 8,,5,"$30,000",RR,Brad Gilbert (USA),13,"L 6-4, 4-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1987&r=-7&p=B028,Masters,RR,0,Ivan Lendl,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Lendl,United States,,,,,,,,,,,,,,,,,,,,,,,,
1987,"Masters, NY, U.S.A.",02.12.1987,WC,Indoor: Carpet,Draw: 8,,5,"$30,000",RR,Ivan Lendl (USA),1,"L 4-6, 7-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=1987&r=-7&p=B028,Masters,RR,0,Ivan Lendl,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Lendl,United States,,,,,,,,,,,,,,,,,,,,,,,,
1987,"Tokyo Indoor, Japan",20.10.1987,GP,Indoor: Carpet,Draw: 32,28,4,"$8,550",R32,Jim Grabb (USA),78,"W 7-5, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=428&y=1987&r=3&p=B028,Tokyo Indoor,R32,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Jim Grabb,United States,,,,,,,,,,,,,,,,,,,,,,,,
1987,"Tokyo Indoor, Japan",20.10.1987,GP,Indoor: Carpet,Draw: 32,28,4,"$8,550",R16,Damir Keretic (GER),116,"W 6-2, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=428&y=1987&r=4&p=B028,Tokyo Indoor,R16,0,Boris Becker,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Damir Keretic,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1987,"Tokyo Indoor, Japan",20.10.1987,GP,Indoor: Carpet,Draw: 32,28,4,"$8,550",Q,Slobodan Zivojinovic (YUG),21,"L 3-6, 6-1, 0-3 RET",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=428&y=1987&r=5&p=B028,Tokyo Indoor,Q,0,Slobodan Zivojinovic,Boris Becker,Germany,,,,,,,,,,,,,,,,,,,,,,,,,Slobodan Zivojinovic,Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,
