year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1995,"Siracusa, Italy",02.10.1995,CH,Outdoor: Clay,Draw: 32,27,209,"$1,255",R16,Daniele Musa (ITA),176,"W 6-3, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=594&y=1995&r=4&p=K293,Siracusa,R16,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Daniele Musa,Italy,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Siracusa, Italy",02.10.1995,CH,Outdoor: Clay,Draw: 32,27,209,"$1,255",Q,Dinu Pescariu (ROU),178,"W 6-4, 3-6, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=594&y=1995&r=5&p=K293,Siracusa,Q,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Dinu Pescariu,Romania,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Siracusa, Italy",02.10.1995,CH,Outdoor: Clay,Draw: 32,27,209,"$1,255",S,Magnus Norman (SWE),192,"L 5-7, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=594&y=1995&r=6&p=K293,Siracusa,S,0,Magnus Norman,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Magnus Norman,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Charleroi, Belgium",25.09.1995,CH,Outdoor: Hard,Draw: 32,1,210,$260,R32,Rodolphe Gilbert (FRA),156,"L 3-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=592&y=1995&r=3&p=K293,Charleroi,R32,0,Rodolphe Gilbert,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Rodolphe Gilbert,France,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Napoli, Italy",18.09.1995,CH,Outdoor: Clay,Draw: 32,18,232,"$1,465",R32,Gaston Etlis (ARG),129,"W 6-3, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=591&y=1995&r=3&p=K293,Napoli,R32,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Gaston Etlis,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Napoli, Italy",18.09.1995,CH,Outdoor: Clay,Draw: 32,18,232,"$1,465",R16,Roberto Jabali (BRA),179,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=591&y=1995&r=4&p=K293,Napoli,R16,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Jabali,Brazil,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Napoli, Italy",18.09.1995,CH,Outdoor: Clay,Draw: 32,18,232,"$1,465",Q,Dirk Dier (GER),171,"L 4-6, 6-2, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=591&y=1995&r=5&p=K293,Napoli,Q,0,Dirk Dier,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Dirk Dier,Germany,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Budapest, Hungary",11.09.1995,CH,Outdoor: Clay,Draw: 32,9,245,$860,R32,Brian Dunn (USA),166,"W 7-5, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=369&y=1995&r=3&p=K293,Budapest,R32,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Brian Dunn,United States,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Budapest, Hungary",11.09.1995,CH,Outdoor: Clay,Draw: 32,9,245,$860,R16,Quino Munoz (ESP),496,"L 6-3, 3-6, 0-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=369&y=1995&r=4&p=K293,Budapest,R16,0,Quino Munoz,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Quino Munoz,Spain,,,,,,,,,,,,,,,,,,,,,,,,
1995,"Prostejov, Czech Republic",04.09.1995,CH,Outdoor: Clay,Draw: 32,33,270,"$2,500",R32,Franco Davin (ARG),103,"W 5-7, 7-6, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=558&y=1995&r=3&p=K293,Prostejov,R32,0,Gustavo Kuerten,Gustavo Kuerten,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,Franco Davin,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
