year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
1981,"Bangkok, Thailand",16.11.1981,GP,Indoor: Carpet,Draw: 32,,,$,R16,Joakim Nystrom (SWE),N/A,"W 6-2, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=334&y=1981&r=4&p=W023,Bangkok,R16,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Joakim Nystrom,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Bangkok, Thailand",16.11.1981,GP,Indoor: Carpet,Draw: 32,,,$,Q,Chris Dunk (USA),N/A,"W 6-3, 7-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=334&y=1981&r=5&p=W023,Bangkok,Q,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Chris Dunk,United States,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Bangkok, Thailand",16.11.1981,GP,Indoor: Carpet,Draw: 32,,,$,S,Ramesh Krishnan (IND),N/A,"W 6-1, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=334&y=1981&r=6&p=W023,Bangkok,S,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Ramesh Krishnan,India,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Bangkok, Thailand",16.11.1981,GP,Indoor: Carpet,Draw: 32,,,$,F,Bill Scanlon (USA),N/A,"L 2-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=334&y=1981&r=7&p=W023,Bangkok,F,0,Bill Scanlon,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Bill Scanlon,United States,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Stockholm, Sweden",02.11.1981,GP,Indoor: Hard,Draw: 64,,,$,R64,Stanislav Birner (CZE),N/A,"W 4-6, 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1981&r=2&p=W023,Stockholm,R64,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Stanislav Birner,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Stockholm, Sweden",02.11.1981,GP,Indoor: Hard,Draw: 64,,,$,R32,Stan Smith (USA),N/A,"W 7-6, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1981&r=3&p=W023,Stockholm,R32,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Stan Smith,United States,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Stockholm, Sweden",02.11.1981,GP,Indoor: Hard,Draw: 64,,,$,R16,Tim Mayotte (USA),N/A,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1981&r=4&p=W023,Stockholm,R16,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Tim Mayotte,United States,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Stockholm, Sweden",02.11.1981,GP,Indoor: Hard,Draw: 64,,,$,Q,Gene Mayer (USA),N/A,"L 2-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=429&y=1981&r=5&p=W023,Stockholm,Q,0,Gene Mayer,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Gene Mayer,United States,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Geneva, Switzerland",21.09.1981,GP,Outdoor: Clay,Draw: 32,,,$,R32,Bjorn Borg (SWE),N/A,"L 1-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=322&y=1981&r=3&p=W023,Geneva,R32,0,Bjorn Borg,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Bjorn Borg,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
1981,"Palermo, Italy",14.09.1981,GP,Outdoor: Clay,Draw: 32,,,$,R32,Carlos Castellan (ARG),N/A,"W 6-3, 3-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=325&y=1981&r=3&p=W023,Palermo,R32,0,Mats Wilander,Mats Wilander,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Castellan,Argentina,,,,,,,,,,,,,,,,,,,,,,,,
